site_id	JKid
722034	0.0256
722035	0.0256
722038	0.0222
722043	0.0217
722044	0.0435
722045	0.0217
722079	0.0204
722080	0.02
722081	0.0204
722114	0.0213
722123	0.0217
722133	0.0213
722176	0.0244
722273	0.0952
722331	0.0385
722374	0.0323
722491	0.0345
722729	0.0625
722983	0.02
723026	0.0244
723041	0.0217
723042	0.0217
723043	0.0217
723051	0.0233
723094	0.025
723113	0.0256
723117	0.0278
723118	0.027
723133	0.0294
723176	0.0323
723190	0.0357
723194	0.04
723472	0.0312
723476	0.0286
723526	0.0333
723550	0.0312
723580	0.0303
723790	0.167
723808	0.0909
723882	0.0417
723939	0.0312
723950	0.0294
723951	0.0286
723955	0.0294
723957	0.0303
724040	0.0233
724198	0.0164
724235	0.0147
724281	0.0149
724283	0.0156
724290	0.0152
724322	0.0169
724329	0.0213
724359	0.0227
724381	0.0227
724401	0.025
724419	0.0182
724420	0.0182
724443	0.0345
724456	0.0167
724462	0.0167
724472	0.0154
724475	0.0159
724512	0.0141
724569	0.0179
724580	0.0217
724610	0.0204
724611	0.0208
724612	0.0208
724624	0.0189
724625	0.0179
724627	0.0179
724649	0.0455
724667	0.0208
724759	0.0227
724761	0.0227
724767	0.0303
724799	0.0645
724906	0.25
725769	0.1
725770	0.1
725774	0.1
725882	0.0294
725922	0.0217
725924	0.0217
726033	0.0217
726035	0.027
726220	0.0263
726257	0.0192
726275	0.0208
726397	0.0357
726433	0.0256
726438	0.027
726463	0.0323
726495	0.0294
726503	0.0294
726505	0.0286
726575	0.0286
726654	0.0294
726655	0.0294
726664	0.0263
726702	0.025
726708	0.025
726713	0.0244
726740	0.0217
726748	0.0213
726755	0.02
726757	0.02
726760	0.0196
726901	0.0213
726904	0.0217
726906	0.0217
726907	0.0217
726908	0.0213
726909	0.0213
726960	0.0192
726969	0.0204
726971	0.02
726973	0.0192
727020	0.0233
727021	0.0233
727053	0.0196
727058	0.02
727061	0.0192
727119	0.0152
727120	0.0135
727125	0.0267
727132	0.013
727163	0.0125
727183	0.0127
727185	0.0128
727207	0.0139
727255	0.0154
727257	0.0149
727259	0.0156
727269	0.0164
727329	0.0208
727330	0.0222
727333	0.0222
727334	0.0217
727348	0.0238
727364	0.0238
727390	0.0217
727404	0.025
727406	0.025
727408	0.0244
727409	0.0233
727412	0.0256
727413	0.0256
727415	0.0256
727421	0.0278
727422	0.027
727536	0.0217
727560	0.0204
727567	0.0217
727568	0.0222
727569	0.0222
727582	0.0217
727593	0.0196
727702	0.0196
727716	0.0185
727717	0.0192
727718	0.0189
727779	0.0161
727826	0.0204
727839	0.0222
727858	0.0192
727866	0.0222
727867	0.0227
727880	0.025
727936	0.0323
727944	0.0357
727967	0.0357
727968	0.0357
727975	0.0357
728001	0.0323
728003	0.0333
728048	0.0455
728051	0.0455
728074	0.0357
728157	0.0204
728158	0.0208
728159	0.0204
728160	0.02
728164	0.0204
728186	0.0189
728188	0.0189
728191	0.0189
728256	0.0172
728257	0.0167
728302	0.0189
728307	0.0227
728335	0.0233
728337	0.0227
728338	0.0238
728352	0.0233
728354	0.0233
728355	0.0238
728357	0.0227
728358	0.0227
728393	0.0213
728395	0.0217
728399	0.0222
728405	0.0244
728410	0.02
728437	0.0208
728445	0.0196
728522	0.0196
728536	0.0164
728537	0.0164
728541	0.0175
728551	0.0185
728648	0.0185
728698	0.0256
728710	0.0227
728723	0.0222
728734	0.0217
728769	0.02
728821	0.0196
728823	0.0357
728902	0.0182
728925	0.0182
728929	0.0172
728930	0.0172
728936	0.0167
728967	0.0152
728969	0.0154
728970	0.0154
728971	0.0317
728972	0.0312
728973	0.0167
728990	0.0172
728992	0.0179
729016	0.0392
729019	0.0364
729033	0.0189
729053	0.0145
729059	0.0137
729061	0.0139
729062	0.0278
729074	0.0133
729075	0.0141
729076	0.0139
729096	0.0141
729115	0.0156
729117	0.0152
729169	0.0357
729180	0.0169
729181	0.0169
729193	0.0189
729195	0.0185
729200	0.02
729201	0.02
729203	0.0222
729210	0.0233
729212	0.0488
729213	0.0244
729218	0.0222
729223	0.0222
729224	0.0227
729238	0.025
729323	0.0189
729330	0.0208
729369	0.0213
729370	0.0227
729371	0.0208
729379	0.0217
729380	0.0217
729381	0.0213
729426	0.0465
729494	0.0217
729520	0.0196
729522	0.02
729527	0.0182
729529	0.0175
729532	0.0189
729639	0.02
729661	0.0179
729662	0.0175
729678	0.037
729708	0.0167
729754	0.0159
729755	0.0164
729778	0.0147
729786	0.0299
729793	0.0145
729812	0.0169
729826	0.0312
729874	0.0377
729875	0.0385
729876	0.0385
729877	0.0392
729883	0.0179
730017	0.0233
730018	0.0233
730019	0.0227
730023	0.0417
730025	0.0408
730026	0.0385
730089	0.0263
730098	0.0286
730111	0.0256
730118	0.0256
730133	0.0256
730143	0.025
730156	0.0263
730166	0.027
730208	0.0357
730211	0.0333
730234	0.0286
730254	0.0294
730257	0.0286
730260	0.0312
730261	0.0312
730263	0.0286
730264	0.0286
730268	0.0286
730295	0.0263
730335	0.0244
730342	0.0263
730399	0.0204
730400	0.0208
730402	0.0208
730417	0.0196
730462	0.0204
730478	0.0222
730701	0.04
730702	0.04
730704	0.0417
730712	0.0385
730820	0.0294
730850	0.0263
730862	0.0238
730865	0.0465
730892	0.0455
730910	0.0435
730911	0.0426
730912	0.0444
730959	0.0217
731060	0.0455
731061	0.0455
731063	0.0435
731110	0.0213
731113	0.0213
731174	0.02
731177	0.0192
731182	0.0154
731189	0.0164
731204	0.0182
731218	0.0159
731221	0.0164
731225	0.0159
731231	0.0159
731237	0.0159
731245	0.0167
731258	0.0192
731261	0.0196
731264	0.0204
731312	0.0385
731314	0.0556
731325	0.02
731326	0.0196
731327	0.02
731332	0.0256
731333	0.0256
731417	0.0185
731429	0.0179
731430	0.0175
731434	0.0182
731435	0.0179
731446	0.0185
731452	0.0204
731461	0.0612
731463	0.0612
731471	0.0238
731481	0.0233
731488	0.0233
731489	0.0233
731576	0.0263
731579	0.0286
731582	0.0278
731638	0.0323
731639	0.0323
731656	0.0303
731700	0.0417
731705	0.0435
731706	0.0435
731707	0.0476
731708	0.05
731710	0.0526
731834	0.0294
731835	0.0294
731837	0.0294
731847	0.0303
731853	0.0312
731854	0.0303
731857	0.0303
731858	0.0303
731934	0.0256
731937	0.0476
731940	0.0455
731941	0.0465
731942	0.0455
731983	0.0196
732074	0.0233
732075	0.0233
732076	0.0227
732078	0.0227
732083	0.0233
732084	0.0227
732087	0.0488
732089	0.0488
732117	0.0227
732241	0.0217
732363	0.0227
732376	0.0213
732386	0.0233
732460	0.0227
732533	0.0182
732555	0.02
732560	0.0385
732581	0.0339
732595	0.0182
732621	0.0175
732624	0.0164
732736	0.0303
732762	0.0152
732770	0.0169
732771	0.0339
732772	0.0172
732773	0.0179
732787	0.02
732826	0.0204
732850	0.0208
732867	0.0238
732871	0.0244
732994	0.167
732998	0.4
733001	0.5
733005	0.333
733017	0.125
733184	0.0286
733427	0.025
733431	0.0256
733433	0.0263
733438	0.027
733439	0.0278
733486	0.0294
733519	0.0233
733563	0.0385
733564	0.0385
733565	0.0408
733608	0.0175
733649	0.0185
733650	0.0185
733652	0.02
733713	0.0444
733714	0.0455
733715	0.0465
733717	0.025
733745	0.0213
733770	0.0238
733785	0.025
733822	0.0233
733838	0.0227
733862	0.0244
733863	0.0233
733867	0.0213
733883	0.0278
733904	0.0357
733952	0.0222
733957	0.0227
733963	0.0238
734013	0.0286
734044	0.05
734097	0.0227
734098	0.0455
734231	0.0238
734239	0.0238
734284	0.0244
734331	0.0182
734377	0.0172
734388	0.0172
734416	0.0172
734447	0.0213
734465	0.0217
734478	0.0238
734529	0.0189
734533	0.0192
734607	0.0227
734615	0.0238
734651	0.0227
734766	0.0392
734794	0.0244
734803	0.0263
734804	0.0513
734953	0.0278
735215	0.0294
735218	0.027
735256	0.0465
735257	0.0465
735260	0.0455
735263	0.0513
735266	0.0476
735279	0.02
735287	0.0204
735299	0.0189
735301	0.0182
735350	0.02
735352	0.0408
735411	0.0408
735465	0.0392
735519	0.0444
735534	0.02
735536	0.0208
735547	0.0189
735553	0.0351
735554	0.037
735574	0.0213
735579	0.0217
735591	0.0208
735635	0.0364
735640	0.0357
735663	0.0154
735688	0.0185
735690	0.0185
735691	0.0172
735692	0.0182
735694	0.02
735695	0.02
735697	0.02
735786	0.05
735792	0.0444
735793	0.0465
735794	0.0476
735845	0.0435
735864	0.027
735929	0.025
735975	0.0238
736013	0.0217
736015	0.02
736016	0.02
736017	0.02
736018	0.0392
736040	0.0208
736045	0.0208
736083	0.0244
736103	0.0204
736104	0.0208
736105	0.0204
736106	0.0213
736112	0.0208
736142	0.0208
736162	0.0233
736163	0.0233
736166	0.0278
736217	0.0256
736241	0.0312
736243	0.0323
736254	0.025
736255	0.025
736256	0.0244
736275	0.0256
736340	0.0175
736347	0.0161
736374	0.0339
736391	0.0149
736392	0.0143
736393	0.0143
736430	0.0192
736514	0.0294
736580	0.0244
736594	0.0238
736595	0.0227
736597	0.0244
736641	0.02
736674	0.0164
736744	0.0182
736875	0.0179
737092	0.0204
737094	0.0196
737095	0.0196
737096	0.0196
737120	0.0189
737138	0.0182
737156	0.0189
737158	0.0179
737159	0.0172
737160	0.0179
737190	0.0175
737199	0.0152
737200	0.0164
737201	0.0167
737209	0.0172
737228	0.0208
737241	0.0192
737242	0.0189
737257	0.0444
737267	0.0227
737299	0.0179
737327	0.0175
737328	0.0172
737341	0.0222
737342	0.0227
737349	0.0244
737351	0.0238
737364	0.0233
737368	0.0227
737369	0.0227
737370	0.0222
737372	0.0213
737373	0.0217
737416	0.0213
737434	0.0175
737436	0.0185
737443	0.0182
737444	0.0182
737446	0.0172
737448	0.0179
737449	0.0175
737450	0.0182
737451	0.0182
737478	0.0156
737488	0.0145
737515	0.0141
737522	0.0139
737523	0.0141
737593	0.027
737594	0.027
737597	0.0278
737599	0.0294
737602	0.0303
737652	0.0833
737673	0.2
737676	0.5
737677	0.4
737678	0.25
737679	0.25
737692	0.0909
737703	0.0625
737704	0.0526
737853	0.0196
737854	0.0192
737870	0.05
737912	0.0204
737923	0.02
737926	0.0192
737933	0.0196
737942	0.0385
738008	0.0204
738059	0.0263
738072	0.025
738073	0.0256
738074	0.0244
738076	0.0238
738078	0.025
738082	0.0263
738100	0.0303
738101	0.0312
738114	0.0323
738167	0.0357
738169	0.0357
738171	0.037
738175	0.04
738177	0.0385
738187	0.037
738222	0.0714
738342	0.0217
738390	0.0244
738393	0.0227
738405	0.0222
738422	0.0208
738423	0.0222
738429	0.0217
738441	0.0444
738444	0.0222
738476	0.0303
738532	0.0417
738533	0.04
738536	0.037
738992	0.0455
739000	0.0476
739082	0.111
739087	0.143
739095	0.0417
739235	0.0238
739340	0.0233
739381	0.0217
739489	0.0263
739490	0.0256
739523	0.0303
740045	0.0588
740049	0.0417
740062	0.0323
740065	0.0312
740066	0.0312
740081	0.0286
740103	0.0256
740129	0.0196
740130	0.02
740131	0.0204
740132	0.02
740135	0.0185
740150	0.0182
740180	0.0149
740181	0.0152
740187	0.0159
740198	0.0154
740199	0.0161
740215	0.0172
740278	0.0167
740281	0.0167
740283	0.0339
740305	0.0192
740360	0.0238
740362	0.025
740386	0.0244
740389	0.0208
740462	0.0238
740515	0.04
751922	0.0769
751951	0.0357
751967	0.0333
751985	0.0263
752009	0.0222
752010	0.0222
752030	0.0238
752070	0.025
752072	0.0256
752096	0.0294
752103	0.0278
752139	0.0222
752152	0.0233
752176	0.0213
752211	0.0204
752212	0.0213
752223	0.0204
752228	0.0213
752248	0.0256
752256	0.0263
752317	0.0323
752416	0.027
752424	0.027
752458	0.0312
752522	0.0192
752532	0.0196
752533	0.0189
752574	0.0238
752635	0.0238
752637	0.0244
752638	0.0238
752639	0.0238
752662	0.0233
752728	0.0392
752730	0.0196
752735	0.0196
752737	0.0196
752773	0.0189
752782	0.0217
752785	0.0217
752787	0.0213
752788	0.0222
752805	0.0244
752806	0.0256
752809	0.0244
752875	0.0588
752886	0.0263
752932	0.0294
752939	0.0625
752955	0.0345
752956	0.0345
752959	0.0345
753011	0.0667
753023	0.125
753875	0.111
753877	0.111
753879	0.111
753921	0.0667
753929	0.0588
753950	0.0476
753955	0.0476
754026	0.0417
754028	0.0417
754029	0.0417
754048	0.0435
754095	0.0345
754097	0.0345
754103	0.0345
754131	0.0323
754290	0.0435
754414	0.0278
754415	0.027
754466	0.0323
754467	0.0333
754477	0.0312
754495	0.0357
754564	0.0417
754565	0.0417
754643	0.12
754645	0.125
754649	0.0417
754651	0.0833
754688	0.0294
754768	0.0889
754774	0.0217
754882	0.0714
754886	0.0233
754899	0.027
754973	0.0185
755072	0.0238
755168	0.0294
755557	0.0303
755563	0.0312
755644	0.04
755750	0.0385
755751	0.037
755752	0.037
755753	0.0357
755754	0.0345
755806	0.0435
755901	0.0333
755902	0.0345
755903	0.0667
755955	0.0278
755962	0.0303
755981	0.037
756024	0.0323
756108	0.0333
756129	0.0323
756160	0.0286
756187	0.0303
756203	0.0513
756260	0.0286
756313	0.0303
756334	0.0244
756335	0.025
756356	0.0588
756400	0.0286
756452	0.0256
756458	0.0263
756479	0.0233
756498	0.0294
756509	0.0263
756550	0.0556
756551	0.0286
756660	0.0714
756665	0.0769
756716	0.0192
756721	0.02
756778	0.0526
756802	0.0455
756804	0.0476
756805	0.0444
756807	0.0732
756809	0.0698
756810	0.0698
756811	0.0667
756812	0.0667
756813	0.0682
756949	0.0769
756951	0.0769
756952	0.0385
756955	0.0769
756983	0.0333
756987	0.0312
757079	0.0417
757190	0.0385
757200	0.037
757293	0.0357
757310	0.0357
757465	0.0714
757683	0.0263
757684	0.0278
757733	0.0312
757734	0.0303
757740	0.0323
757746	0.0303
757763	0.0312
757779	0.0303
757784	0.0256
757791	0.0256
757814	0.027
757824	0.0294
757826	0.0385
757827	0.0385
757828	0.0417
757922	0.0455
757930	0.0385
758023	0.0263
758024	0.0286
758026	0.0278
758027	0.025
758032	0.0263
758113	0.0263
758174	0.0227
758177	0.0488
758179	0.0488
758181	0.05
758183	0.05
758187	0.0278
758188	0.0278
758198	0.0286
758242	0.027
758268	0.0222
758291	0.0244
758308	0.0244
758311	0.0244
758313	0.0286
758359	0.0294
758394	0.025
758396	0.0256
758440	0.0377
758447	0.0192
758452	0.0204
758453	0.0189
758455	0.0185
758456	0.0377
758462	0.0185
758473	0.0196
758478	0.0192
758486	0.0192
758487	0.0196
758490	0.0185
758492	0.0192
758497	0.0196
758511	0.0196
758513	0.02
758516	0.0208
758542	0.027
758570	0.0556
758611	0.0333
758621	0.0323
758623	0.0333
758635	0.0333
758636	0.0294
758637	0.0303
758648	0.0263
758689	0.0213
758723	0.0222
758733	0.0444
758734	0.0455
758743	0.0213
758772	0.0182
758773	0.0179
758793	0.0204
758859	0.0213
758877	0.0233
758882	0.0476
758885	0.0476
758944	0.0476
758946	0.0488
758947	0.0476
758948	0.0488
759007	0.0213
759008	0.0204
759040	0.0364
759041	0.0364
759095	0.037
759096	0.037
759138	0.0175
759139	0.0175
759140	0.0185
759153	0.0189
759154	0.0189
759155	0.0189
759157	0.0179
759177	0.0182
759190	0.0408
759191	0.0408
759226	0.0213
759286	0.0227
759389	0.0625
759479	0.037
759500	0.0303
759561	0.0164
759563	0.0159
759565	0.0161
759567	0.0159
759569	0.0143
759579	0.0141
759599	0.0132
759601	0.0267
759603	0.0263
759617	0.0139
759712	0.0137
759715	0.013
759716	0.0139
759718	0.0141
759719	0.0137
759747	0.0317
759784	0.0149
759789	0.0141
759822	0.0132
759872	0.0179
759879	0.0192
759887	0.0385
759943	0.0185
759981	0.0278
760015	0.0256
760027	0.0286
760067	0.0345
760081	0.0556
760083	0.0571
760130	0.0233
760131	0.0222
760137	0.0222
760146	0.0217
760213	0.0238
760220	0.0227
760222	0.0233
760233	0.0488
760308	0.0217
760324	0.0179
760345	0.0164
760349	0.0167
760355	0.0156
760382	0.0161
760384	0.0159
760403	0.0179
760464	0.0182
760508	0.0256
760564	0.0164
760634	0.04
760697	0.0244
760773	0.0286
760775	0.027
760777	0.0278
760835	0.0294
760916	0.0256
760923	0.0278
760924	0.0294
760927	0.0278
760960	0.0244
760968	0.025
760988	0.0233
760995	0.0294
761049	0.0222
761087	0.02
761136	0.0222
761173	0.0233
761185	0.0189
761213	0.0179
761238	0.0217
761239	0.0227
761306	0.025
761309	0.0233
761310	0.0233
761311	0.0217
761312	0.0222
761313	0.02
761314	0.0213
761316	0.0217
761319	0.0208
761327	0.0204
761408	0.0208
761409	0.0213
761429	0.0408
761444	0.0208
761454	0.0217
761456	0.0244
761460	0.027
761461	0.0312
761466	0.0323
761470	0.0345
761471	0.0714
761558	0.0294
761559	0.0294
761606	0.0345
761641	0.0294
761665	0.0227
761737	0.0217
761760	0.0175
761833	0.0238
761841	0.0256
761874	0.0244
761886	0.0256
761953	0.0256
761970	0.0278
761998	0.0213
762007	0.0196
762026	0.0172
762032	0.0164
762034	0.0339
762051	0.0185
762095	0.0172
762156	0.0175
762173	0.0204
762176	0.0217
762182	0.0222
762184	0.0238
762194	0.0217
762195	0.0217
762212	0.0204
762259	0.0263
762275	0.0222
762292	0.0244
762306	0.025
762318	0.0222
762333	0.0222
762338	0.0217
762357	0.02
762358	0.0213
762408	0.0175
762432	0.0208
762455	0.0175
762484	0.0213
762533	0.0204
762661	0.02
762692	0.0208
762715	0.0204
762730	0.0238
762753	0.0303
762777	0.0278
762887	0.0286
762897	0.0526
762918	0.0294
762927	0.0323
762948	0.0323
763036	0.0222
763037	0.0227
763038	0.0217
763105	0.0179
763113	0.0189
763123	0.0179
763129	0.0164
763276	0.0278
763277	0.0286
763278	0.0278
763279	0.0286
763285	0.0278
763300	0.0556
763302	0.05
763308	0.0244
763314	0.0244
763342	0.0189
763420	0.0204
763440	0.0244
763444	0.0476
763446	0.0455
763453	0.0256
763454	0.025
763455	0.025
763485	0.0323
763513	0.0286
763603	0.0357
763604	0.0357
763605	0.0357
763831	0.0227
763833	0.0233
763851	0.0227
763853	0.0233
763855	0.0233
763856	0.0233
763857	0.0238
763869	0.0222
763870	0.0227
763873	0.0233
763874	0.0244
763897	0.0233
763898	0.0238
763981	0.0189
764001	0.0222
764004	0.0208
764005	0.0213
764006	0.0217
764007	0.0204
764016	0.0217
764019	0.0213
764028	0.0233
764042	0.0238
764045	0.0233
764047	0.0238
764051	0.0213
764170	0.027
764172	0.0526
764173	0.0278
764174	0.0526
764300	0.0238
764322	0.0455
764324	0.0244
764339	0.0189
764340	0.0208
764423	0.0227
764450	0.0227
764479	0.02
764489	0.0263
764514	0.0588
764580	0.0179
764663	0.0541
764669	0.0571
765495	0.0435
765496	0.0435
765547	0.0476
765548	0.0444
765550	0.0476
765574	0.0189
765606	0.0189
765609	0.02
765642	0.0217
765674	0.0192
765697	0.0444
765698	0.0476
765699	0.0476
765712	0.027
765717	0.0278
765750	0.0278
765859	0.0244
765860	0.0238
765911	0.0227
765920	0.0222
765923	0.0213
765981	0.0465
765982	0.0476
765984	0.0476
766005	0.0213
766006	0.0208
766007	0.0208
766028	0.0222
766130	0.0408
766131	0.04
766132	0.037
766133	0.0377
766161	0.0227
766170	0.0244
766184	0.05
766192	0.0256
766228	0.0227
766230	0.025
766231	0.025
766232	0.0263
766233	0.0303
766234	0.027
766240	0.0256
766301	0.0312
766306	0.0303
766332	0.027
766333	0.0278
766381	0.0185
766383	0.0185
766448	0.02
766476	0.0233
766479	0.0227
766480	0.0233
766481	0.0222
766484	0.0465
766500	0.025
766529	0.027
766533	0.0238
766534	0.0244
766536	0.0244
766554	0.027
766556	0.0263
766648	0.0213
766676	0.0196
766681	0.0233
766710	0.0256
766753	0.02
766757	0.0208
766758	0.0208
766759	0.0196
766769	0.0204
766770	0.0204
766774	0.0185
766822	0.027
766864	0.0217
766865	0.0213
766887	0.0222
766910	0.0488
766920	0.0217
766990	0.0213
767042	0.025
767058	0.0851
767059	0.0889
767063	0.0217
767069	0.0488
767100	0.0286
767125	0.0294
767127	0.0286
767129	0.0286
767131	0.0278
767135	0.0312
767191	0.0263
767210	0.0278
767213	0.027
767244	0.027
767264	0.0227
767287	0.0217
767293	0.0455
767306	0.0217
767312	0.0208
767315	0.0208
767340	0.0189
767341	0.0185
767345	0.0377
767362	0.0208
767363	0.0204
767364	0.0217
767365	0.0217
767366	0.0222
767460	0.0213
767462	0.0217
767520	0.0556
767596	0.0286
767623	0.0294
767650	0.0303
767675	0.0286
767679	0.0312
767695	0.0333
767760	0.0323
767785	0.0263
767786	0.0256
767788	0.0233
767795	0.0208
767825	0.0192
767863	0.0192
767866	0.0196
767897	0.0217
767899	0.0227
767900	0.0222
767901	0.0227
767904	0.0222
767919	0.0182
767922	0.0189
767926	0.0351
767927	0.0351
767928	0.037
767935	0.0172
767939	0.0175
767940	0.0179
767953	0.0185
768034	0.0204
768039	0.04
768050	0.0196
768051	0.0196
768071	0.0256
768074	0.025
768077	0.0556
768078	0.0571
768106	0.0286
768173	0.0233
768245	0.0238
768256	0.0256
768265	0.0256
768267	0.0263
768292	0.0303
768317	0.0357
768379	0.0385
768403	0.0357
768415	0.0357
768416	0.0333
768417	0.0357
768425	0.037
768445	0.0286
768504	0.0333
768511	0.0345
768548	0.025
768549	0.0256
768551	0.0286
768552	0.0263
768553	0.027
768596	0.0244
768713	0.0417
768715	0.0385
768749	0.0323
768750	0.0323
768852	0.0263
768856	0.0278
768865	0.0294
768869	0.027
768897	0.04
768898	0.04
768899	0.04
768901	0.0385
768973	0.0323
768974	0.0323
768976	0.0303
769416	0.111
769420	0.111
769422	0.111
769423	0.143
769426	0.1
769427	0.111
769570	0.2
769687	0.1
769718	0.0588
769722	0.0625
769851	0.0238
769882	0.025
770075	0.0263
770077	0.0256
770078	0.027
770182	0.0263
770184	0.027
770189	0.027
770306	0.025
770308	0.0238
770309	0.0244
770325	0.0233
770327	0.0233
770329	0.0233
770330	0.0233
770331	0.0227
770332	0.0222
770455	0.0222
770459	0.025
770476	0.0256
770477	0.0244
770478	0.0244
770479	0.025
770484	0.0488
770504	0.0227
770532	0.0233
770544	0.0244
770575	0.0263
770589	0.0294
770598	0.0278
770599	0.0263
770617	0.0556
770621	0.093
770624	0.0192
770636	0.0426
770638	0.0208
770650	0.0167
770665	0.0175
770687	0.02
770766	0.0357
770770	0.0408
770771	0.0208
770772	0.0408
770793	0.025
770851	0.0204
770852	0.0204
770857	0.04
770859	0.0192
770861	0.0196
770871	0.0204
770873	0.0213
770897	0.02
770911	0.0217
770952	0.02
770965	0.0417
770983	0.0204
770990	0.0213
771001	0.0256
771007	0.025
771009	0.027
771010	0.0244
771040	0.0303
771069	0.0286
771111	0.0556
771113	0.0571
771114	0.0571
771130	0.0303
771132	0.0294
771136	0.0286
771139	0.0294
771140	0.0278
771141	0.0286
771268	0.0222
771278	0.0217
771279	0.0222
771281	0.0217
771373	0.0303
771374	0.0323
771375	0.0303
771429	0.0286
771449	0.0303
771504	0.0345
771505	0.0345
771506	0.0385
771523	0.0323
771524	0.0312
771654	0.0278
771655	0.0278
771656	0.0286
771693	0.0303
771698	0.0541
771736	0.0256
771738	0.0526
771742	0.0227
771744	0.0238
771748	0.0256
771750	0.05
771779	0.02
771783	0.0189
771814	0.0238
771867	0.0351
771879	0.0175
771880	0.0175
771883	0.0167
771885	0.0172
771895	0.0175
771922	0.0227
772004	0.0208
772017	0.0488
772030	0.0222
772110	0.0189
772180	0.0217
772182	0.0217
772186	0.0222
772345	0.0227
772348	0.0222
772351	0.0217
772469	0.0278
772521	0.025
772522	0.025
772523	0.025
772524	0.0244
772543	0.027
772554	0.0556
772575	0.0294
772587	0.0541
772635	0.0312
772671	0.0323
772672	0.0312
772673	0.0312
772693	0.0227
772694	0.0233
772695	0.0222
772745	0.0213
772764	0.0208
772917	0.0213
772945	0.0227
773107	0.0213
773196	0.0263
773224	0.0312
773331	0.02
773342	0.0455
773375	0.0256
773416	0.0217
773455	0.0238
773479	0.025
773563	0.0278
773564	0.027
773566	0.0278
773567	0.0278
773568	0.027
773570	0.027
773573	0.0278
773574	0.027
773577	0.027
773579	0.027
773583	0.0256
773584	0.0244
773719	0.0213
773720	0.0213
773721	0.0213
773722	0.0213
773724	0.0204
773729	0.0196
773733	0.0196
773762	0.0351
773771	0.0323
773807	0.0667
773870	0.0185
773873	0.0192
773876	0.0204
773879	0.0392
773890	0.0182
773891	0.0189
773953	0.0169
773983	0.0161
774006	0.0169
774008	0.0169
774040	0.0227
774050	0.0256
774336	0.0213
774340	0.0222
774341	0.0213
774344	0.0426
774363	0.025
774410	0.0238
774413	0.0244
774415	0.0233
774417	0.0222
774418	0.0213
774420	0.0222
774445	0.0238
774496	0.0303
774559	0.0278
774561	0.0256
774562	0.027
774564	0.027
774569	0.111
774622	0.0222
774645	0.0233
774675	0.0238
774682	0.0238
774706	0.0233
774712	0.0185
774799	0.0222
774808	0.0233
774955	0.0233
774957	0.0233
774958	0.0233
774964	0.0233
774975	0.0238
775090	0.0196
775091	0.0204
775093	0.0196
775119	0.0196
775174	0.0179
775175	0.0179
775228	0.0175
775235	0.0167
775237	0.0172
775239	0.0185
775241	0.0192
775242	0.02
775249	0.0204
775252	0.0208
775253	0.0208
775264	0.0175
775267	0.0172
775339	0.0161
775350	0.0164
775389	0.0175
775398	0.0161
775400	0.0167
775402	0.0164
775449	0.0196
775450	0.0196
775453	0.02
775454	0.0185
775456	0.0192
775458	0.0189
775488	0.0364
775542	0.0196
775882	0.0217
775898	0.0222
775901	0.0217
776015	0.0263
776016	0.0256
776018	0.0263
776025	0.0256
776042	0.0345
776043	0.0312
776067	0.0263
776068	0.0256
776160	0.05
776161	0.0492
776162	0.0536
776163	0.0167
776164	0.0182
776165	0.0179
776190	0.0189
776191	0.0185
776192	0.0189
776193	0.0189
776202	0.0204
776203	0.0204
776204	0.02
776217	0.0185
776286	0.0263
776309	0.0882
776311	0.0811
776312	0.0833
776349	0.0244
776350	0.025
776378	0.027
776418	0.02
776482	0.027
776631	0.0278
776634	0.0278
776640	0.0357
776655	0.0303
776656	0.0303
776666	0.0294
776669	0.0312
776670	0.0323
776671	0.0323
776672	0.0323
776678	0.027
776681	0.027
776682	0.0263
776685	0.025
776697	0.0238
776728	0.0233
776819	0.0169
776820	0.0179
776822	0.0175
776824	0.0185
776825	0.0189
776828	0.0179
776833	0.0167
776889	0.02
776892	0.0196
776898	0.0196
776954	0.0161
777015	0.0417
777077	0.0179
777078	0.0351
777079	0.0377
777080	0.0357
777115	0.0364
777132	0.0204
777201	0.0185
777202	0.0189
777205	0.0172
777208	0.0175
777210	0.0172
777213	0.0172
777215	0.0172
777216	0.0172
777217	0.0169
777219	0.0169
777220	0.0161
777227	0.0385
777228	0.0196
777349	0.0217
777352	0.0196
777357	0.0196
777361	0.0208
777367	0.0217
777393	0.0238
777441	0.027
777447	0.0263
777464	0.0217
777520	0.0392
777523	0.0385
777524	0.0385
777592	0.0238
777594	0.025
777600	0.0256
777601	0.025
777604	0.0263
777642	0.0208
777729	0.0208
777740	0.0192
777741	0.0182
777746	0.0167
777747	0.0159
777752	0.0159
777753	0.0152
777755	0.0159
777792	0.0185
777793	0.0196
777794	0.0189
777795	0.0204
778015	0.0323
778028	0.05
778072	0.0256
778073	0.0263
778173	0.0588
778180	0.0263
778181	0.0256
778184	0.0256
778186	0.025
778203	0.0204
778222	0.0217
778224	0.0222
778241	0.027
778242	0.027
778245	0.0303
778247	0.0294
778249	0.0294
778296	0.0294
778298	0.0286
778299	0.0294
778300	0.0286
778319	0.0294
778329	0.0333
778331	0.0323
778350	0.0435
778444	0.0333
778448	0.0303
778450	0.0312
778469	0.0286
778470	0.0294
778559	0.025
778705	0.0345
778706	0.0333
778712	0.0312
778715	0.0357
778732	0.0303
778733	0.0303
778734	0.0323
