site_id	JKid	ZYMO_Standard
336190	9	6
336196	8	6
336247	8	8
336268	3	9
336295	4	10
336298	3	7
336322	4	7
336340	4	7
336364	5	6
336365	5	6
336406	9	2
336415	10	2
336441	9	2
336442	9	2
336455	8	2
336487	11	3
336490	9	4
336493	10	4
336529	12	7
336574	12	7
336577	12	7
336604	12	8
336623	10	7
336635	10	7
336670	9	12
336682	7	9
336748	7	12
336761	9	12
336788	10	12
336804	13	12
336805	14	12
336806	14	12
336807	13	12
336821	15	8
336934	19	7
336936	19	7
336946	19	7
336953	18	5
336956	17	5
336961	16	6
337270	5	3
337273	5	3
337282	5	3
337284	5	3
337336	9	11
337339	9	11
337381	8	13
337399	7	16
337475	4	11
337510	6	12
337516	7	13
337609	10	8
337670	11	11
337672	11	11
337726	12	8
337744	12	8
337750	10	9
337753	9	9
337759	9	9
337784	14	7
337786	13	6
337810	12	5
337813	11	5
337819	11	5
337834	11	6
337858	10	8
337864	10	8
337888	13	8
337951	10	7
337969	15	6
337990	14	6
337996	14	6
338029	13	7
338038	13	7
338047	13	7
338070	11	6
338122	7	5
338131	5	4
338140	6	4
338167	8	5
338188	7	2
338191	7	2
338218	7	2
338242	6	2
338287	8	4
338296	9	4
338353	6	4
338392	5	3
338400	5	3
338537	2	3
338544	3	3
338689	13	5
338789	12	8
338792	14	9
338808	14	6
338884	13	3
338886	14	2
338992	9	7
339002	7	5
339020	10	5
339026	9	5
339041	10	4
339044	12	4
339070	9	5
339083	9	5
339098	9	5
339110	10	4
339113	10	4
339140	9	7
339173	10	8
339317	4	2
339318	4	2
339326	7	2
339332	7	2
339365	7	1
339374	6	2
339390	8	2
339391	8	2
339392	8	1
339398	11	3
339413	11	3
339443	12	3
339466	12	6
339467	12	8
339481	10	8
339521	13	8
339527	13	7
339540	14	7
339542	14	7
339575	14	6
339614	15	7
339677	16	10
339690	15	10
339725	10	10
339728	12	10
339767	9	6
339776	9	5
339857	8	4
339863	8	4
339864	7	4
339892	8	7
339893	9	7
339914	8	7
339960	13	5
340064	15	5
340118	10	8
340191	14	9
340304	14	9
340325	13	8
340382	4	8
340397	6	7
340406	4	7
340427	3	7
340430	3	6
340433	3	5
340468	4	15
340472	4	15
340508	7	14
340516	6	14
340584	8	15
340587	8	13
340592	8	7
340616	8	6
340652	8	5
340676	7	5
340682	8	4
340691	7	6
340703	7	5
340715	6	5
340777	6	7
340780	8	7
340781	8	7
340786	9	8
340787	9	8
340799	12	9
340819	14	9
340832	14	10
340862	15	13
340889	18	13
340910	18	14
340922	18	13
340937	20	14
340967	18	13
340987	20	13
341048	20	8
341093	19	9
341120	16	8
341123	17	8
341126	17	8
341135	15	7
341177	11	9
341210	11	6
341228	8	5
341240	6	6
341249	6	6
341261	6	7
341273	5	8
341297	3	8
341312	3	8
341318	4	8
341319	5	8
341321	5	8
341341	4	7
341345	4	8
341366	3	9
341369	5	9
341381	7	9
341467	6	8
341469	7	8
341492	7	9
341543	7	7
341597	4	3
341625	2	1
341687	4	1
341688	3	1
341689	2	2
341755	10	4
341860	10	6
341863	9	6
341866	13	6
341938	13	8
342019	15	14
342021	17	15
342031	18	15
342052	17	15
342080	16	12
342144	17	12
342146	18	12
342226	20	12
342283	15	10
342301	13	10
342334	8	10
342361	17	10
342362	17	10
342499	18	11
342512	12	9
342514	11	8
342544	9	8
342565	9	8
342619	10	8
342625	12	7
342631	11	7
342691	5	5
342700	6	4
342715	2	4
342738	7	2
342739	7	2
342742	7	2
342745	7	1
342847	7	5
342853	7	6
342859	12	7
342898	13	8
342907	13	10
342923	16	11
343034	19	16
343045	14	16
343046	13	17
343239	18	9
343275	12	5
343314	15	8
343328	13	9
343335	13	9
343338	12	11
343362	17	12
343397	15	10
343418	13	11
343435	15	10
343436	17	11
343437	15	11
343439	16	12
343440	16	12
343463	13	13
343503	15	10
343512	16	9
343569	17	10
343583	18	11
343585	17	8
343695	15	13
343713	14	13
343731	13	11
343746	8	12
343749	9	11
343755	11	11
343762	11	11
343883	8	8
343983	8	4
344016	11	4
344061	10	5
344102	7	6
344112	10	6
344114	9	6
344116	10	6
344155	11	8
344157	11	8
344172	10	6
344181	10	7
344202	10	7
344204	11	8
344232	9	10
344257	9	9
344300	9	6
344304	9	6
344323	8	6
344360	11	10
344377	16	10
344428	10	11
344429	10	11
344449	13	13
344486	11	7
344489	11	11
344493	11	10
344531	6	9
344533	6	9
344534	6	9
344542	6	9
344597	6	9
344614	7	9
344765	9	3
344783	12	4
344801	10	4
344867	13	11
344869	13	11
344870	13	11
344872	12	10
344929	14	15
344945	11	13
344946	12	13
344949	12	12
344959	9	12
344971	10	9
345017	6	6
345020	7	7
345021	6	7
345028	4	5
345034	4	7
345085	1	9
345098	1	13
345112	1	14
345307	1	8
345316	1	8
345328	1	9
345334	3	11
345343	3	12
345355	3	11
345424	8	14
345565	9	13
345566	9	14
345568	9	13
345574	9	15
345592	9	14
345595	8	14
345633	6	4
345658	8	6
345682	8	7
345685	7	6
345694	8	7
345717	7	5
345719	7	4
345737	9	3
345745	8	3
345760	10	3
345772	13	4
345867	16	2
345954	13	3
345990	12	5
345996	12	4
346044	8	3
346083	6	2
346113	6	2
346122	6	2
346143	5	2
346164	10	2
346167	10	3
346185	13	4
346269	20	5
346328	17	3
346335	13	2
346338	12	2
346344	13	2
346365	10	2
346366	10	2
346383	11	2
346443	15	3
346520	20	9
346565	16	6
346578	18	8
346593	17	8
346602	16	7
346611	14	9
346623	12	13
346638	10	13
346659	9	15
346664	10	13
346669	7	10
346679	9	12
346681	9	12
346684	8	12
346686	8	12
346692	8	12
346699	8	12
346703	8	12
346713	8	14
346815	4	6
346966	3	6
346985	5	5
346987	6	4
346994	6	4
347036	9	7
347063	10	6
347072	10	5
347132	8	7
347171	8	3
347175	6	3
347246	6	3
347276	10	1
347318	6	3
347342	8	3
347404	5	4
347486	10	11
347490	10	11
347536	12	10
347546	11	9
347552	13	9
347570	14	8
347576	12	7
347582	12	6
347594	11	7
347597	11	7
347621	11	4
347714	11	3
347732	9	4
347747	8	3
347762	8	3
347783	8	3
347789	8	3
347795	8	4
347812	6	4
347833	7	6
347837	9	6
347901	15	10
347935	16	13
347954	15	12
348014	9	5
348020	8	5
348021	8	4
348026	8	5
348029	3	7
348062	4	4
348075	4	4
348079	4	4
348125	4	6
348131	4	6
348140	4	8
348197	3	5
348212	2	5
348260	1	4
348262	1	5
348263	1	5
348264	1	5
348306	4	4
348313	5	4
348321	6	3
348330	7	4
348341	5	5
348365	6	4
348441	6	4
348468	4	4
348606	9	1
348666	16	5
348702	15	6
348795	12	5
348816	11	3
348843	13	2
348846	13	2
349062	8	13
349065	8	13
349083	9	13
349097	9	13
349105	9	13
349170	11	15
349179	9	15
349198	9	9
349200	7	9
349201	7	9
349203	6	9
349216	8	9
349230	13	7
349240	13	8
349245	13	9
349247	12	9
349272	12	8
349275	13	8
349290	13	7
349291	14	9
349308	13	12
349341	15	12
349361	15	12
349367	16	16
349390	11	15
349434	12	16
349437	11	15
349441	11	13
349451	10	12
349458	10	10
349528	6	10
349537	6	11
349567	7	11
349606	7	11
349630	8	10
349644	7	10
349675	7	11
349679	7	11
349698	7	10
349769	2	7
349777	1	7
349810	1	6
349813	1	4
349819	1	4
349861	2	7
349870	3	9
349876	4	8
349885	6	8
349927	11	13
349972	11	12
350014	11	9
350056	10	9
350068	7	8
350110	8	6
350122	9	5
350140	10	5
350158	9	8
350179	11	6
350185	12	6
350189	13	6
350230	11	8
350234	11	7
350254	10	8
350278	12	9
350308	11	7
350320	7	8
350353	5	9
350355	5	6
350386	4	4
350395	3	6
350404	3	6
350602	2	13
350609	2	11
350620	3	15
350679	2	13
350736	6	15
350740	7	14
350777	9	9
350799	12	9
350859	17	6
350883	16	5
350907	15	5
350958	14	7
350964	16	7
351045	15	6
351054	16	8
351093	8	4
351094	9	3
351144	12	6
351242	14	12
351266	16	12
351290	16	12
351293	15	12
351299	14	12
351305	15	12
351312	13	11
351317	14	12
351335	17	9
351374	17	10
351386	19	8
351387	18	9
351404	20	9
351470	15	7
351494	16	10
351512	17	7
351518	17	7
351551	11	6
351554	9	7
351569	12	7
351587	11	7
351596	11	8
351598	11	8
351602	11	9
351614	11	8
351659	9	5
351698	8	6
351716	9	6
351728	9	4
351815	12	6
351839	12	6
351854	12	6
351906	8	5
352087	1	3
352089	1	3
352091	1	3
352274	20	1
352303	19	2
352346	18	2
352351	17	2
352369	15	2
352399	13	2
352405	13	1
352423	18	2
352495	11	1
352516	12	4
352522	12	3
352531	12	4
352570	5	6
352606	12	3
352643	13	3
352645	13	4
352687	15	5
352705	17	8
352714	17	8
352722	19	8
352765	12	9
352797	13	13
352855	9	12
352870	7	11
352875	6	10
352888	6	11
352903	6	10
352985	1	11
352999	2	10
353002	2	11
353005	2	11
353008	2	11
353029	2	11
353137	4	7
353146	3	8
353182	3	11
353197	1	11
353200	2	11
353215	1	10
353235	3	13
353269	4	12
353311	6	9
353347	9	6
353362	10	9
353395	10	5
353410	10	6
353421	12	12
353422	12	12
353425	12	11
353514	8	11
353515	9	12
353516	8	12
353532	11	13
353537	11	14
353570	10	13
353572	10	14
353573	10	14
353574	10	15
353575	11	14
353665	16	17
353676	16	15
353699	14	15
353761	16	11
353782	14	7
353812	11	7
353824	11	9
353830	10	9
353866	12	12
353873	9	12
353877	12	12
353878	12	10
353881	14	12
353898	14	14
353932	14	15
353965	13	12
353972	13	15
354008	12	10
354028	9	9
354031	7	8
354034	7	8
354059	7	5
354064	7	5
354088	2	8
354091	2	8
354094	2	8
354103	1	8
354123	6	10
354136	6	10
354142	6	10
354148	7	10
354169	12	11
354180	15	15
354187	15	15
354209	17	15
354215	19	15
354224	19	11
354275	17	10
354298	16	10
354318	12	12
354320	12	15
354357	11	15
354420	16	17
354447	16	14
354463	18	15
354466	17	14
354477	16	8
354507	13	10
354519	14	10
354528	12	8
354532	11	9
354587	8	9
354615	6	8
354618	5	9
354690	6	6
354863	8	3
354873	7	5
354874	8	5
354875	7	5
354917	8	8
354926	10	8
354928	8	8
355015	6	7
355079	12	7
355090	16	6
355109	18	6
355133	18	8
355136	19	7
355142	19	8
355150	18	8
355151	18	7
355271	7	7
355289	12	5
355292	14	5
355334	13	5
355340	16	5
355430	13	10
355439	9	10
355442	7	10
355448	7	9
355451	8	10
355463	8	13
355469	9	13
355667	13	17
355669	13	17
355751	13	13
355756	14	12
355845	9	15
355916	12	14
355946	12	7
355999	15	10
356060	15	8
356073	12	7
356094	14	8
356099	14	8
356125	13	9
356178	8	7
356227	11	8
356239	12	7
356273	10	5
356303	9	5
356365	6	10
356369	6	10
356378	5	10
356397	7	7
356540	9	11
356598	6	6
356621	6	4
356636	6	5
356669	7	4
356768	6	7
356799	5	7
356855	1	7
356861	1	7
356888	2	10
356897	2	9
356921	3	12
356936	3	13
357037	5	14
357059	3	13
357075	4	12
357158	5	12
357233	9	12
357281	10	12
357323	13	8
357350	8	8
357435	8	7
357437	8	9
357440	10	12
357442	10	11
357473	9	13
357476	9	13
357488	9	13
357515	10	14
357518	10	14
357524	11	13
357527	11	12
357530	11	12
357583	17	12
357587	17	12
357590	15	9
357591	15	9
357695	9	4
357697	10	6
357780	14	11
357872	12	14
357894	10	8
357938	11	7
357947	10	5
357956	9	3
357971	10	2
358019	7	2
358052	3	3
358148	1	6
358190	4	8
358252	14	8
358294	18	5
358350	13	4
358404	8	4
358434	8	10
358437	7	9
358440	6	8
358443	7	8
358449	8	8
358454	7	9
358455	6	11
358470	9	10
358503	11	9
358551	14	13
358743	10	5
358758	10	5
358785	14	5
358794	14	5
358842	11	7
358845	11	7
358848	11	7
358938	6	7
358983	8	7
359048	9	11
359283	8	12
359301	9	12
359307	8	11
359313	8	11
359325	9	9
359364	7	7
359393	8	8
359397	9	9
359415	10	6
359424	10	5
359442	9	4
359532	15	6
359601	12	8
359618	14	8
359619	14	8
359655	13	13
359667	13	12
359703	12	12
359730	9	15
359751	10	15
359760	8	13
359784	9	16
359927	16	10
359983	17	9
360000	20	10
360040	18	10
360041	20	10
360042	18	10
360192	13	6
360324	10	8
360333	10	8
360336	10	7
360405	11	9
360423	9	9
360438	9	10
360444	8	10
360481	8	8
360483	9	8
360489	8	7
360521	9	7
360552	9	8
360579	9	11
360600	11	9
360606	8	10
360656	5	13
360659	7	14
360717	7	16
360803	13	9
360831	14	7
360839	12	6
360904	16	10
360913	16	10
360926	16	10
361015	16	12
361018	16	12
361019	16	12
361073	12	9
361075	11	9
361076	12	9
361114	17	11
361115	17	11
361116	17	10
361120	16	14
361142	16	14
361143	15	14
361171	12	12
361221	12	12
361248	8	14
361264	9	12
361266	9	8
361267	9	10
361270	9	10
361292	10	6
361293	10	6
361294	10	6
361330	12	6
361445	9	10
361459	8	10
361607	14	7
361615	13	7
361618	16	7
361636	19	9
361681	19	9
361686	19	8
361699	19	7
361725	15	8
361726	15	8
361824	18	10
361844	17	10
361850	17	11
361853	17	9
361856	16	9
361958	5	8
361970	7	7
362073	8	14
362074	9	14
362075	9	14
362087	8	11
362110	7	12
362224	6	10
362225	6	10
362239	6	9
362271	7	11
362277	7	11
362281	7	11
362321	10	10
362436	7	5
362468	9	6
362474	10	6
362558	10	4
362564	9	4
362597	10	5
362603	10	6
362609	7	4
362636	6	8
362669	5	7
362681	4	9
362779	1	8
362807	2	8
362813	2	9
362819	2	9
362850	3	6
362879	5	5
362894	7	7
362951	11	8
362972	12	7
363007	12	10
363008	12	10
363009	13	11
363012	12	14
363129	10	13
363140	8	14
363143	8	15
363151	10	15
363157	9	12
363158	10	12
363159	9	12
363167	9	10
363196	6	10
363210	4	7
363212	4	8
363269	4	7
363298	8	6
363329	6	5
363347	11	6
363353	11	6
363360	11	7
363368	10	8
363398	14	7
363407	13	8
363431	13	9
363467	12	8
363470	12	7
363479	13	8
363497	12	9
363554	12	8
363617	15	12
363628	14	13
363675	13	12
363697	12	16
363755	6	11
363758	7	11
363779	8	10
363782	8	10
363794	7	10
363875	18	9
363884	18	9
363917	20	11
363939	19	13
363947	16	13
363950	17	13
363965	9	14
363971	11	13
363974	11	13
363992	8	13
364016	4	14
364045	8	16
364070	5	15
364073	5	16
364076	5	16
364079	5	14
364088	5	15
364104	4	17
364105	6	17
364107	7	17
364109	7	16
364120	11	17
364157	20	13
364178	20	11
364184	20	10
364193	19	9
364199	19	10
364257	20	9
364262	20	10
364268	18	10
364289	10	8
364328	9	10
364391	11	8
364395	16	8
364413	16	8
364414	16	11
364415	16	11
364436	14	11
364438	14	11
364491	7	11
364514	7	15
364524	7	15
364565	7	9
364622	9	11
364643	8	11
364658	9	9
364683	8	9
364698	7	11
364707	2	11
364740	3	11
364757	2	11
364760	2	11
364761	2	10
364768	2	9
364788	2	10
364820	6	10
364823	6	11
364863	7	14
364880	8	15
364883	7	13
364884	7	15
364889	7	14
364985	6	16
364998	6	13
365015	5	12
365036	6	12
365048	7	14
365115	5	8
365123	5	8
365126	5	8
365168	4	7
365188	3	3
365194	2	2
365196	2	2
365199	2	2
365205	1	2
365310	4	10
365355	6	14
365397	10	15
365406	9	14
365457	11	6
365460	12	6
365480	16	12
365490	16	12
365493	17	10
365515	19	11
365523	19	11
365553	19	13
365556	18	12
365562	15	13
365577	15	15
365583	16	16
365662	15	12
365666	16	13
365668	17	14
365669	17	13
365671	16	13
365686	16	13
365691	17	14
365700	17	13
365742	16	13
365796	15	10
365814	14	10
365816	13	10
365828	14	9
365928	7	8
365942	7	8
365943	7	9
366024	14	8
366090	20	7
366092	20	7
366150	11	7
366171	12	6
366185	9	7
366189	9	7
366246	12	5
366248	12	5
366264	13	5
366282	14	4
366283	16	4
366384	10	13
366398	9	14
366451	11	16
366456	12	15
366457	12	15
366465	11	9
366573	20	9
366625	19	17
366629	20	16
366633	19	16
366635	20	16
366721	18	16
366781	19	13
366791	17	12
366792	17	12
366793	16	12
366838	11	15
366843	11	15
367100	15	13
367331	3	7
367354	4	7
367429	4	12
367527	6	17
367535	7	16
367694	3	17
367805	18	13
367837	20	12
367840	20	12
367846	19	7
367910	18	6
368131	6	7
368171	4	8
368172	6	8
368287	15	10
368321	13	10
368340	15	10
368360	13	11
368362	14	12
368364	14	12
368383	19	15
368385	18	15
368387	18	15
368421	17	12
368443	17	12
368480	18	10
368526	16	6
368533	14	6
368534	14	5
368535	15	6
368554	15	8
368610	16	9
368611	16	10
368684	12	9
368747	15	8
368774	16	6
368789	18	5
368792	18	6
368810	19	7
368846	17	7
368897	14	5
369044	12	7
369048	10	6
369068	14	4
369077	13	7
369086	13	7
369179	18	10
369245	17	1
369248	17	1
369269	16	2
369281	17	2
369283	17	2
369331	12	3
369338	13	4
369356	11	7
369357	11	8
369359	10	8
369360	10	8
369483	16	16
369507	17	10
369515	15	10
369523	16	11
369550	20	11
369559	17	11
369607	17	9
369619	17	10
369682	12	13
369691	10	14
369746	9	13
369763	12	13
369774	10	12
369785	10	12
370004	3	9
370075	5	14
370108	7	13
370114	9	13
370126	11	14
370147	18	15
370156	19	14
370161	20	13
370237	19	12
370271	16	12
370282	13	14
370315	11	11
370323	9	11
370347	10	10
370363	11	10
370378	10	8
370384	10	8
370397	10	9
370401	10	7
370410	12	7
370459	17	9
370487	19	12
370636	19	7
370705	19	6
370729	20	6
370739	16	6
370743	17	6
370795	12	5
370813	16	3
370822	16	2
370852	13	2
370894	10	6
370905	9	6
370948	11	8
371121	6	4
371124	7	4
371127	7	4
371179	6	1
371182	6	1
371183	6	1
381537	8	3
381539	8	3
381542	8	3
381560	7	4
381587	5	4
381589	5	4
381595	5	4
381597	5	4
381601	5	6
381606	5	6
381621	8	8
381667	7	10
381689	7	10
381692	7	10
381705	10	10
381756	16	16
381757	16	15
381790	13	15
381796	13	15
381819	15	17
381822	15	16
381829	15	15
381851	11	14
381957	10	4
381960	12	6
382051	12	5
382064	12	8
382086	14	8
382109	13	9
382214	7	13
382235	9	14
382322	17	11
382384	13	10
382557	14	15
382655	13	15
382656	13	15
382809	18	8
382810	18	8
382814	17	8
382820	15	8
382847	14	12
382868	16	9
382873	16	9
382923	11	12
382928	11	11
382943	8	14
383028	9	16
383029	10	16
383036	12	17
383039	12	17
383096	12	15
383099	11	17
383108	12	17
383110	11	16
383111	12	16
383129	11	13
383174	6	16
383175	7	14
383202	8	12
383204	8	10
383352	10	6
383354	10	6
383360	12	5
383435	20	8
383479	19	6
383497	19	7
383524	18	7
383550	20	8
383559	19	6
383561	19	7
383563	18	7
383591	12	7
383593	12	6
383594	12	7
383596	12	7
383670	15	12
383686	18	16
383707	20	15
383765	20	13
383834	12	10
383835	11	10
383885	7	11
383886	7	11
383911	9	10
383916	10	9
383973	8	8
383984	7	7
383985	9	8
383986	9	8
383994	12	10
384006	13	8
384014	12	9
384026	14	8
384041	15	9
384095	14	15
384128	15	12
384133	14	13
384134	14	13
384135	13	12
384138	13	12
384167	13	8
384305	12	8
384308	13	8
384309	13	8
384310	13	8
384381	13	13
384386	11	12
384394	11	13
384429	12	17
384456	12	16
384458	11	16
384459	12	15
384460	13	16
384475	16	15
384497	16	14
384559	15	7
384570	16	10
384610	14	7
384616	14	12
384619	17	13
384621	16	13
384624	16	13
384639	14	12
384659	15	15
384660	14	15
384661	15	15
384693	17	13
384778	18	7
384807	15	8
384808	16	7
384809	16	8
384811	18	8
384874	12	10
384893	13	10
384912	19	11
384928	15	10
384930	16	10
384968	16	9
384989	16	5
384992	14	5
385187	12	17
385189	12	16
385190	12	17
385191	13	17
385218	16	9
385232	12	9
385322	14	7
385327	14	7
385334	15	8
385363	12	10
385425	15	14
385443	14	15
385513	18	11
385625	19	7
385728	13	10
385729	12	10
385807	11	12
385808	12	12
385894	18	6
385897	18	7
386039	12	9
386040	12	9
386042	12	9
386085	16	10
386119	15	9
386161	15	6
386177	17	5
386201	19	5
386219	16	5
386369	8	11
386442	5	11
386470	8	12
386500	7	13
386526	7	12
386540	5	10
386679	9	4
386709	17	5
386726	17	7
386729	17	7
386822	19	10
386830	20	9
386831	19	10
386836	18	10
386852	12	11
386870	10	10
386889	11	10
386924	15	11
386927	13	8
386945	13	8
386949	18	8
387097	19	12
387104	16	12
387152	15	16
387209	10	17
387352	10	17
387376	6	13
387379	7	14
387383	10	14
387385	10	14
387477	8	7
387666	6	13
387780	10	3
387832	13	5
387833	13	5
387944	6	7
387980	8	5
387981	8	5
388045	9	4
388216	6	7
388246	4	6
388267	4	7
388339	2	5
388405	4	8
388411	4	8
388442	4	8
388508	8	10
388541	7	6
388570	10	5
388586	9	4
388621	9	7
388733	10	7
388739	11	7
388745	10	6
388830	16	2
388981	19	9
389027	15	12
389033	17	15
389051	16	17
389073	17	16
389105	12	16
389120	12	17
389127	12	16
389132	12	16
389186	6	13
389189	7	13
389192	7	9
389195	6	10
389198	6	11
389252	5	8
389276	5	8
389384	10	5
389390	9	6
389396	7	5
389402	8	7
389414	10	6
389452	11	7
389527	6	13
389612	10	11
389618	9	10
389681	11	11
389804	9	17
389831	10	17
390240	6	8
390241	6	8
390242	6	8
390250	8	6
390274	8	7
390318	8	5
390390	11	2
390391	11	2
390433	9	2
390463	10	3
390572	13	3
390577	12	4
390580	13	4
390586	13	4
390634	9	1
390640	7	1
390685	6	3
390703	4	4
390745	4	3
390763	5	7
390766	5	7
390787	6	9
390808	6	10
390823	6	9
390835	6	11
390856	6	10
390884	5	9
390886	5	10
390901	5	9
390932	3	4
391168	9	1
391212	13	2
391213	14	2
391234	15	2
391327	15	3
391328	15	2
391363	12	4
391380	13	4
391381	13	4
391382	13	4
391384	13	4
391435	16	5
391528	19	3
391529	20	3
391699	14	9
391700	15	9
391780	13	7
391804	14	7
391834	11	6
391855	10	4
391888	10	3
391954	11	5
391993	15	6
392049	16	6
392098	18	6
392129	18	8
392131	19	8
392232	18	5
392238	18	5
392265	16	6
392271	17	6
392276	15	4
392277	16	4
392278	16	4
392279	16	4
392281	16	4
392293	15	5
392390	16	7
392391	17	7
392492	1	8
392493	1	7
392771	9	4
392828	11	7
392834	12	10
392835	12	10
392861	14	12
392864	14	14
392866	14	13
392985	19	6
393020	19	3
393025	19	3
393026	20	3
393038	16	3
393041	17	3
393044	17	3
393090	8	3
393132	5	3
393191	2	2
393218	5	1
393299	11	7
393338	16	7
393351	16	9
393360	17	10
393407	10	11
393418	12	11
393426	12	10
393576	5	7
393588	6	6
393649	9	7
393692	5	6
393693	5	6
393695	5	6
393704	4	5
393710	4	6
393721	4	6
393735	3	10
393950	1	6
394090	1	9
394091	1	9
394110	2	6
394215	4	11
394236	6	13
394240	6	13
394242	6	12
394243	6	12
394305	10	13
394325	14	11
394358	15	10
394359	16	10
394436	14	13
394448	14	13
394449	13	12
394470	13	13
394479	10	14
394485	9	13
394488	8	14
394491	8	14
394497	9	16
394501	8	16
394542	5	15
394549	5	16
394557	5	16
394583	4	13
394584	4	13
394585	3	13
394587	4	11
394590	3	12
394603	2	11
394632	2	10
394638	2	10
394644	3	11
394647	4	9
394683	5	6
394686	5	6
394689	5	4
394692	5	5
394722	7	6
394740	7	5
394752	6	8
394843	6	10
394844	6	10
394869	5	15
394872	5	14
394899	7	11
394950	9	15
394992	10	16
394995	13	15
394996	13	12
395047	11	13
395067	10	11
395175	8	8
395238	8	6
395302	6	7
395303	6	7
395314	7	9
395359	13	10
395368	10	10
395371	11	10
395392	11	10
395403	10	11
395409	9	11
395434	11	7
395497	11	5
395569	15	4
395578	13	4
395583	13	4
395608	11	8
395632	12	5
395653	9	6
395686	10	8
395716	8	5
395734	9	8
395755	10	3
395825	11	8
395827	11	9
395845	6	9
395848	6	9
395863	5	8
395953	8	11
395976	6	11
395983	7	11
396007	8	7
396013	9	8
396049	7	4
396072	8	6
396103	9	7
396133	9	8
396184	7	8
396200	6	10
396261	5	4
396332	14	5
396356	15	4
396407	12	4
396461	10	6
396466	9	6
396480	6	6
396482	5	7
396579	11	13
396580	11	13
396581	10	13
396597	8	14
396699	9	15
396708	8	14
396730	7	11
396731	7	11
396769	10	8
396783	6	7
396792	4	7
396819	11	8
396829	13	8
396835	16	8
396850	15	8
396900	16	16
396958	13	13
397033	11	7
397074	20	6
397085	19	6
397097	19	5
397143	16	6
397145	16	6
397161	16	7
397177	12	9
397178	14	9
397222	5	12
397373	9	8
397423	13	4
397450	13	2
397459	16	2
397460	16	2
397473	16	1
397477	16	1
397482	15	1
397495	14	1
397510	13	1
397585	8	3
397591	8	3
397629	9	9
397630	9	9
397819	19	5
397861	11	7
397868	10	7
397870	12	7
397915	5	7
397936	5	8
397960	7	8
398143	9	6
398184	10	7
398238	9	9
398239	9	9
398256	10	8
398348	18	7
398375	16	3
398474	13	7
398491	13	9
398567	16	10
398582	16	10
398603	13	7
398651	10	4
398681	6	4
398687	5	4
398696	6	4
398732	5	4
398738	8	6
398820	7	7
398829	7	4
398867	9	4
398873	10	4
398899	11	4
398904	11	4
398969	12	3
398975	16	3
398997	17	4
399002	16	4
399073	14	4
399089	15	4
399149	16	3
399173	15	4
399185	14	5
399217	20	6
399239	17	6
399242	15	6
399269	16	12
399365	7	10
399368	7	10
399371	7	10
399377	7	10
399392	7	10
399452	7	5
399470	5	5
399482	5	3
399509	7	4
399527	6	5
399546	6	7
399632	8	6
399671	8	8
399678	9	8
399702	8	8
399718	9	8
399766	8	11
399801	2	11
399814	3	8
399865	5	7
399936	6	5
399957	7	10
400084	8	11
400174	12	4
400185	12	4
400229	12	7
400236	9	7
400254	7	8
400453	11	7
400467	10	9
400468	12	9
400470	12	9
400509	13	5
400512	13	5
400518	14	6
400551	14	6
400605	10	9
400608	10	9
400671	12	8
400683	12	9
400689	11	9
400692	11	9
400695	11	8
400701	11	9
400723	11	10
400816	5	14
400827	7	14
400836	7	14
400854	8	13
400869	8	12
400872	11	12
400899	11	13
400980	15	12
400990	13	11
400992	12	11
401010	14	12
401064	11	14
401076	8	14
401154	10	10
401196	10	8
401223	12	5
401229	11	5
401235	11	4
401283	12	6
401334	12	7
401338	9	7
401361	9	7
401366	9	7
401418	8	8
401485	13	10
401492	13	10
401496	13	10
401500	13	10
401501	13	10
401532	11	11
401550	10	9
401556	11	9
401608	11	8
401618	8	8
401632	8	8
401733	14	10
401754	13	9
401769	13	7
401805	13	8
401808	13	8
401865	6	6
401880	5	11
401907	6	10
401943	7	14
401955	8	14
401969	9	16
401970	9	16
402042	12	12
402059	14	13
402066	13	12
402102	16	15
402108	16	16
402117	18	13
402156	18	10
402176	17	9
402185	17	9
402252	14	5
402421	8	10
402513	8	9
402564	9	9
402576	8	11
402595	6	11
402606	5	10
402678	5	10
402692	7	10
402705	8	11
402732	8	11
402769	7	10
402777	7	9
402876	11	6
402891	11	6
402897	13	7
402899	14	7
402909	17	7
402941	15	5
403003	16	8
403035	17	6
403052	15	7
403087	15	7
403214	9	13
403275	7	13
403290	7	11
403325	5	11
403332	4	10
403370	4	12
403397	4	11
403413	3	8
403425	3	11
403440	3	13
403461	4	13
403464	4	11
403470	4	10
403473	5	10
403527	8	5
403536	9	5
403562	10	6
403581	12	5
403626	11	4
403629	11	5
403638	11	7
403650	7	7
403653	8	7
403747	9	10
403773	8	11
403908	8	9
404092	2	8
404115	2	7
404183	4	4
404253	6	3
404257	6	3
404329	12	8
404464	9	5
404542	1	12
404590	1	8
404607	2	10
404637	2	9
404647	2	8
404654	3	7
404693	6	7
404719	6	6
404732	5	7
404761	5	8
404776	5	7
404799	4	5
404801	4	9
404805	4	9
404806	4	9
404869	5	6
404908	6	11
404947	10	11
404965	12	9
405014	9	11
405076	6	5
405169	10	6
405204	14	6
405258	13	8
405266	13	8
405302	17	10
405343	10	8
405346	11	7
405367	10	10
405460	12	9
405496	10	9
405499	12	9
405502	11	9
405544	15	12
405637	19	10
405653	18	14
405658	17	10
405682	13	7
405754	12	9
405763	11	10
405886	16	5
405913	15	3
