site_id	JKid	ZYMO_Standard
1003039	0	1
1003042	0	1
1003060	0.125	0
1003075	0	1
1003081	0.0769	0
1003082	0.0714	0
1003083	0.0769	0
1003104	0	1
1003105	0	1
1003141	0	1
1003232	0.0667	0
1003235	0.133	0
1003255	0	1
1003299	0.0556	0
1003315	0.0667	0
1003384	0.125	0
1003402	0	1
1003448	0.0625	0
1003450	0.0625	0
1003542	0.0588	0
1003543	0.0556	0
1003544	0.0556	0
1003561	0	1
1003567	0	1
1003582	0	1
1003585	0	1
1003607	0.0556	0
1003626	0.0556	0
1003651	0	1
1003753	1	0
1003842	0	0.143
1003951	0	1
1003975	0	1
1004092	0	1
1004098	0	1
1004149	0	0.143
1004160	0	0.143
1004206	0	1
1004231	0.0667	0
1004308	0	1
1004314	0	1
1004318	0.133	0
1004323	0.154	0
1004405	0.167	0
1004424	0	0.235
1004579	0.0556	0
1004589	0	0.0909
1004592	0	0.0909
1004604	0.0667	0
1004611	0.0625	0
1004613	0.0625	0
1004617	0	0.0625
1004732	0.0769	0
1004863	0.1	0
1004873	0.15	0
1004883	0.15	0
1004884	0.15	0
1004885	0.15	0
1004902	0.188	0
1004915	0.0667	0
1004918	0	1
1005113	1	0
1005121	0	0.143
1005148	0.125	0
1005160	0	0.125
1005173	0	1
1005199	0	1
1005242	0	1
1005301	0	0.0909
1005329	1	0
1005380	0.0714	0
1005381	0.0714	0
1005389	0	1
1005422	0	1
1005424	0.0667	0
1005427	0	0.0667
1005542	0.105	0
1005551	0	1
1005573	0.0526	0
1005583	0	1
1005608	1	0
1005617	1	0
1005618	0	0.0714
1005638	0	1
1005641	0	1
1005659	1	0
1005677	1	0
1005686	1	0
1005701	0	0.0714
1005702	0	0.0769
1005703	0	0.0667
1005713	1	0
1005740	1	0
1005785	1	0
1005794	0	0.0909
1005851	0	0.125
1005913	0	0.0769
1005951	0	0.0833
1005955	0	0.0833
1005956	0	0.0769
1005958	0	0.0714
1006039	0	1
1006063	0	1
1006111	0	0.0769
1006138	1	0
1006180	0	1
1006186	0	1
1006192	0	0.0909
1006207	0.0833	0
1006216	0	1
1006222	0	1
1006225	0	1
1006249	0	1
1006267	0	1
1006294	0	1
1006297	0	1
1006327	0	1
1006360	0	0.111
1006381	0	1
1006429	0	1
1006444	0	1
1006451	0.111	0
1006480	0	0.5
1006495	0	1
1006516	0	1
1006561	1	0
1006601	0.143	0
1006616	0	0.0625
1006630	0	0.857
1006631	0	0.133
1006657	1	0
1006679	0.286	0
1006687	1	0
1006732	1	0
1006744	0	1
1006831	0	1
1006837	0	1
1006843	0	1
1006861	0	1
1006885	0	0.167
1006911	0.143	0
1006914	0.111	0
1006955	0.222	0
1006959	0.143	0
1006960	0.125	0
1006962	0.111	0
1006982	0	0.0833
1007023	0	0.0833
1007060	0	1
1007108	0.143	0
1007109	0.143	0
1007111	0.857	0
1007144	1	0
1007153	0	1
1007182	0.0714	0
1007225	1	0
1007247	0	0.111
1007399	0	1
1007423	0	1
1007431	0	1
1007531	0	1
1007576	0	1
1007580	0.1	0
1007633	1	0
1007635	0	0.0714
1007778	0.0833	0
1007911	1	0
1007954	0	0.0625
1007963	0	1
1008068	0	0.143
1008070	0	0.143
1008071	1	0
1008247	0.0714	0
1008269	0.0909	0
1008275	0.1	0
1008281	0.125	0
1008283	0.167	0
1008290	0.143	0
1008296	0.111	0
1008314	0.182	0
1008320	0.182	0
1008324	0.0909	0
1008359	0.231	0
1008368	0.214	0
1008466	0.0588	0
1008467	0.0625	0
1008471	0.0625	0
1008518	0.0833	0
1008519	0	1
1008524	0.0833	0
1008535	0.1	0
1008621	0.1	0
1008658	0	1
1008659	0	1
1008660	0	1
1008695	1	0
1008696	0.0588	0
1008698	0.0588	0
1008750	0	1
1008790	0.0588	0
1008800	0	1
1008842	0	1
1008856	0	1
1008862	0	1
1008870	0	1
1009154	0.0833	0
1009177	0.286	0
1009199	0.111	0
1009250	0.133	0
1009256	0.133	0
1009298	0.0714	0
1009301	0	1
1009393	0.0833	0
1009635	0.0909	0
1009637	0.0909	0
1009793	0.133	0
1010025	0	1
1010028	0	1
1010080	1	0
1010147	0	0.125
1010172	1	0
1010183	0.2	0
1010185	0.2	0
1010333	0.143	0
1010335	0.143	0
1010336	0.154	0
1010337	0.143	0
1010339	0.133	0
1010356	0	1
1010358	0	1
1010380	0.0769	0
1010408	0	0.333
1010412	0	0.25
1010442	0	1
1010472	0	1
1010484	0	1
1010502	0	0.0769
1010503	0	0.0909
1010544	0	1
1010607	0	1
1010652	0	0.125
1010653	0	0.125
1010673	0	0.125
1010715	0.0556	0
1010717	0.0556	0
1010721	0	1
1010799	0	1
1010953	0.0556	0
1010958	0.0556	0
1010962	0	0.0667
1010963	0	0.0833
1010964	0.235	0
1010979	0.333	0
1010982	0.0667	0
1010985	0.308	0
1011019	0.111	0
1011021	0.125	0
1011032	0	0.0714
1011068	0	0.154
1011101	0	0.111
1011106	0	0.111
1011107	0	0.125
1011108	0	0.111
1011111	0	0.111
1011112	0	0.111
1011115	0	0.1
1011116	0	0.1
1011119	0	0.143
1011120	0	1
1011141	0	0.167
1011159	0	1
1011237	0	1
1011314	0	0.5
1011315	0.1	0
1011318	0.0909	0
1011325	0.143	0
1011333	0.143	0
1011351	0.167	0
1011390	0.167	0
1011400	1	0
1011458	0	0.25
1011462	0	0.333
1011463	0	0.333
1011659	1	0
1011661	1	0
1011663	1	0
1011672	1	0
1011684	1	0
1011696	1	0
1011714	0	1
1011729	0	1
1011795	0.0769	1
1011808	0	0.1
1011873	1	0
1011900	1	0
1011914	0.1	0
1011915	0.1	0
1011918	0.111	0
1011920	0.111	0
1011923	0.111	0
1011938	0.111	0
1011939	0.125	0
1011984	0.143	0
1011997	0	0.0833
1012002	0	0.0714
1012053	1	0
1012058	0.167	0
1012061	0.167	0
1012064	0.2	0
1012158	0	1
1012207	0.2	0
1012210	0.2	0
1012211	0.222	0
1012213	0.2	0
1012236	0	1
1012256	0	1
1012408	0.167	0
1012422	1	0
1012440	1	0
1012444	0	0.111
1012449	1	0
1012458	1	0
1012491	1	0
1012530	1	0
1012554	1	0
1012559	0.1	0
1012563	1	0
1012670	0.0526	0
1012723	0	1
1012731	0	1
1012827	1	0
1012849	0	1
1012912	0	1
1013062	0	1
1013111	1	0
1013129	0.111	0
1013131	0.1	0
1013133	0.1	0
1013134	0.1	0
1013146	1	0
1013170	0	1
1013173	0	1
1013221	0	1
1013392	0	1
1013395	0	1
1013444	0.0909	0
1013503	0	1
1013558	0.0833	0
1013571	0	0.143
1013576	0	0.143
1013593	0	1
1013602	0	1
1013647	0	1
1013700	0.0909	0
1013882	0	1
1013914	0	1
1014019	0	1
1014029	0	0.0625
1014043	0	1
1014100	1	0
1014103	1	0
1014112	1	0
1014130	1	0
1014142	1	0
1014148	1	0
1014178	1	0
1014199	1	0
1014220	1	0
1014256	1	0
1014271	0	1
1014310	0	0.143
1014319	0	0.143
1014330	0	0.25
1014555	0	1
1014587	0.0526	0
1014588	0	1
1014591	0	1
1014606	0	1
1014648	0	1
1014674	0	0.2
1014675	0	1
1014693	0	1
1014696	0	1
1014702	0	1
1014732	0	1
1014826	0.0667	0
1014827	1	0
1014871	0	1
1014942	0	1
1014957	0	1
1014986	0	1
1014995	0	1
1015005	0	1
1015007	0	1
1015029	0	0.125
1015158	0	1
1015293	0	1
1015314	0	1
1015381	0.0667	0
1015584	0	0.2
1015587	0	0.2
1015589	0	0.2
1015731	0	0.125
1015732	0	0.125
1015737	0	0.143
1015739	0	0.143
1015770	0	1
1015834	0	1
1015836	0	1
1015846	0	1
1015849	0	1
1015940	0.25	0
1015943	0.25	0
1015945	1	0
1015975	1	0
1015978	0.5	0
1016014	1	0
1016029	1	0
1016077	0	1
1016092	0	1
1016146	0	1
1016155	0	1
1016187	0	1
1016289	0.125	0
1016292	0.125	0
1016294	0	0.167
1016296	0	1
1016327	0.125	0
1016329	0	0.143
1016334	0	0.111
1016353	1	0
1016464	0.182	0
1016605	0.0667	0
1016839	0	1
1016845	0	1
1016860	0.0769	0
1017006	0	0.167
1017008	0	0.167
1017010	0	0.167
1017154	0	0.125
1017155	0	0.143
1017173	0	1
1017190	0.143	0
1017227	1	0
1017419	0	1
1017467	0	1
1017470	0	1
1017515	0.0769	0
1017695	0.25	0
1017753	0.125	0
1017765	0.1	0
1017837	0.111	0
1017848	0	1
1017880	1	0
1017882	1	0
1017895	1	0
1017902	1	0
1017918	0.333	0
1017920	0.333	0
1017942	0	0.143
1017943	0	0.143
1017944	0	0.143
1017956	0	0.143
1018068	0.1	0
1018069	0.111	0
1018071	0.0909	0
1018091	0	0.167
1018092	0	0.167
1018177	0.0769	0
1018179	0.0833	0
1018210	0	1
1018258	0	1
1018325	0.1	0
1018328	0.111	0
1018336	1	0
1018339	1	0
1018381	0	0.2
1018410	0.0909	0
1018411	0	1
1018413	0.1	0
1018414	1	0
1018423	0	1
1018465	0	1
1018492	0	1
1018507	0	1
1018543	0.0909	0
1018545	0.1	0
1018546	0.0909	0
1018550	0.0909	0
1018552	1	0
1018558	0.0833	0
1018591	1	0
1018600	1	0
1018694	0.0833	0
1018695	0.0909	0
1018702	0.0833	0
1018703	0.0833	0
1018722	0.0833	0
1018739	0	1
1018741	0	1
1018781	0.111	0
1018810	1	0
1018831	1	0
1018834	0.2	0
1018857	0.143	0
1018872	0.167	0
1018945	1	0
1018947	0.125	0
1018948	0.125	0
1018949	0.125	0
1018954	1	0
1018996	0	1
1018999	0	1
1019098	0.0625	0
1019115	0	1
1019136	0	1
1019142	1	0
1019201	0.214	0
1019245	1	0
1019254	0.1	0
1019272	0	0.0769
1019299	0.0909	0
1019317	1	0
1019323	0	0.0714
1019376	1	0
1019457	1	0
1019551	0	0.0909
1019553	0.167	0
1019555	0	0.0769
1019588	0	0.0909
1019611	0	0.111
1019612	0	0.111
1019613	0	0.1
1019614	0	0.111
1019681	0	0.0909
1019690	0	0.0833
1019702	0.286	0.1
1019704	0.286	0
1019707	0	0.1
1019708	0	0.1
1019709	0	0.111
1019810	0	0.0769
1019827	0.143	0
1019828	0.125	0
1019830	0.125	0
1019831	0.143	0
1019832	0.125	0
1019851	0.0526	0
1019861	0.0556	0
1020011	0	0.111
1020052	0.0909	0
1020086	1	0
1020108	0.143	0
1020112	0	0.1
1020113	0	0.1
1020174	0	1
1020176	0	1
1020182	1	0
1020317	0	1
1020351	0	1
1020369	0	0.167
1020418	0.125	0
1020485	0.0909	0
1020487	0.0909	0
1020488	0.1	0
1020518	0	0.2
1020519	0	0.2
1020630	0.143	0
1020636	0.143	0
1020637	0.143	0
1020833	1	0
1020875	0	1
1020893	1	0
1020896	1	0
1020906	0	1
1020913	0	0.25
1020926	0	1
1020941	0	1
1020962	0	1
1020971	0	1
1020980	0	1
1020995	0	1
1021007	0	1
1021013	0	1
1021025	0	1
1021049	0	1
1021052	0	1
1021061	0	1
1021067	0.143	0
1021070	0	1
1021071	0.167	0
1021086	0	1
1021100	0	1
1021238	1	0
1021284	0	0.111
1021325	0	1
1021343	1	0
1021346	0	1
1021412	1	0
1021418	0	1
1021514	0	1
1021559	0.0909	0
1021571	0	1
1021572	0.0769	0
1021579	0.0769	0
1021586	0	1
1021757	0	1
1021761	0.0769	0
1021793	0	1
1021807	0.0667	0
1021825	0	0.2
1021830	0.0769	0
1021899	0.0526	0
1021909	0.0556	0
1021916	0	1
1021922	0.0556	0
1021923	0.0526	0
1021924	0.0588	0
1021925	0.0556	0
1021928	0.0526	0
1022005	0.0667	0
1022072	0.133	0
1022074	0.133	0
1022110	0	1
1022135	0	0.0909
1022143	0	0.0833
1022151	0	1
1022166	0	1
1022176	0	1
1022193	0	0.857
1022274	0	0.833
1022292	0	0.857
1022394	0	1
1022400	0	1
1022430	0	1
1022484	1	0
1022507	0.0909	0
1022536	0	0.286
1022553	0	1
1022568	0	0.938
1022571	0	0.938
1022574	0.0556	0
1022587	0.1	0
1022751	0	1
1022907	0	1
1022977	0.111	0
1022978	0.125	0
1022980	0.133	0
1023024	0	1
1023094	0.0909	0
1023116	0.222	0
1023126	0.1	0
1023127	0.25	0
1023129	0.714	0
1023204	1	0
1023261	1	0
1023291	1	0
1023380	0	0.333
1023497	0	1
1023585	1	0
1023682	0	1
1023717	0	1
1023732	0.111	0
1023814	0.111	0
1023974	0	1
1024024	0.2	0
1024109	0.0769	0
1024143	0	1
1024167	0	1
1024177	0.0909	0
1024182	0	1
1024332	0	1
1024357	0	1
1024383	0	1
1024409	0	0.0769
1024415	0	0.0833
1024462	0	0.0833
1024463	0	0.0833
1024464	0	0.0833
1024476	1	0
1024554	0	1
1024591	0	0.0909
1024600	0	0.0833
1024611	1	0
1024699	1	0
1024707	1	0
1024710	1	0
1024815	0	1
1024820	0	1
1024875	0	0.1
1024896	0.05	0
1024949	0	0.1
1024976	0	1
1024977	0	1
1024985	0	1
1025012	0.0909	0
1025043	0	1
1025061	0	1
1025103	0	1
1025126	0	1
1025127	0	1
1025145	0	1
1025174	0	0.1
1025175	0	0.0833
1025199	1	0
1025211	1	0
1025223	1	0
1025244	1	0
1025262	1	0
1025266	0	0.0909
1025283	1	0
1025298	1	0
1025307	1	0
1025314	0	0.1
1025337	1	0
1025346	1	0
1025399	0	0.0625
1025405	1	0
1025406	1	0
1025425	1	0
1025426	0	0.125
1025428	0	0.118
1025457	1	0
1025463	1	0
1025520	1	0
1025631	1	0
1025652	1	0
1025691	0	0.1
1025693	0	0.111
1025696	0.0667	0.111
1025697	0.0667	0.111
1025699	0.0667	0.111
1025702	0	0.111
1025843	0	0.0909
1025844	0	0.0909
1025848	0.0833	0
1025849	0.0833	0
1025875	0	1
1025900	0	1
1025963	0	1
1026027	0	1
1026039	0	1
1026100	0	1
1026121	0	0.143
1026140	0.0833	0
1026142	0	0.125
1026159	0	0.125
1026184	0.0909	0
1026220	0.167	0
1026287	0	0.125
1026298	0	0.143
1026323	0	0.111
1026338	1	0
1026358	1	0
1026380	1	0
1026385	1	0
1026485	1	0
1026495	1	0
1026501	1	0
1026522	1	0
1026523	1	0
1026525	1	0
1026550	0	1
1026581	0.125	0
1026681	0.0909	0
1026705	0.111	0
1026711	0	1
1026720	0	1
1026770	0	0.167
1026817	1	0
1026864	0	1
1027008	0	1
1027024	0.167	0
1027038	0	1
1027044	0	1
1027245	0	1
1027356	0	1
1027368	1	0
1027374	1	0
1027395	1	0
1027398	0	1
1027438	0	1
1027482	0	1
1027530	0.0909	0
1027542	1	0
1027617	1	0
1027632	0	0.0909
1027665	1	0
1027678	0	0.1
1027680	1	0
1027701	1	0
1027705	1	0
1027724	1	0
1027737	1	0
1027739	1	0
1027812	1	0
1027815	1	0
1027821	1	0
1027860	1	0
1027890	1	0
1027917	1	0
1028015	0	0.0667
1028016	1	0
1028025	1	0
1028028	1	0
1028115	1	0
1028118	0	0.0625
1028133	1	0
1028183	1	0
1028190	1	0
1028286	0	1
1028289	0	1
1028296	0.1	0
1028337	0	1
1028340	0	1
1028439	0	1
1028492	0	1
1028526	0	1
1028577	1	0
1028588	0.143	0
1028636	1	0
1028664	1	0
1028718	1	0
1028725	0.0714	0
1028727	0	1
1028831	0	0.1
1028832	0	0.0909
1028833	0	0.1
1028925	0	1
1028961	0	1
1028964	0	1
1028971	0	0.0625
1028974	0	0.0625
1028979	1	0
1028984	0	0.0667
1028985	0	0.0667
1028991	1	0
1029026	0	0.0667
1029063	1	0
1029069	1	0
1029072	1	0
1029096	1	0
1029104	0	0.167
1029111	1	0
1029171	1	0
1029204	0	1
1029209	0	1
1029234	0	0.2
1029254	0	1
1029316	0	1
1029372	0.0667	0
1029378	0.0588	0
1029397	0	1
1029454	0	1
1029464	0.0588	0
1029465	0.0556	0
1029466	0.0556	1
1029467	0.0588	0
1029553	0	1
1029559	0	1
1029796	0	1
1029937	1	0
1029944	0.0714	0
1029979	0	1
1029987	1	0
1029988	0	1
1030011	0	0.2
1030012	0	0.8
1030014	0	0.222
1030068	0	0.0909
1030070	0	0.0833
1030071	0	0.0833
1030072	0	0.0833
1030073	0	0.0833
1030074	0	0.0909
1030075	0	0.0909
1030092	1	0
1030100	0.1	0
1030105	1	0
1030111	1	0
1030127	1	0
1030135	1	0
1030160	1	0
1030161	0	0.143
1030162	1	0
1030163	0	0.133
1030164	0	0.133
1030192	1	0
1030202	0	0.0667
1030214	0	0.0625
1030218	0	0.0667
1030219	0	0.0667
1030225	0	0.0714
1030249	0	1
1030279	0	1
1030348	0	1
1030387	0.0769	0
1030388	0.0667	0
1030389	0.0667	0
1030390	0.0667	0
1030393	0.0667	0
1030414	0	1
1030540	0.0526	0
1030545	0.0526	0
1030578	0	1
1030579	0	1
1030637	0.0556	0
1030647	1	0
1030658	0.0909	0
1030705	0	1
1030707	1	0
1030725	1	0
1030732	1	0
1030738	1	0
1030756	1	0
1030778	0	0.143
1030780	0	0.143
1030781	0	0.143
1030795	0	1
1030814	0	1
1030837	1	0
1030858	1	0
1030861	0	1
1030867	0	1
1030943	0	0.0714
1030944	0	0.0714
1030946	0	0.133
1030947	0	0.0714
1030962	1	0
1031010	0	0.0833
1031012	0	0.0833
1031013	0	0.0833
1031015	0	0.0769
1031067	1	0
1031068	1	0
1031096	0	0.182
1031149	1	0
1031325	0.0625	0
1031342	0.0714	0
1031351	0	0.0714
1031353	0	0.143
1031360	0.0667	0
1031521	0.2	0
1031522	0.2	0
1031669	0.222	0
1031709	0	1
1031728	0	1
1031752	0	1
1031778	0	0.25
1031798	0	0.25
1031806	0	1
1031824	0	1
1032151	0.0833	0
1032152	0.0833	0
1032208	1	0
1032235	0	1
1032257	0	0.111
1032267	0	1
1032281	0	0.111
1032299	0.0667	0
1032583	0	1
1032626	0.0714	0
1032634	0	0.0909
1032646	0	1
1032703	0	1
1032706	0	1
1032711	0	1
1032714	0	1
1032718	0	1
1032732	0	1
1032749	0.1	0
1032803	0	0.111
1032823	0	1
1032880	0	1
1032895	0	1
1032955	0.118	0
1032956	0.125	0
1032995	0.125	0
1033105	0.125	0
1033106	0.133	0
1033280	1	0
1033453	0	0.143
1033514	0	1
1033550	0	1
1033556	0	1
1033613	1	0
1033641	0.0833	0
1033681	0.0833	0
1033701	0.0833	0
1033703	0	1
1033751	0	1
1033844	0	1
1033865	0	1
1033867	0.111	0
1033868	0.1	0
1033870	0.1	0
1033871	0.1	0
1033872	0.111	0
1033886	0	1
1033891	0.0909	0
1033892	0	1
1033898	0	1
1033901	0	1
1033904	0	1
1033926	0.0833	0
1033943	0	1
1033952	0	1
1034017	0.0667	0
1034025	0.0667	0
1034043	0.0625	0
1034046	0.0667	0
1034069	0	1
1034250	0.154	0
1034252	0	1
1034282	0	1
1034324	0	0.1
1034336	0.929	0
1034337	0.0714	0
1034338	0.0714	0
1034414	0	1
1034419	0.0769	0
1034436	0.133	0
1034437	0.133	0
1034439	0.143	0
1034440	0.143	0
1034486	0.1	0
1034585	0.8	0
1034588	0.111	0
1034591	0.2	0
1034609	0	1
1034628	0.267	0
1034710	1	0
1034779	0	0.0833
1034787	0	1
1034788	0	1
1034803	0.0588	0
1034835	0.0667	0
1034895	0	1
1034970	0	1
1034982	0	1
1035015	0.0909	0
1035026	0	1
1035039	0	0.143
1035045	0	1
1035049	0	1
1035071	0	0.125
1035168	0	0.111
1035248	0	1
1035278	0	1
1035281	1	0
1035315	0	0.0714
1035317	0	0.0714
1035319	0	0.0714
1035620	1	0
1035629	1	0
1035712	0.0833	1
1035787	1	0
1035791	0.2	0
1035796	1	0
1035815	1	0
1035855	1	0
1035972	0	1
1035994	0	1
1035997	0	1
1036033	0	1
1036061	0.0625	0
1036069	0.0667	0
1036111	0	0.0588
1036303	0	1
1036321	0	0.182
1036323	0	0.143
1036357	1	0
1036406	0.1	0
1036547	0.0769	0
1036582	0	0.0667
1036593	1	0
1036634	0.0833	0
1036692	0	0.125
1036693	0	0.143
1036694	0	0.125
1036752	0	0.0909
1036753	0	0.0833
1036755	0	0.0833
1036756	0	0.0769
1036758	0	0.0769
1036771	0	0.0769
1036773	0	0.0833
1036833	0.182	0
1036835	0.182	0
1036836	0.182	0
1036839	0.182	0
1036904	0	0.1
1036906	0	0.1
1036908	0	0.1
1036921	0	0.143
1036986	0.2	0
1036989	0.2	0
1036994	0.222	0
1037085	0.0714	0
1037086	0.0833	0
1037089	0.0833	0
1037157	0	1
1037190	0.0909	0
1037196	0	1
1037236	0.0588	0
1037238	0.0588	0
1037241	0	1
1037313	1	0
1037343	0	0.0909
1037361	0	1
1037364	0	0.222
1037379	0	1
1037403	0	0.143
1037409	0	1
1037418	1	0
1037589	0.0909	0
1037600	0.0833	0
1037613	0.111	0
1037688	0.111	0
1037705	0.0909	0
1037721	0.0714	0
1037768	0.0714	0
1037782	0.0667	0
1037792	0.0667	0
1037838	0.0909	0
1037887	0.111	0
1038458	0.0625	0
1038459	0.0714	0
1038490	0.0909	0
1038491	0.0909	0
1038502	0	1
1038580	0	1
1038676	0	0.0625
1038777	1	0
1038778	1	0
1038799	1	0
1038817	0.111	0
1038827	0	0.125
1038828	0	0.111
1038829	0	1
1038848	0.0769	0
1038853	0	0.25
1038856	0	0.2
1038857	0	0.2
1038877	0	1
1038890	0	1
1038892	0	1
1038894	0	0.2
1039037	0	0.167
1039108	0	1
1039117	0.0556	0
1039168	0	1
1039188	0	1
1039200	0.0909	0
1039212	0	1
1039230	0.0769	0
1039241	0.0909	0
1039249	0	1
1039297	0	1
1039314	0	1
1039321	0	1
1039334	0	1
1039354	0	1
1039376	0.0625	0
1039417	0	1
1039454	0	0.125
1039478	0	0.125
1039479	0	0.125
1039482	0	1
1039519	0	0.167
1039520	0	0.125
1039553	0.111	0
1039554	1	0
1039609	0	0.0667
1039669	0	0.0588
1039683	0.0769	0
1039719	1	0
1039762	1	0
1039765	0	1
1039809	1	0
1039849	1	0
1039862	1	0
1039866	1	0
1039896	0.125	0
1039908	0.0909	0
1039912	1	0
1040062	0.1	0
1040293	0	0.2
1040305	0	0.231
1040313	0	0.133
1040330	0	0.25
1040341	1	0
1040395	1	0
1040410	1	0
1040574	0.1	0
1040583	0	0.2
1040614	0	1
1040733	0	0.143
1040755	0	1
1040789	0	0.167
1040842	0	1
1040890	0	1
1040897	0	1
1040902	1	0
1040908	1	0
1040989	0.2	0
1041020	0	0.143
1041132	1	0
1041137	0.111	0
1041139	0	1
1041164	0	1
1041215	0	1
1041225	0.1	0
1041229	0	1
1041291	0.143	0
1041295	0.167	0
1041345	1	0
1041388	1	0
1041395	1	0
1041397	1	0
1041404	1	0
1041448	1	0
1041467	1	0
1041474	1	0
1041482	1	0
1041530	1	0
1041547	1	0
1041548	1	0
1041624	1	0
1041630	0	1
1041642	1	0
1041677	1	0
1041681	1	0
1041756	0	0.0909
1041801	1	0
1041820	0	0.2
1041823	1	0
1041828	1	0.0909
1041871	0.143	0
1041872	0.143	0
1041952	0	0.143
1042029	0	1
1042209	0	0.0769
1042216	0.0556	0
1042218	0.0556	0
1042220	0.0556	0
1042222	0.0556	0
1042245	0	0.0667
1042249	0	0.0909
1042292	0	0.0769
1042309	0	0.0667
1042344	0.05	1
1042353	0.0667	0
1042394	0	0.167
1042419	0	1
1042434	0	0.125
1042438	0.0909	0
1042593	0	1
1042755	0.0714	0
1042849	0	1
1042900	1	0
1042955	0.154	0
1042956	0.167	0
1042958	0.154	0
1043017	1	0
1043056	1	0
1043125	1	0
1043131	1	0
1043185	0	1
1043242	0	1
1043267	0	1
1043292	0	0.167
1043294	0.0833	0
1043320	0	1
1043441	0.1	0
1043446	1	0
1043476	1	0
1043479	1	0
1043482	1	0
1043616	0.167	0
1043647	0	1
1043751	0	0.2
1043758	0	1
1043809	0.1	0
1043827	0.0769	0
1043830	0	1
1043851	0	1
1043885	0	0.2
1043947	0	1
1043987	0.0769	0
1043988	0.0769	0
1044042	0	0.125
1044098	1	0
1044099	1	0
1044203	1	0
1044204	1	0
1044205	1	0
1044206	1	0
1044277	0	1
1044280	0	1
1044281	0	0.125
1044302	0	1
1044328	0	1
1044402	0	1
1044429	0	0.111
1044707	0	1
1044731	0	1
1044734	0	1
1044758	0	1
1044780	0	0.25
1044932	1	0
1044950	1	0
1044965	1	0
1045007	1	0
1045032	0	0.5
1045046	1	0
1045080	1	0
1045082	1	0
1045085	1	0
1045086	1	0
1045178	1	0
1045187	1	0
1045190	1	0
1045241	0	1
1045256	0	0.0833
1045274	0	1
1045283	0	1
1045301	0	1
1045352	1	0
1045364	1	0
1045386	0.333	0
1045388	0.333	0
1045397	1	0
1045553	0	1
1045556	0	1
1045562	0	1
1045572	0.167	0
1045573	0.167	0
1045629	0	1
1045657	0.0833	0
1045722	0.125	0
1045725	0.125	0
1045759	0	1
1045870	0	0.143
1045923	0	0.333
1045939	0	1
1045943	0	0.333
1046026	0	1
1046094	0	0.2
1046143	1	0
1046169	0.167	0
1046170	0	1
1046248	1	0
1046296	1	0
1046332	1	0
1046401	0	1
1046413	0.111	0
1046419	1	0
1046482	0	1
1046524	1	0
1046641	1	0
1046701	1	0
1046716	1	0
1046725	1	0
1046761	1	0
1046768	1	0
1046799	1	0
1046802	1	0
1046808	1	0
1046888	1	0
1046988	0.0909	0
1047012	0.0833	0
1047047	0	0.176
1047170	0.167	0
1047197	0	0.273
1047199	0	0.3
1047217	1	0
1047219	0.5	0
1047291	1	0
1047295	1	0
1047307	1	0
1047319	1	0
1047391	1	0
1047406	1	0
1047465	0.1	0
1047466	1	0
1047468	0.1	0
1047472	0.1	0
1047559	1	0
1047591	0	0.111
1047611	0.125	0
1047615	0.143	0
1047667	1	0
1047681	1	0
1047705	0.1	0
1047707	0.0909	0
1047708	0.1	0
1047713	0.1	0
1047730	1	0
1047790	1	0
1047814	1	0
1047826	1	0
1047835	1	0
1047844	1	0
1047965	0	0.286
1047973	0	1
1047988	0	1
1048033	0	1
1048162	1	0
1048174	1	0
1048228	1	0
1048377	0	0.0833
1048379	0	0.0714
1048380	0.2	0
1048381	0.25	0
1048382	0.25	0
1048383	0.2	0
1048439	0	0.0909
1048469	0	0.111
1048504	0	0.143
1048512	0	1
1048520	0	1
1048526	0	0.111
1048528	0	0.111
1048529	0	0.111
1048532	0.0769	0
1048534	0.0714	0
1048535	0.0714	0
1048560	0	1
1048578	0	1
1048580	0	0.2
1048583	0	0.25
1048585	0	0.2
1048586	0	0.2
1048588	0	0.2
1048596	0	1
1048603	0	1
1048632	0	0.2
1048644	0	1
1048647	0	1
1048659	1	0
1048665	1	0
1048742	0	0.111
1048743	0	0.1
1048744	0	0.0909
1048764	1	0
1048772	1	0
1048782	1	0
1048830	1	0
1048892	0	0.111
1048894	0	0.111
1048935	0.111	0
1048938	1	0
1048949	1	0
1048979	1	0
1049027	1	0
1049064	0.0833	0
1049085	0.0714	0
1049096	0.0769	0
1049104	0.154	0
1049123	1	0
1049127	0.0909	0
1049159	0.0833	0
1049248	0	0.125
1049318	1	0
1049354	0.286	0
1049426	0.1	0
1049607	0	1
1049638	1	0
1049670	1	0
1050161	1	0
1050171	0	0.0769
1050172	0	0.0769
1050251	0	1
1050253	0.0833	0
1050254	0	1
1050272	0	1
1050281	0	1
1050286	0.0588	0
1050289	0.0588	0
1050292	0.0667	0
1050308	0	1
1050405	0.0833	0
1050406	0.0769	0
1050428	0	1
1050438	0.0625	0
1050442	0.0625	0
1050443	0.0714	0
1050444	0.0625	0
1050448	0.0667	0
1050546	0	1
1050576	0	1
1050595	0	0.167
1050601	0	0.167
1050739	0	1
1050778	1	0
1050808	0	1
1050835	0	0.111
1050859	1	0
1050877	0	1
1050920	0.0625	0
1050922	0.0667	0
1050923	0.133	0
1051071	0.125	0
1051073	0.125	0
1051084	1	0
1051085	0	0.0909
1051134	0	0.0833
1051147	0	1
1051154	0.0909	0
1051212	0	1
1051257	0.0588	0
