site_id	SP8704_full
1371152	0.05
1371191	0.0556
1371192	0.0588
1371195	0.0556
1371198	0.0588
1371199	0.0625
1371308	0.0833
1371339	0.05
1371341	0.0526
1371342	0.0526
1371344	0.0526
1371460	0.105
1371502	0.0625
1371860	0.125
1372160	0.0667
1372361	0.167
1372509	0.1
1372587	0.2
1372809	0.2
1373462	0.438
1373496	0.0833
1373915	0.0714
1373923	0.0667
1374284	0.1
1374665	0.111
1374719	0.0833
1374737	0.0714
1374768	0.0909
1374807	0.1
1374814	0.1
1374815	0.111
1374854	0.0909
1374956	0.0625
1374958	0.0667
1374959	0.0667
1375003	0.0588
1375106	0.0667
1375302	0.1
1375642	0.0909
1375675	0.1
1376062	0.0667
1376239	0.0526
1376406	0.0909
1376417	0.111
1377068	0.25
1377077	0.25
1377101	0.333
1377273	0.0909
1377372	0.0909
1379646	0.0667
1379744	0.0769
1380231	0.0833
1380298	0.0526
1380536	0.0625
1380537	0.0667
1380570	0.0556
1380579	0.0556
1381229	0.0714
1381306	0.1
1381520	0.2
1382472	0.158
1382574	0.0833
1382588	0.0909
1382615	0.0833
1382710	0.0909
1382717	0.182
1382748	0.111
1382984	0.143
1382986	0.143
1383133	0.2
1383135	0.2
1383136	0.2
1383334	0.111
1383346	0.1
1383411	0.111
1383511	0.0769
1383513	0.0769
1383519	0.0769
1383561	0.0556
1383662	0.0769
1383940	0.143
1384118	0.111
1384145	0.0909
1384238	0.0714
1384399	0.0714
1384527	0.0625
1385128	0.0833
1385326	0.125
1385478	0.0526
1385556	0.0714
1385678	0.0588
1386305	0.111
1388097	0.0556
1388445	0.0769
1388822	0.125
1389205	0.05
1389390	0.0588
1389398	0.0714
1389783	0.0667
1390016	0.0667
1390036	0.0667
1390072	0.0667
1390777	0.0476
1390908	0.0625
1391336	0.125
1391671	0.05
1391820	0.2
1391864	0.25
1391865	0.25
1391925	0.0526
1391959	0.0526
1392049	0.0667
1392099	0.0667
1392249	0.0833
1392360	0.0714
1392388	0.0909
1392506	0.167
1392684	0.0556
1392685	0.0556
1392686	0.0556
1392707	0.0556
1392815	0.1
1392834	0.111
1393368	0.0909
1393459	0.0667
1393460	0.5
1393461	0.0667
1393746	0.0769
1393896	0.0556
1394022	0.0588
1394023	0.0556
1394026	0.105
1394173	0.143
1394174	0.143
1394175	0.143
1394223	0.25
1394225	0.25
1394226	0.25
1394266	0.2
1394289	0.167
1394307	0.167
1394375	0.111
1394376	0.111
1394377	0.111
1394529	0.0769
1396514	0.0833
1396627	0.111
1396684	0.0909
1396721	0.0667
1396755	0.0588
1396828	0.0667
1397481	0.2
1397626	0.333
1397636	0.333
1397643	0.25
1397645	0.25
1397649	0.333
1401517	0.333
1403102	0.333
1403723	0.111
1404018	0.125
1404075	0.0909
1404076	0.0833
1404218	0.0909
1404225	0.125
1404226	0.125
1404478	0.143
1404819	0.0667
1405041	0.0833
1405109	0.25
1405203	0.1
1405421	0.1
1405422	0.1
1405567	0.0909
1405573	0.1
1405574	0.143
1405887	0.0909
1405929	0.0769
1406080	0.0667
1406335	0.0588
1406336	0.0556
1406402	0.0476
1406418	0.05
1406584	0.0667
1407010	0.2
1407326	0.0667
1407367	0.143
1407518	0.154
1407519	0.2
1407520	0.2
1407831	0.0769
1407863	0.0667
1407874	0.0588
1407978	0.143
1407981	0.143
1407982	0.143
1407983	0.143
1408782	0.1
1408877	0.111
1408963	0.0833
1409012	0.0714
1409079	0.0769
1409269	0.0625
1409286	0.0556
1409287	0.0556
1409288	0.0556
1409389	0.0667
1409390	0.0714
1409392	0.0714
1409434	0.0556
1409446	0.05
1409747	0.0833
1409817	0.0667
1409882	0.125
1410112	0.0588
1410146	0.0588
1410260	0.1
1410261	0.0909
1410262	0.0909
1410321	0.0714
1410524	0.125
1410730	0.0667
1410731	0.0667
1410732	0.0625
1410881	0.0588
1410882	0.0625
1410883	0.0625
1411014	0.143
1411068	0.111
1411101	0.0625
1411120	0.0714
1411123	0.0714
1411268	0.05
1411270	0.0556
1411329	0.0769
1411331	0.0625
1411345	0.286
1411479	0.0714
1411481	0.0833
1411521	0.0909
1412036	0.0909
1412037	0.0909
1412041	0.1
1412055	0.0714
1412056	0.0769
1412184	0.0667
1412187	0.0769
1412188	0.0667
1412189	0.0714
1412190	0.0667
1412205	0.0769
1412207	0.0714
1412208	0.0769
1412213	0.0833
1412466	0.0667
1412467	0.0667
1412481	0.0714
1412522	0.125
1412713	0.111
1413063	0.0714
1413067	0.0625
1413068	0.0667
1413069	0.0625
1413070	0.0625
1413178	0.0833
1413184	0.182
1413218	0.0909
1413219	0.0909
1413297	0.0714
1413404	0.0476
1413712	0.1
1413972	0.0952
1414141	0.1
1414173	0.0625
1414274	0.0909
1414276	0.1
1414277	0.0909
1414280	0.0909
1414469	0.1
1414526	0.0714
1414527	0.0667
1414614	0.0833
1414666	0.1
1415164	0.0588
1433240	0.0833
1433444	0.167
1433490	0.0833
1433509	0.1
1433812	0.143
1433960	0.0667
1433961	0.0769
1433962	0.0769
1434170	0.143
1434289	0.0769
1434317	0.0556
1434318	0.0588
1434379	0.0714
1434403	0.0909
1434410	0.0909
1434439	0.1
1434598	0.0833
1434626	0.0714
1434774	0.167
1434811	0.111
1434861	0.111
1434871	0.0769
1434884	0.0714
1434959	0.0714
1435037	0.1
1435503	0.0909
1435961	0.1
1436106	0.1
1436122	0.0833
1436252	0.0588
1436254	0.0588
1436255	0.0588
1436301	0.05
1437105	0.111
1437137	0.2
1437425	0.143
1437474	0.167
1437521	0.0833
1437522	0.0833
1437523	0.0833
1437524	0.0833
1437673	0.0588
1437676	0.0588
1438209	0.0769
1438279	0.143
1438281	0.125
1438523	0.143
1438759	0.0588
1438845	0.0833
1438985	0.167
1439075	0.167
1439076	0.167
1439077	0.167
1439082	0.222
1439085	0.2
1439086	0.111
1439088	0.125
1439090	0.2
1439225	0.0714
1439235	0.2
1439236	0.2
1439238	0.222
1439239	0.222
1439240	0.2
1439524	0.25
1440062	0.5
1440211	0.143
1440212	0.143
1440582	0.25
1440583	0.429
1440584	0.143
1440586	0.4
1440680	0.0769
1440827	0.111
1440829	0.1
1440830	0.111
1440831	0.1
1440977	0.0714
1440978	0.0625
1440980	0.0667
1440981	0.0588
1440982	0.0588
1441553	0.0667
1441568	0.0714
1441669	0.2
1441762	0.1
1441910	0.0909
1441911	0.0909
1442060	0.0769
1442079	0.0625
1442097	0.0526
1442139	0.0476
1442477	0.167
1442603	0.0476
1442627	0.1
1442710	0.0909
1442711	0.111
1442712	0.111
1442714	0.111
1442860	0.0714
1442861	0.0769
1442862	0.0769
1442864	0.0714
1443074	0.25
1443224	0.273
1443372	0.125
1443373	0.125
1443376	0.1
1443732	0.0909
1445891	0.0588
1446121	0.111
1446418	0.0769
1446464	0.0714
1446497	0.0714
1446498	0.0714
1446577	0.143
1446582	0.143
1446597	0.0625
1446691	0.0588
1446727	0.111
1446729	0.118
1446730	0.111
1446830	0.111
1447104	0.1
1447105	0.1
1447107	0.111
1447122	0.0833
1447256	0.111
1447286	0.222
1447478	0.1
1447565	0.0588
1447634	0.111
1447793	0.0909
1447801	0.0769
1447834	0.1
1447859	0.0769
1447870	0.0769
1448069	0.0714
1448082	0.0667
1448346	0.0526
1448839	0.0588
1448866	0.0909
1449016	0.0714
1449234	0.0833
1449236	0.0833
1450045	0.0625
1450090	0.0714
1450447	0.05
1451322	0.0909
1451553	0.0833
1451626	0.0909
1451689	0.0625
1451717	0.0625
1451846	0.125
1451970	0.364
1451994	0.0625
1452004	0.0714
1452285	0.0714
1452446	0.0769
1452550	0.0833
1452557	0.0833
1452572	0.143
1452704	0.0714
1452739	0.111
1452851	0.1
1452852	0.1
1452853	0.1
1452952	0.333
1453000	0.2
1453001	0.167
1453003	0.167
1453004	0.167
1453074	0.111
1453075	0.111
1453076	0.125
1453138	0.1
1453139	0.1
1453224	0.0714
1453225	0.0714
1453226	0.0769
1453364	0.0556
1453365	0.05
1453401	0.0476
1453446	0.05
1453514	0.0833
1453589	0.167
1453854	0.0909
1453895	0.1
1453896	0.0909
1453897	0.0909
1454045	0.0526
1454046	0.0526
1454047	0.0526
1454079	0.0526
1454610	0.0909
1454611	0.1
1455127	0.0625
1455417	0.05
1455427	0.0476
1455459	0.0526
1456617	0.0667
1456872	0.0625
1456947	0.0833
1457036	0.0526
1457329	0.1
1457344	0.0769
1457357	0.0714
1457713	0.0833
1457762	0.0833
1457916	0.0769
1457917	0.0714
1458092	0.0526
1458106	0.0588
1458112	0.0526
1458148	0.0476
1458277	0.125
1458329	0.333
1458470	0.0833
1458581	0.0714
1458587	0.0625
1458598	0.0556
1458671	0.0833
1458774	0.143
1459440	0.0714
1459493	0.0667
1459610	0.105
1459625	0.0526
1459861	0.0526
1459965	0.0625
1459966	0.0625
1459967	0.0714
1460031	0.0714
1460115	0.0769
1460116	0.0769
1460117	0.0833
1460123	0.0909
1460667	0.0769
1460724	0.0588
1460810	0.0769
1460813	0.111
1460814	0.111
1460841	0.111
1461469	0.2
1461470	0.25
1461473	0.2
1461540	0.167
1461542	0.143
1461543	0.143
1461615	0.0833
1461616	0.0833
1461692	0.0667
1461716	0.0714
1461954	0.35
1462082	0.167
1462095	0.167
1462106	0.143
1462132	0.1
1462162	0.5
1462318	0.167
1462339	0.0909
1462382	0.0714
1462444	0.0556
1462461	0.167
1462516	0.0625
1462594	0.1
1462842	0.0476
1462843	0.05
1462855	0.0556
1462915	0.0625
1462919	0.105
1462921	0.111
1462987	0.0476
1462989	0.05
1463066	0.125
1463067	0.0526
1463068	0.118
1463689	0.1
1463869	0.0769
1463959	0.0667
1463969	0.0625
1463974	0.0714
1463975	0.0667
1464122	0.05
1464125	0.0526
1464909	0.0833
1464940	0.0588
1465062	0.0769
1465063	0.0833
1465283	0.111
1465305	0.111
1465830	0.0588
1465972	0.0769
1466296	0.0909
1466385	0.1
1466770	0.143
1466789	0.125
1469704	0.333
1469756	0.3
1469757	0.3
1469906	0.143
1469930	0.0526
1470080	0.167
1470173	0.0667
1470245	0.0714
1470545	0.0667
1470737	0.0714
1470756	0.0833
1470968	0.0714
1471080	0.0909
1471224	0.0769
1471320	0.0476
1471321	0.0526
1471470	0.0909
1471471	0.0909
1471472	0.0909
1471709	0.0556
1471860	0.125
1471959	0.1
1471984	0.111
1472074	0.0909
1472084	0.111
1472259	0.0667
1472265	0.0714
1472465	0.105
1472504	0.0526
1472575	0.0909
1476041	0.0714
1476111	0.0667
1476112	0.0667
1476113	0.0625
1476260	0.2
1476262	0.125
1476264	0.125
1476532	0.0833
1476568	0.0588
1476570	0.0588
1476575	0.0625
1476596	0.0833
1476639	0.125
1476758	0.0588
1476759	0.0556
1476804	0.0476
1476844	0.0526
1476906	0.0476
1477934	0.0833
1478250	0.0588
1478251	0.0588
1478253	0.0588
1478400	0.05
1478403	0.05
1478567	0.0526
1478568	0.0526
1478569	0.0556
1478573	0.0556
1478612	0.05
1478715	0.0556
1478717	0.0556
1478719	0.0556
1478720	0.0526
1478721	0.0526
1479321	0.0769
1479423	0.0909
1479872	0.0909
1480094	0.0909
1480394	0.05
1480402	0.0588
1480892	0.0769
1481306	0.0588
1481326	0.0588
1481362	0.0714
1481732	0.0909
1481756	0.0833
1482074	0.0556
1482653	0.231
1482705	0.3
1482886	0.2
1483215	0.2
1483736	0.0769
1483738	0.0769
1483854	0.0625
1483886	0.0833
1483887	0.0769
1483888	0.0769
1484069	0.1
1484358	0.143
1484818	0.0833
1484964	0.25
1485022	0.1
1485033	0.111
1485072	0.1
1485160	0.286
1485171	0.333
1485372	0.0909
1485373	0.0909
1485519	0.111
1485521	0.125
1485523	0.111
1485564	0.167
1485922	0.182
1485951	0.1
1485957	0.111
1485986	0.222
1486143	0.0769
1486818	0.0833
1487026	0.0769
1487681	0.0833
1487829	0.05
1487831	0.0556
1487874	0.0556
1487875	0.0526
1487889	0.05
1488010	0.111
1488020	0.2
1488024	0.2
1488142	0.333
1488451	0.111
1488562	0.0625
1488633	0.0667
1488666	0.118
1488676	0.1
1488754	0.05
1489042	0.182
1489136	0.0556
1489203	0.0556
1489679	0.0833
1489739	0.125
1490419	0.125
1490422	0.125
1490423	0.125
1490569	0.0833
1490928	0.1
1490937	0.0909
1490956	0.1
1491154	0.154
1491410	0.333
1491411	0.333
1491414	0.125
1491415	0.1
1491903	0.0667
1492037	0.154
1492039	0.167
1492192	0.125
1492193	0.118
1492209	0.0625
1492721	0.0625
1492860	0.0667
1493103	0.111
1493240	0.05
1493295	0.05
1493455	0.143
1493659	0.0667
1493886	0.1
1493903	0.0769
1493904	0.0769
1493997	0.0833
1494016	0.0909
1494049	0.125
1494544	0.111
1494967	0.4
1495236	0.0526
1495259	0.0667
1495278	0.111
1495281	0.0909
1495308	0.0714
1495321	0.0769
1495928	0.222
1495936	0.0909
1496017	0.0833
1496482	0.0667
1496927	0.0909
1496931	0.0714
1496932	0.0714
1496936	0.0667
1496937	0.0667
1497069	0.0556
1497082	0.0526
1497093	0.0556
1497108	0.0476
1497258	0.0588
1497782	0.111
1504076	0.0769
1504703	0.0769
1505047	0.0625
1505345	0.111
1505677	0.0909
1505678	0.0833
1505827	0.0667
1505828	0.0625
1505829	0.0625
1505851	0.0625
1506002	0.125
1506633	0.0526
1506912	0.0833
1507179	0.143
1507180	0.125
1507249	0.0909
1507635	0.1
1507651	0.0769
1507703	0.0833
1507764	0.0588
1508589	0.0909
1509014	0.0526
1509015	0.0526
1509388	0.0667
1509389	0.0625
1509392	0.0625
1509533	0.0909
1509537	0.0833
1509540	0.0833
1509542	0.0833
1510140	0.0769
1510215	0.0769
1510260	0.1
1510266	0.125
1510519	0.167
1511037	0.0909
1511081	0.0833
1511082	0.0833
1511121	0.0909
1511129	0.0769
1511162	0.133
1511187	0.0714
1511424	0.0625
1511574	0.0588
1511578	0.0588
1511951	0.1
1512060	0.0833
1512070	0.0833
1512081	0.0769
1512132	0.125
1512694	0.125
1513025	0.0556
1513175	0.0556
1513176	0.0556
1513216	0.05
1513580	0.0667
1513622	0.0588
1513676	0.0667
1514315	0.0667
1514317	0.0667
1514466	0.111
1514468	0.111
1514470	0.125
1514597	0.167
1514610	0.167
1514747	0.0909
1514748	0.1
1514749	0.0909
1514897	0.0667
1514898	0.0769
1514900	0.0667
1514903	0.1
1514922	0.0714
1515675	0.167
1515676	0.167
1515739	0.111
1515740	0.111
1515741	0.111
1515742	0.111
1515826	0.0833
1515827	0.0833
1515890	0.167
1515891	0.167
1515892	0.167
1517092	0.0625
1517185	0.105
1517200	0.0526
1518380	0.2
1518381	0.0769
1518398	0.0714
1518421	0.0909
1518526	0.0833
1518544	0.0714
1519162	0.333
1519834	0.0714
1519966	0.0476
1520019	0.143
1520217	0.0833
1520228	0.167
1520320	0.0588
1520528	0.05
1520531	0.0476
1520546	0.05
1522172	0.167
1522367	0.0667
1522393	0.0556
1522410	0.05
1522441	0.111
1522499	0.0476
1522523	0.143
1522613	0.0769
1522763	0.111
1522783	0.0714
1522830	0.0833
1522889	0.0625
1522923	0.0667
1522938	0.0909
1523005	0.0625
1523564	0.133
1523777	0.0769
1523780	0.0714
1523906	0.1
1523926	0.143
1523928	0.143
1524161	0.0556
1524301	0.0833
1524366	0.0833
1524427	0.0667
1524721	0.0526
1524815	0.0667
1524817	0.0667
1524845	0.0526
1524937	0.0526
1524967	0.05
1524968	0.0476
1524969	0.0476
1525506	0.111
1525507	0.1
1525508	0.1
1525544	0.1
1525656	0.1
1525657	0.1
1526051	0.1
1526263	0.105
1526639	0.0588
1526814	0.0625
1526890	0.0476
1526891	0.0476
1526893	0.0476
1527038	0.05
1527039	0.05
1527041	0.0476
1527043	0.0476
1527044	0.05
1527137	0.0667
1527363	0.0588
1527457	0.0526
1527666	0.0625
1528065	0.0714
1528163	0.0476
1528191	0.05
1528654	0.0769
1528699	0.0556
1529867	0.0769
1529907	0.111
1529941	0.111
1530250	0.0667
1530970	0.05
1531112	0.0667
1531114	0.0714
1531262	0.0833
1531264	0.0909
1531714	0.0769
1532287	0.0714
1532384	0.05
1532428	0.0588
1532534	0.0833
1532603	0.0667
1532604	0.0667
1532656	0.0769
1532703	0.0714
1532704	0.0714
1532752	0.0833
1532754	0.0909
1532851	0.143
1533224	0.2
1533415	0.118
1533516	0.0588
1533517	0.0588
1533523	0.0667
1533610	0.0714
1533612	0.0714
1533614	0.0714
1533668	0.0833
1533670	0.0833
1533671	0.0833
1533672	0.0909
1533761	0.0769
1533763	0.0769
1534362	0.25
1534619	0.0714
1534922	0.1
1534932	0.1
1534934	0.1
1534967	0.111
1534998	0.0833
1535200	0.143
1535230	0.0909
1535342	0.0667
1535362	0.0769
1535654	0.1
1535821	0.0667
1535822	0.0667
1535823	0.0714
1535972	0.0833
1535973	0.0909
1536023	0.1
1536348	0.125
1536351	0.2
1536537	0.05
1536572	0.0526
1536819	0.0476
1537993	0.25
1538021	0.4
1538548	0.0667
1540487	0.125
1540488	0.125
1540561	0.0588
1540637	0.0588
1540708	0.0833
1541423	0.2
1542118	0.0556
1542371	0.05
1542372	0.05
1542492	0.0556
1542680	0.1
1542683	0.111
1542690	0.0667
1542764	0.1
1542790	0.0909
1542840	0.0667
1554762	0.5
1554912	0.0588
1555219	0.0625
1555263	0.125
1555390	0.25
1555505	0.0909
1555665	0.0909
1555755	0.0909
1555911	0.0909
1555938	0.111
1556186	0.0833
1556212	0.0909
1556214	0.0909
1556217	0.1
1556218	0.1
1556319	0.1
1556333	0.111
1556358	0.125
1556366	0.0909
1556367	0.0909
1557579	0.1
1557657	0.1
1558069	0.0526
1558104	0.19
1558124	0.0476
1558153	0.0476
1558306	0.0556
1558435	0.118
1558655	0.0667
1558728	0.0833
1559060	0.05
1559296	0.25
1559331	0.5
1559332	0.5
1559533	0.0667
1559715	0.2
1559878	0.1
1559879	0.111
1560244	0.333
1560285	0.2
1560438	0.167
1560450	0.2
1560483	0.125
1560484	0.143
1560487	0.143
1560488	0.167
1560522	0.2
1560633	0.143
1560733	0.1
1560789	0.0667
1560818	0.0909
1560991	0.0769
1560992	0.0769
1560993	0.0769
1560997	0.0769
1560998	0.0714
1561147	0.0769
1561153	0.0909
1561186	0.0833
1561327	0.0769
1561411	0.0769
1561444	0.1
1561464	0.125
1561789	0.0769
1562154	0.0667
1562270	0.0714
1562273	0.0714
1562274	0.0769
1562276	0.0667
1562277	0.0667
1562279	0.0714
1562505	0.0526
1562523	0.0556
1562602	0.0625
1562606	0.0625
1562607	0.0625
1562751	0.0714
1562752	0.0714
1562753	0.0667
1562754	0.0625
1562756	0.0625
1562757	0.0667
1562758	0.0667
1563071	0.0714
1563073	0.0769
1563075	0.0769
1563274	0.267
1563441	0.0833
1563543	0.05
1564088	0.182
1564147	0.2
1564550	0.0909
1564571	0.0909
1564632	0.1
1564633	0.125
1564782	0.0667
1564783	0.0625
1564945	0.05
1564995	0.0625
1565212	0.0909
1565214	0.0909
1565300	0.0833
1565334	0.0769
1565359	0.0769
1565361	0.0769
1565363	0.0833
1565364	0.0769
1565665	0.0625
1565738	0.111
1565749	0.111
1565855	0.1
1565867	0.1
1566451	0.5
1566505	0.125
1566525	0.0909
1566895	0.0476
1567119	0.167
1567355	0.0667
1567664	0.05
1567722	0.0667
1568001	0.0556
1568108	0.0476
1568211	0.154
1568533	0.118
1568535	0.118
1568536	0.125
1568788	0.143
1568789	0.143
1568877	0.0625
1568949	0.0476
1569006	0.0556
1569018	0.0588
1569019	0.0625
1569020	0.0667
1569024	0.0667
1569026	0.0588
1569027	0.0588
1569171	0.0556
1569173	0.0556
1569176	0.0625
1569186	0.0625
1569283	0.0714
1569538	0.2
1569545	0.143
1569687	0.125
1569689	0.125
1569729	0.111
1569782	0.286
1569833	0.1
1569834	0.1
1569981	0.0588
1569983	0.0526
1569984	0.0556
1570135	0.1
1570136	0.1
1570147	0.182
1570285	0.0667
1570472	0.0625
1570865	0.1
1570939	0.111
1571150	0.0769
1571151	0.0714
1571190	0.1
1571192	0.111
1571194	0.0909
1571195	0.1
1571196	0.0909
1571197	0.1
1571298	0.0833
1571299	0.0833
1571421	0.0667
1571455	0.05
1571570	0.0476
1571571	0.0556
1571572	0.0526
1571720	0.0588
1571721	0.0556
1571724	0.0588
1571764	0.0667
1571766	0.0714
1571914	0.0556
1571915	0.0556
1572191	0.0714
1572384	0.2
1572385	0.2
1572414	0.1
1572502	0.05
1572516	0.0476
1572587	0.0952
1572598	0.1
1572747	0.0952
1572878	0.0625
1573339	0.222
1573340	0.222
1573490	0.105
1573590	0.0769
1573603	0.0714
1573869	0.2
1574624	0.0769
1574681	0.0667
1574711	0.0833
1575127	0.0909
1575137	0.0909
1575154	0.0909
1575164	0.1
1575516	0.0556
1575600	0.0556
1575703	0.333
1575900	0.0769
1576625	0.2
1576628	0.167
1577107	0.0625
1577257	0.0625
1577362	0.0714
1577447	0.1
1577448	0.1
1577450	0.111
1577478	0.167
1577659	0.0625
1577953	0.125
1578214	0.05
1578375	0.0714
1578376	0.0769
1578528	0.0667
1579056	0.0556
1579156	0.0588
1579196	0.0625
1579244	0.0625
1579254	0.0625
1579275	0.0526
1579316	0.0526
1579433	0.0909
1579982	0.211
1580184	0.0476
1580296	0.0526
1580470	0.2
1580847	0.167
1580892	0.154
1581011	0.0769
1581216	0.125
1581269	0.111
1581526	0.111
1581527	0.111
1581540	0.111
1581676	0.0714
1581677	0.0714
1582378	0.167
1582488	0.0714
1582600	0.25
1583473	0.111
1583736	0.143
1584198	0.0526
1584364	0.0588
1584365	0.0588
1584499	0.143
1584514	0.0526
1584515	0.0526
1584516	0.0526
1584651	0.111
1584963	0.0952
1585377	0.333
1585471	0.222
1585947	0.118
1585949	0.133
1586097	0.0714
1586099	0.133
1586590	0.0476
1587116	0.0667
1587168	0.111
1587169	0.1
1587205	0.154
1587256	0.0588
1587267	0.0588
1587291	0.0526
1587317	0.0625
1587319	0.0588
1587321	0.0588
1587355	0.1
1587413	0.05
1587438	0.0526
1587657	0.1
1588154	0.0769
1588361	0.0526
1588394	0.0625
1588468	0.0556
1588654	0.0909
1588795	0.0769
1588796	0.0769
1588797	0.0769
1588817	0.2
1588825	0.1
1588862	0.1
1588918	0.0909
1589698	0.143
1590012	0.286
1590013	0.286
1590015	0.286
1590050	0.111
1590055	0.111
1590163	0.222
1590164	0.25
1590300	0.154
1590371	0.133
1590372	0.0714
1590541	0.0476
1590866	0.0667
1591054	0.111
1591122	0.0833
1591137	0.1
1591176	0.0667
1591208	0.0667
1591209	0.0625
1591358	0.0833
1591360	0.0833
1591401	0.0833
1591446	0.0769
1591473	0.0909
1591763	0.333
1591846	0.111
1591958	0.0909
1592066	0.111
1592651	0.0769
1592949	0.0526
1592994	0.05
1593047	0.0526
1593461	0.143
1593677	0.111
1593822	0.111
1594026	0.0625
1594152	0.118
1594310	0.0909
1594372	0.0769
1594453	0.05
1594455	0.0526
1594459	0.0556
1594518	0.0625
1594522	0.0833
1595465	0.167
1595900	0.05
1595929	0.0952
1596015	0.0714
1596017	0.0769
1596043	0.0769
1596113	0.143
1596207	0.333
1596356	0.125
1596756	0.0909
1596766	0.0769
1596943	0.1
1596944	0.1
1596945	0.1
1596948	0.1
1596984	0.0833
1597090	0.0769
1597091	0.0556
1597237	0.0769
1597238	0.0769
1597440	0.0667
1597692	0.0833
1597868	0.111
1597879	0.1
1598081	0.1
1598089	0.0769
1598093	0.0909
1598095	0.0909
1598190	0.0625
1598195	0.0625
1598245	0.0667
1598268	0.133
1598270	0.143
1598271	0.0714
1598371	0.154
1598447	0.0833
1598449	0.0833
1598577	0.2
1598596	0.167
1598597	0.167
1598602	0.143
1598639	0.2
1599168	0.167
1599510	0.222
1599557	0.0833
1599683	0.111
1599728	0.143
1599803	0.111
1599818	0.0909
1599978	0.0714
1600366	0.0667
1600975	0.125
1600993	0.182
1600994	0.182
1600996	0.182
1601029	0.0769
1601083	0.143
1601228	0.158
1601229	0.15
1601383	0.0667
1601384	0.0667
1601385	0.0714
1601815	0.0556
1601816	0.0556
1601818	0.0588
1601871	0.105
1601963	0.0769
1601964	0.0769
1601965	0.0667
1601966	0.0667
1601967	0.0625
1602254	0.1
1602306	0.0909
1602314	0.1
1602333	0.111
1602851	0.2
1603081	0.0833
1603575	0.333
1603640	0.25
1604596	0.0909
1604597	0.0909
1604654	0.0909
1604745	0.0909
1604746	0.1
1604747	0.0909
1604949	0.19
1605238	0.0714
1605279	0.0588
1605286	0.111
1605426	0.429
1605464	0.111
1605569	0.154
1605730	0.0714
1605770	0.0833
1606063	0.0526
1606064	0.05
1606065	0.05
1606067	0.05
1606068	0.0526
1606129	0.05
1606238	0.05
1606262	0.0556
1606312	0.0833
1606740	0.133
1606745	0.0588
1607232	0.05
1607257	0.0476
1607272	0.0476
1607296	0.0588
1607316	0.1
1607317	0.1
1607365	0.0526
1607377	0.0588
1607485	0.111
1607665	0.125
1607676	0.2
1607833	0.0556
1608023	0.167
1608024	0.167
1608028	0.167
1608574	0.0588
1608733	0.0909
1608965	0.0833
1609064	0.125
1609130	0.1
1609135	0.1
1609175	0.125
1609192	0.167
1609650	0.0588
1610312	0.0556
1610486	0.0625
1610497	0.0714
1610503	0.0625
1610614	0.0833
1610664	0.111
1610665	0.111
1610666	0.111
1610814	0.125
1610815	0.125
1610816	0.143
1611278	0.0588
1611289	0.0588
1611527	0.118
1611539	0.154
1611541	0.167
1611941	0.0909
1611942	0.1
1611943	0.1
1612005	0.143
1612019	0.0625
1612086	0.0769
1612171	0.167
1612351	0.1
1612704	0.1
1612706	0.3
1612707	0.3
1612767	0.154
1612853	0.188
1612854	0.188
1612856	0.2
1612857	0.188
1612859	0.188
1612915	0.0588
1613222	0.05
1613442	0.167
1616554	0.143
1616766	0.0909
1617263	0.0769
1617331	0.1
1617362	0.0833
1617935	0.0909
1618021	0.111
1618171	0.0625
1618172	0.0588
1618214	0.0625
1618215	0.0588
1618216	0.118
1618217	0.118
1618316	0.0909
1618460	0.0714
1618544	0.0833
1618565	0.0909
1619186	0.0909
1619189	0.0833
1619262	0.0833
1619514	0.2
1619519	0.2
1619624	0.143
1619646	0.111
1619737	0.125
1619778	0.143
1619988	0.25
1619989	0.333
1619994	0.2
1619995	0.2
1619996	0.167
1620211	0.143
1620214	0.143
1620350	0.0625
1620351	0.0625
1620352	0.0714
1620361	0.0625
1620362	0.0625
1620364	0.0625
1620383	0.0667
1620501	0.111
1620502	0.111
1620663	0.0667
1620806	0.0526
1621015	0.0476
1621391	0.0833
1621565	0.0588
1621867	0.143
1621901	0.1
1622040	0.0714
1622043	0.1
1622044	0.0909
1622160	0.0769
1622306	0.25
1622309	0.2
1622310	0.2
1622498	0.1
1622607	0.0556
1622622	0.105
1622651	0.0714
1622655	0.0667
1622781	0.0769
1623700	0.0909
1623747	0.0667
1623837	0.05
1623897	0.1
1623988	0.0667
1624130	0.0909
1624133	0.0909
1624134	0.0909
1624281	0.0714
1624283	0.0714
1624285	0.0667
1624502	0.05
1624652	0.1
1624802	0.125
1625317	0.143
1625586	0.5
1626006	0.0556
1626122	0.0625
1626156	0.05
1626158	0.0476
1626170	0.0476
1626172	0.0556
1626176	0.05
1626182	0.0588
1626258	0.0667
1626259	0.0714
1626260	0.0625
1626318	0.0909
1626320	0.1
1626408	0.0714
1626410	0.0769
1626411	0.0625
1626412	0.0667
1626470	0.0625
1626531	0.0667
1626645	0.0909
1626647	0.1
1626725	0.0833
1626793	0.0833
1626794	0.0909
1626795	0.0833
1626798	0.0833
1626848	0.0833
1626885	0.182
1626927	0.0833
1626928	0.0909
1626931	0.0833
1627031	0.0667
1627063	0.0625
1627088	0.0625
1627134	0.0625
1627176	0.0476
1627177	0.0476
1627336	0.0476
1627480	0.0556
1627507	0.0526
1627514	0.0588
1627592	0.0625
1627683	0.0952
1627849	0.0667
