site_id	JMother
684338	0.0769
684339	0.0909
684354	0.1
684359	0.1
684367	0.125
684390	0.1
684604	0.143
684617	0.2
684907	0.111
685412	0.5
685413	0.5
686488	0.2
686491	0.167
686492	0.167
686636	0.2
686637	0.333
686769	0.143
687024	0.25
687342	0.143
687353	0.125
687373	0.125
687492	0.167
688386	0.143
688388	0.143
688389	0.143
688703	0.5
688834	0.25
690006	0.1
690089	0.0909
690239	0.1
690240	0.0909
690445	0.125
691073	0.167
691074	0.167
691175	0.2
691221	0.2
691223	0.25
691568	0.125
691569	0.125
691949	0.4
692941	0.5
693203	0.333
693204	0.333
693205	0.25
693354	0.125
693355	0.111
698040	0.2
698074	0.2
698080	0.2
698313	0.0833
698344	0.143
698497	0.0909
698498	0.0833
698501	0.0833
698582	0.0833
698610	0.125
698644	0.111
698650	0.143
698653	0.143
699374	0.2
699953	0.5
699954	0.5
699958	0.333
699967	0.143
699991	0.167
700006	0.3
700018	0.25
700045	0.25
700093	0.364
700105	0.154
700107	0.333
700111	0.385
700117	0.417
700156	0.154
700177	0.182
700246	0.1
700252	0.5
700268	0.111
700612	0.0909
700627	0.0769
700642	0.0769
700654	0.0833
700656	0.0833
700666	0.111
700678	0.1
700726	0.111
700872	0.2
700873	0.2
700874	0.2
701011	0.0909
701022	0.111
701236	0.333
701245	0.333
701248	0.333
701251	0.25
701260	0.2
701263	0.333
701281	0.25
701365	0.0769
701386	0.0769
701506	0.2
701530	0.25
701533	0.375
701539	0.125
701545	0.286
701548	0.143
701563	0.125
701581	0.3
701611	0.333
701614	0.222
701620	0.125
701632	0.375
701668	0.167
701701	0.167
701704	0.125
701761	0.2
701797	0.2
701824	0.333
701872	0.333
701878	0.333
701899	0.333
701905	0.333
701944	0.333
701962	0.111
701968	0.0909
701974	0.111
701995	0.0909
702187	0.231
702217	0.0769
702220	0.0769
702253	0.125
702280	0.167
702292	0.143
702694	0.125
702700	0.125
702706	0.125
702727	0.125
702733	0.125
702793	0.111
702799	0.111
702811	0.0909
702814	0.167
702823	0.0909
702838	0.25
702868	0.0909
702880	0.0909
702904	0.333
702910	0.125
702913	0.154
702937	0.0909
702952	0.0769
703153	0.2
703169	0.111
703192	0.5
703195	0.5
703204	0.444
703207	0.125
703231	0.167
703234	0.417
703240	0.182
703264	0.1
703267	0.3
703279	0.182
703282	0.0833
703333	0.0833
703381	0.1
703396	0.5
703399	0.1
703402	0.444
703411	0.167
703414	0.333
703591	0.1
703594	0.111
703600	0.111
703607	0.125
703609	0.125
703965	0.0833
704082	0.0909
704115	0.0909
704226	0.0909
704229	0.0909
704274	0.1
704306	0.125
704623	0.286
704936	0.333
704948	0.25
704951	0.25
704972	0.25
704981	0.25
704984	0.25
705029	0.143
705035	0.143
705036	0.286
705170	0.111
705179	0.125
705182	0.125
705284	0.333
705293	0.333
705305	0.333
705495	0.143
705499	0.222
705626	0.167
705653	0.1
705680	0.1
705689	0.125
705724	0.143
705727	0.143
705730	0.167
705739	0.143
705906	0.5
705983	0.333
705989	0.333
706007	0.25
706019	0.25
706055	0.2
706064	0.2
706826	0.125
706832	0.125
706834	0.125
706844	0.125
706901	0.182
706903	0.0833
706904	0.0833
706913	0.167
706976	0.0833
706993	0.154
707003	0.0833
707006	0.0833
707021	0.4
707029	0.1
707033	0.222
707042	0.3
707050	0.111
707051	0.111
707053	0.111
707055	0.125
707057	0.286
707093	0.2
707096	0.2
707135	0.143
707150	0.125
707165	0.0909
707168	0.1
707174	0.1
707201	0.111
707216	0.125
707258	0.143
707288	0.25
707291	0.5
707309	0.25
707312	0.25
707320	0.25
707333	0.2
707441	0.1
707444	0.1
707465	0.111
707486	0.125
707519	0.111
707540	0.143
707546	0.1
707552	0.0833
708287	0.111
708718	0.2
708748	0.2
708790	0.0833
708793	0.0769
708820	0.154
708826	0.0769
708841	0.231
708853	0.273
708877	0.167
708947	0.143
708961	0.375
708976	0.3
708985	0.1
708988	0.1
709000	0.273
709003	0.25
709021	0.308
709024	0.231
709027	0.0769
709029	0.0769
709051	0.0769
709057	0.0833
709060	0.0833
709069	0.0909
709084	0.0833
709165	0.143
709168	0.143
709171	0.143
709174	0.143
709180	0.1
709186	0.0909
709190	0.1
709192	0.273
709207	0.231
709225	0.231
709267	0.417
709426	0.0769
709438	0.308
709456	0.2
709465	0.25
709468	0.25
709471	0.25
709852	0.111
709854	0.1
709864	0.0909
709885	0.167
709900	0.222
709912	0.2
709915	0.2
709924	0.1
709960	0.2
709963	0.2
709972	0.222
710020	0.1
710022	0.0833
710049	0.0833
710088	0.182
710093	0.1
710095	0.0909
710128	0.143
710140	0.125
710155	0.111
710209	0.25
710401	0.25
710494	0.0909
710500	0.0833
710515	0.0769
710539	0.0833
710560	0.0833
710574	0.0909
710596	0.0769
710602	0.0833
710647	0.0769
710653	0.0769
710821	0.0769
710836	0.182
710866	0.111
710959	0.286
710974	0.125
711549	0.2
711965	0.167
712070	0.25
712109	0.143
712112	0.143
712119	0.143
712120	0.125
712121	0.125
712122	0.125
712136	0.111
712190	0.125
712202	0.125
712259	0.5
712261	0.25
712262	0.25
712264	0.333
712265	0.25
712271	0.333
712272	0.333
712304	0.333
712315	0.5
712352	0.5
712361	0.5
712432	0.25
712775	0.125
713219	0.25
714151	0.143
714821	0.125
715235	0.25
715541	0.4
715744	0.2
715745	0.25
715746	0.25
715747	0.25
715751	0.25
715754	0.25
716354	0.0769
716358	0.0909
716475	0.0769
716502	0.125
716504	0.125
716506	0.1
716507	0.1
716508	0.1
716599	0.0833
717246	0.286
717248	0.286
717250	0.286
717393	0.5
717396	0.5
717397	0.333
717398	0.333
717399	0.333
717940	0.333
717980	0.5
717984	0.333
717987	0.167
718006	0.4
718061	0.25
718082	0.2
718089	0.5
718112	0.333
718194	0.5
718216	0.5
718228	0.5
718247	0.5
718460	0.5
718469	0.5
718472	0.5
718499	0.5
718538	0.25
718548	0.25
718625	0.5
719499	0.25
719569	0.0909
719642	0.0909
719654	0.182
719693	0.0909
719998	0.308
720000	0.308
720001	0.0833
720027	0.0769
720170	0.167
720179	0.167
720181	0.2
720232	0.2
720236	0.2
720247	0.2
720294	0.4
720310	0.4
720333	0.2
720334	0.333
720353	0.2
720359	0.429
720387	0.143
720388	0.286
720486	0.125
720558	0.25
720600	0.3
720602	0.5
720606	0.2
721022	0.0769
721098	0.308
721167	0.111
721168	0.222
721171	0.25
721184	0.1
721189	0.125
721215	0.154
721260	0.4
721305	0.25
721307	0.222
721351	0.111
721353	0.111
721434	0.0833
721486	0.222
721537	0.143
721588	0.143
721599	0.125
721629	0.143
721641	0.375
721667	0.429
721671	0.143
721674	0.143
721677	0.143
721692	0.5
721909	0.1
721917	0.0833
721947	0.1
721973	0.222
722061	0.5
722247	0.167
722283	0.182
722368	0.154
722382	0.0769
722929	0.0833
722968	0.0769
722973	0.167
722979	0.0769
723000	0.0769
723012	0.308
723268	0.333
723290	0.1
723291	0.1
723294	0.143
723309	0.2
723312	0.182
723321	0.222
723351	0.3
723354	0.222
723374	0.2
723379	0.222
723384	0.222
723385	0.444
723420	0.4
723465	0.4
723523	0.333
723576	0.333
723585	0.4
723601	0.125
723660	0.286
723717	0.333
723747	0.2
723882	0.167
723891	0.5
723930	0.5
723936	0.5
724113	0.4
724116	0.4
724120	0.167
724185	0.167
724188	0.333
724227	0.429
724268	0.333
724290	0.5
724299	0.333
724320	0.5
724332	0.167
724335	0.167
724338	0.25
724356	0.0909
724389	0.25
724405	0.125
724423	0.125
724434	0.25
724443	0.333
724470	0.2
724473	0.2
724488	0.182
724506	0.455
724518	0.231
724524	0.308
724555	0.0769
724569	0.5
724582	0.0909
724583	0.1
724593	0.1
724695	0.3
724710	0.455
724713	0.3
724723	0.1
724727	0.111
724729	0.0909
724731	0.0909
724732	0.0769
724734	0.154
724788	0.1
724793	0.364
724827	0.4
724842	0.2
724854	0.143
724866	0.375
724869	0.125
724896	0.167
724935	0.333
724946	0.143
724977	0.2
724980	0.2
725013	0.2
725037	0.2
725040	0.167
725090	0.25
725815	0.333
725845	0.25
725893	0.4
725944	0.167
725945	0.167
725959	0.167
725980	0.2
725992	0.2
726092	0.5
726093	0.5
726094	0.5
726283	0.5
726391	0.333
726394	0.5
726400	0.5
726402	0.333
726469	0.333
726553	0.5
726559	0.5
726562	0.5
726586	0.333
738184	0.333
738302	0.25
738348	0.25
738460	0.167
740126	0.5
740131	0.333
740148	0.333
740190	0.4
740253	0.4
740259	0.5
740261	0.5
740267	0.5
745646	0.5
745647	0.5
745682	0.5
745685	0.5
746520	0.5
746527	0.5
746532	0.5
746568	0.5
746574	0.5
746575	0.5
746580	0.5
746592	0.333
748953	0.5
748982	0.167
748988	0.167
748991	0.167
749058	0.333
749064	0.5
749079	0.5
749160	0.333
749229	0.333
749250	0.333
749253	0.333
749271	0.333
750081	0.5
750136	0.5
750147	0.25
750162	0.25
750177	0.25
750207	0.25
751516	0.167
751551	0.333
762977	0.167
762978	0.167
762979	0.167
762981	0.167
763068	0.167
763131	0.286
763170	0.2
763503	0.5
763528	0.4
763542	0.333
763548	0.333
763554	0.333
763590	0.333
763623	0.333
763632	0.333
763686	0.429
763701	0.25
763710	0.25
763725	0.286
763734	0.286
763820	0.4
763830	0.25
763835	0.333
763840	0.4
766819	0.25
773530	0.333
773545	0.2
773581	0.2
773611	0.143
773614	0.143
773617	0.143
773626	0.143
773629	0.125
774724	0.5
774754	0.5
774784	0.5
774823	0.333
774829	0.333
774838	0.125
774844	0.25
774845	0.25
774850	0.25
774868	0.222
774877	0.222
775141	0.385
775213	0.0769
775216	0.0833
775219	0.0833
775243	0.286
775300	0.25
777529	0.5
777757	0.333
777772	0.5
777781	0.333
777794	0.333
789916	0.5
789984	0.333
790008	0.333
790020	0.333
790029	0.25
790032	0.25
790036	0.5
790041	0.25
790068	0.5
790075	0.25
790110	0.333
790116	0.333
790128	0.333
790152	0.5
790170	0.5
790173	0.5
790415	0.25
790436	0.25
790445	0.2
790451	0.2
790452	0.2
790463	0.143
790464	0.5
790469	0.333
790492	0.0909
790493	0.0909
790911	0.154
790913	0.154
790927	0.4
790931	0.455
790948	0.1
790950	0.3
790953	0.273
791292	0.0769
791307	0.1
791309	0.111
791311	0.455
791323	0.111
791329	0.5
791338	0.444
791339	0.5
791342	0.444
791350	0.333
791357	0.111
791362	0.5
791371	0.111
791575	0.143
791921	0.1
792023	0.111
792524	0.5
792674	0.125
792947	0.0769
793069	0.1
793070	0.1
793370	0.5
793373	0.333
793379	0.333
793382	0.333
793412	0.333
793556	0.25
793562	0.25
793608	0.333
793618	0.0909
793655	0.308
793707	0.0909
793710	0.455
793711	0.364
793716	0.364
793719	0.364
793722	0.333
793738	0.222
793749	0.2
793750	0.167
794283	0.333
794348	0.333
794368	0.333
794387	0.333
794396	0.333
794397	0.333
794413	0.333
797621	0.167
797634	0.167
799418	0.5
799424	0.5
799427	0.5
799430	0.5
799463	0.2
799466	0.2
799488	0.5
799501	0.167
799562	0.5
799589	0.0833
799592	0.25
799604	0.455
799616	0.111
799679	0.25
799685	0.25
799703	0.5
799706	0.333
799712	0.333
799790	0.385
799793	0.385
799811	0.385
799946	0.4
799954	0.4
799965	0.2
799980	0.167
799985	0.111
800017	0.3
800026	0.1
800034	0.222
800057	0.1
800063	0.182
800076	0.231
800095	0.0909
800109	0.0909
800123	0.111
800127	0.1
800523	0.5
800536	0.25
800574	0.2
800604	0.143
800622	0.143
800625	0.143
800631	0.143
800652	0.429
800661	0.25
800689	0.333
800694	0.5
800703	0.5
800704	0.5
800751	0.333
800781	0.333
800793	0.333
800888	0.333
803541	0.25
803711	0.2
803726	0.4
803747	0.4
803760	0.4
803771	0.2
803807	0.25
803829	0.25
803831	0.25
803838	0.222
803843	0.125
803844	0.111
803849	0.222
803861	0.333
803915	0.4
803948	0.375
803984	0.333
804002	0.4
804014	0.333
804041	0.286
804065	0.333
804098	0.222
804113	0.222
804118	0.25
804131	0.222
804161	0.2
804176	0.3
804188	0.2
804200	0.125
804240	0.143
804356	0.111
804362	0.111
804365	0.125
804407	0.0909
804416	0.111
804440	0.231
804452	0.0909
804459	0.462
804467	0.0833
804468	0.0909
804476	0.111
804545	0.462
804572	0.167
804575	0.0909
804658	0.0769
804688	0.0909
804693	0.1
804694	0.1
804700	0.1
804715	0.111
804758	0.4
804767	0.4
804889	0.25
804892	0.25
805077	0.5
805078	0.5
805079	0.5
805081	0.5
805139	0.5
805179	0.5
805402	0.222
805441	0.5
805456	0.231
805463	0.0769
805557	0.364
805643	0.154
805953	0.125
805997	0.5
806003	0.5
806006	0.5
806012	0.5
806019	0.5
806070	0.1
806180	0.429
806184	0.143
806211	0.2
806237	0.333
806238	0.167
806244	0.333
806249	0.333
806294	0.4
806295	0.4
806315	0.4
806320	0.4
806322	0.4
806325	0.25
806353	0.286
806396	0.333
806450	0.25
806543	0.0909
806645	0.5
806734	0.333
806809	0.222
806825	0.222
806845	0.222
806867	0.25
806882	0.143
806898	0.25
806906	0.125
806916	0.125
806933	0.286
806934	0.429
806936	0.167
806961	0.25
806989	0.2
806990	0.4
806994	0.4
807024	0.333
807029	0.111
807113	0.125
807116	0.125
807118	0.125
807120	0.125
807128	0.167
807143	0.111
807155	0.167
807157	0.0833
807182	0.3
807201	0.364
807491	0.1
807602	0.143
807698	0.5
807714	0.333
807825	0.5
809009	0.333
809013	0.25
809041	0.25
809053	0.25
809055	0.2
809083	0.167
809101	0.167
809120	0.286
809122	0.143
809125	0.143
809128	0.143
809134	0.143
809137	0.167
809146	0.4
809149	0.167
809161	0.333
809197	0.3
809201	0.0909
809245	0.462
809254	0.308
809347	0.462
809349	0.182
809356	0.3
809360	0.111
809361	0.1
809394	0.375
817643	0.333
817646	0.333
817666	0.2
817774	0.364
817787	0.273
817792	0.2
817818	0.429
817820	0.5
817821	0.333
817822	0.429
817842	0.5
817935	0.333
817943	0.333
817965	0.333
817998	0.333
818088	0.333
818148	0.4
818159	0.333
818169	0.286
818189	0.333
818206	0.25
818216	0.333
818222	0.167
818246	0.143
818249	0.4
818267	0.333
818268	0.5
818366	0.4
818411	0.5
818478	0.333
818486	0.333
819124	0.333
819993	0.125
820237	0.5
820318	0.2
820330	0.2
820387	0.4
820423	0.4
820426	0.4
820450	0.167
820498	0.167
820576	0.5
820582	0.5
820585	0.5
820657	0.2
820661	0.2
820663	0.2
820669	0.4
820702	0.4
820811	0.25
820825	0.125
820873	0.222
820885	0.111
820888	0.222
820963	0.2
820984	0.111
820990	0.111
821026	0.286
821038	0.25
821077	0.333
821080	0.333
821086	0.333
821113	0.4
821125	0.286
821194	0.375
821246	0.4
821265	0.167
821292	0.375
821425	0.5
821428	0.5
821433	0.5
821448	0.5
821458	0.5
821460	0.4
821461	0.5
822080	0.25
823163	0.1
823640	0.143
823669	0.125
823940	0.1
823941	0.1
823968	0.0909
824075	0.111
824090	0.111
824091	0.111
824326	0.333
824328	0.25
824480	0.143
824735	0.111
824872	0.0909
824874	0.0909
825021	0.2
825023	0.167
825624	0.167
825648	0.167
826044	0.333
826045	0.333
826184	0.0833
826191	0.1
826192	0.0909
826195	0.0769
826365	0.111
826677	0.111
826678	0.111
826679	0.111
826830	0.125
826993	0.333
827163	0.167
827164	0.143
827165	0.143
827312	0.125
827314	0.167
827316	0.143
827317	0.2
827696	0.2
827846	0.25
827847	0.25
827928	0.143
828040	0.125
828534	0.2
828550	0.143
829523	0.111
829834	0.167
829940	0.25
830994	0.2
831150	0.25
831364	0.1
831478	0.125
831897	0.333
832214	0.5
832621	0.5
832792	0.333
833090	0.125
833092	0.167
833094	0.143
833095	0.167
833242	0.167
833244	0.143
833246	0.143
833577	0.167
833578	0.167
833582	0.167
833638	0.125
833651	0.1
833664	0.125
833698	0.125
833724	0.167
833788	0.143
834095	0.0909
834143	0.0833
834144	0.0833
834291	0.0909
835228	0.167
835297	0.167
835298	0.167
835398	0.222
835447	0.167
835448	0.2
835799	0.5
835869	0.5
835876	0.333
835897	0.5
835914	0.5
835939	0.333
835950	0.5
835951	0.5
835958	0.167
835959	0.167
835974	0.125
835976	0.375
836011	0.143
836048	0.333
836049	0.286
836051	0.286
836063	0.286
836080	0.143
836093	0.286
836108	0.167
836109	0.167
836123	0.167
836255	0.1
836352	0.1
836583	0.2
837035	0.0833
837051	0.0769
837052	0.0769
837076	0.0833
837077	0.0769
837117	0.0833
837138	0.154
837163	0.0769
837164	0.0909
837202	0.1
837227	0.1
837270	0.111
837283	0.0909
837313	0.1
837315	0.1
837317	0.1
837319	0.1
837363	0.125
837401	0.1
837403	0.1
837420	0.125
837434	0.167
837549	0.2
837551	0.167
837552	0.167
837868	0.333
837959	0.111
838039	0.143
838040	0.143
838169	0.1
838188	0.125
838280	0.222
838286	0.286
838298	0.429
838306	0.4
838311	0.429
838346	0.3
838385	0.333
838412	0.2
838442	0.286
838733	0.111
838760	0.182
838778	0.25
838790	0.333
838871	0.222
838880	0.25
838903	0.167
838925	0.167
839029	0.2
839566	0.125
839716	0.25
839717	0.2
839718	0.2
839724	0.25
839855	0.2
839893	0.182
840350	0.2
841441	0.2
841882	0.231
841903	0.167
842916	0.167
842929	0.143
843225	0.333
843244	0.2
843401	0.167
843416	0.111
843419	0.143
843434	0.3
843461	0.1
843500	0.286
843512	0.143
843530	0.4
843531	0.4
843540	0.333
843548	0.333
843549	0.333
844339	0.0909
844565	0.4
845020	0.2
846031	0.143
846230	0.143
847096	0.167
847097	0.167
847246	0.167
847247	0.167
847248	0.143
847313	0.0833
848631	0.333
848674	0.333
848691	0.333
848920	0.111
848936	0.125
849238	0.0909
849383	0.333
849506	0.2
849507	0.333
849532	0.125
850132	0.1
850152	0.1
850261	0.111
850265	0.125
850271	0.111
850295	0.125
850304	0.125
850331	0.125
850333	0.2
850334	0.2
850335	0.2
850355	0.0833
850400	0.0909
850483	0.2
850527	0.0833
850529	0.0909
850672	0.0909
850677	0.111
850678	0.111
851147	0.125
851186	0.125
851198	0.143
851555	0.4
852243	0.1
852244	0.1
852393	0.143
852394	0.167
853653	0.1
853721	0.286
854912	0.182
855291	0.167
855791	0.167
856086	0.25
856145	0.4
856433	0.333
856987	0.2
857129	0.333
857133	0.25
857239	0.417
857499	0.111
857500	0.1
857504	0.1
857625	0.111
857926	0.333
858367	0.143
858370	0.143
858501	0.167
858639	0.0833
858641	0.0769
858642	0.0769
858647	0.0769
858648	0.0769
859143	0.333
859145	0.333
859147	0.333
859283	0.5
859297	0.333
859298	0.333
859522	0.286
859618	0.0833
859652	0.111
859867	0.143
859871	0.125
859878	0.125
859934	0.0833
859940	0.0833
860013	0.125
860165	0.333
860760	0.143
860771	0.222
860818	0.111
861168	0.1
861228	0.1
861545	0.125
861666	0.111
861667	0.111
861668	0.111
861817	0.333
861818	0.333
862351	0.111
862352	0.125
862353	0.143
862416	0.0769
862501	0.111
862596	0.5
862598	0.333
862677	0.25
862747	0.333
862749	0.5
862752	0.5
863636	0.167
863637	0.167
863638	0.2
864034	0.25
864058	0.111
864059	0.125
864103	0.1
864210	0.167
864495	0.143
865427	0.25
865562	0.2
865577	0.0909
865611	0.111
865758	0.5
865760	0.5
865762	0.5
866160	0.333
866209	0.5
866243	0.5
866371	0.25
866374	0.25
866651	0.143
866655	0.143
866657	0.143
866723	0.0909
866868	0.2
866871	0.167
866872	0.167
866874	0.167
866876	0.167
867583	0.167
867613	0.25
867915	0.1
868384	0.111
868744	0.167
868882	0.2
868927	0.25
868948	0.167
868978	0.143
868990	0.333
868999	0.222
869011	0.0909
869014	0.0909
869026	0.4
869029	0.111
869038	0.333
869056	0.125
869077	0.375
869143	0.286
869155	0.333
869268	0.1
869269	0.111
869284	0.143
869307	0.143
869375	0.143
869851	0.333
869860	0.167
869947	0.364
869950	0.364
869968	0.455
869989	0.333
870007	0.286
870025	0.167
870196	0.25
870723	0.143
871123	0.5
871124	0.5
871273	0.222
871274	0.222
871421	0.333
871432	0.2
871517	0.125
871571	0.25
871609	0.222
871672	0.25
871673	0.222
871674	0.222
871851	0.167
872784	0.125
872931	0.333
872933	0.25
872934	0.2
872935	0.2
873217	0.167
873218	0.167
873275	0.333
873315	0.167
873982	0.167
874271	0.333
874635	0.2
874636	0.25
874638	0.2
874640	0.2
874641	0.2
874785	0.2
874786	0.2
874794	0.2
874796	0.2
874797	0.2
875212	0.125
875438	0.1
875527	0.111
875631	0.167
875873	0.182
876435	0.1
876436	0.1
876582	0.125
876584	0.125
876677	0.167
876814	0.25
876816	0.143
876965	0.143
876966	0.167
876969	0.143
876972	0.143
877009	0.111
877139	0.0909
877228	0.0833
877253	0.0769
877397	0.2
877398	0.2
877399	0.2
879115	0.1
879132	0.1
879175	0.111
879192	0.143
879536	0.2
879570	0.25
879576	0.25
879646	0.143
879731	0.25
888317	0.5
888319	0.333
888329	0.5
888338	0.5
888356	0.429
888389	0.429
888451	0.4
888455	0.4
889013	0.125
890602	0.2
891065	0.333
893698	0.25
893711	0.2
893905	0.154
893920	0.111
893977	0.231
893980	0.231
893983	0.0769
894163	0.308
894193	0.385
894205	0.333
894211	0.25
894221	0.273
894451	0.25
894475	0.25
894490	0.0909
894496	0.444
894504	0.111
894520	0.2
894532	0.444
894562	0.125
894583	0.286
894595	0.167
894640	0.4
894652	0.5
894700	0.5
894712	0.4
894794	0.25
895362	0.167
895427	0.125
895659	0.143
896008	0.182
896280	0.143
896328	0.1
896331	0.0833
896356	0.0833
896942	0.25
897092	0.143
898350	0.5
898351	0.5
898440	0.5
898474	0.333
898480	0.167
898494	0.125
898500	0.143
898527	0.0833
898583	0.0769
898820	0.25
898970	0.5
899915	0.0909
899987	0.1
901129	0.154
901130	0.167
901184	0.125
901362	0.333
902183	0.333
902188	0.333
902240	0.333
902298	0.5
902826	0.167
902975	0.2
903973	0.143
904103	0.111
904179	0.2
904326	0.111
904989	0.25
906185	0.375
906186	0.333
906222	0.0833
906223	0.0833
906225	0.0833
906226	0.0833
906329	0.333
906332	0.286
906333	0.333
906336	0.3
906337	0.25
906342	0.125
906345	0.125
906375	0.143
906376	0.143
906440	0.2
906451	0.2
906456	0.2
906465	0.222
906476	0.125
906482	0.125
906511	0.125
906514	0.125
906553	0.4
906556	0.4
906559	0.4
906565	0.25
906580	0.25
906583	0.4
906685	0.25
906687	0.2
906688	0.2
906689	0.2
906790	0.5
906799	0.333
906802	0.333
906833	0.2
906835	0.2
906837	0.2
906841	0.25
906892	0.5
906895	0.444
906909	0.1
906958	0.333
906970	0.167
907010	0.444
907023	0.167
907034	0.167
907042	0.143
907056	0.143
907302	0.143
907838	0.1
907859	0.1
908015	0.375
908035	0.222
908045	0.0833
908047	0.25
908059	0.25
908062	0.167
908119	0.0769
908122	0.25
908200	0.5
908239	0.385
908485	0.25
908489	0.25
908492	0.2
908495	0.2
908516	0.111
908541	0.111
908603	0.182
908618	0.2
908630	0.182
908634	0.167
908636	0.167
908705	0.2
908715	0.429
908797	0.0833
908861	0.0769
908870	0.0833
908921	0.0769
908957	0.111
908960	0.111
908972	0.1
908975	0.0909
908984	0.0909
908996	0.0833
909409	0.5
909415	0.5
909439	0.4
909454	0.5
909598	0.167
909600	0.167
911095	0.2
911871	0.2
911881	0.167
911897	0.125
911942	0.167
911999	0.2
912032	0.167
912075	0.143
912152	0.1
912180	0.2
912707	0.125
912723	0.286
912728	0.375
912754	0.1
912842	0.125
912863	0.222
912869	0.125
912933	0.167
913002	0.125
913314	0.333
913464	0.167
913717	0.111
913780	0.2
914063	0.143
914492	0.333
914494	0.333
914670	0.5
915794	0.5
915795	0.333
915796	0.333
915816	0.25
915830	0.25
916167	0.143
916449	0.143
916450	0.143
917467	0.143
917468	0.143
917470	0.143
917773	0.333
917916	0.0909
917919	0.0909
917921	0.1
917922	0.1
918655	0.286
918796	0.25
918963	0.167
918999	0.167
919019	0.286
919301	0.333
919318	0.2
919548	0.111
919580	0.125
921270	0.0833
921279	0.0769
921398	0.25
921840	0.143
921852	0.2
921936	0.125
921937	0.125
922086	0.143
922201	0.333
922470	0.125
922673	0.167
922769	0.125
922770	0.143
922775	0.125
922918	0.143
922920	0.167
923163	0.2
923164	0.167
923166	0.167
923308	0.0769
923315	0.111
924152	0.154
924400	0.125
924812	0.143
924817	0.143
924831	0.167
924842	0.125
924851	0.125
924896	0.0909
924908	0.0909
924938	0.167
925038	0.182
925046	0.2
925092	0.333
925378	0.143
925381	0.143
925425	0.125
925439	0.25
925465	0.111
925487	0.273
925493	0.273
925505	0.0833
925718	0.0769
925727	0.0833
925742	0.111
925759	0.1
925768	0.182
925778	0.25
925796	0.1
925813	0.1
925843	0.0909
925909	0.0833
925969	0.444
925987	0.4
926131	0.25
926163	0.4
926176	0.2
926208	0.333
926209	0.333
926257	0.25
926282	0.333
926283	0.333
926286	0.333
926631	0.143
926646	0.0909
926673	0.0833
926676	0.0833
926757	0.167
926898	0.1
926924	0.111
926925	0.1
926926	0.1
926940	0.111
926946	0.111
926958	0.1
926971	0.25
926973	0.222
927007	0.286
927042	0.2
927054	0.2
927084	0.4
927100	0.4
927101	0.25
927132	0.25
927237	0.2
927240	0.2
927243	0.2
927261	0.167
927285	0.333
927297	0.333
927342	0.333
927361	0.429
927389	0.429
927390	0.429
927408	0.5
927465	0.4
927483	0.4
927498	0.333
927504	0.333
927508	0.2
927510	0.167
927612	0.143
927615	0.143
927624	0.167
927645	0.167
927727	0.143
927742	0.286
927775	0.143
927786	0.143
927787	0.167
927793	0.167
927852	0.167
927859	0.167
927927	0.0769
928054	0.167
928057	0.2
928076	0.1
928099	0.167
928102	0.111
928120	0.1
928126	0.125
928127	0.1
928210	0.111
928219	0.111
928255	0.125
928264	0.143
928318	0.111
930524	0.25
930533	0.286
930548	0.286
930577	0.125
930581	0.25
930608	0.429
930614	0.333
930635	0.2
930666	0.25
930701	0.0909
930740	0.0909
930767	0.111
930779	0.0833
930867	0.222
931017	0.1
931386	0.25
931447	0.167
931678	0.333
931821	0.1
931823	0.1
931826	0.1
931831	0.1
931871	0.182
931872	0.182
932093	0.1
932094	0.143
932258	0.182
932331	0.167
932499	0.333
932501	0.333
932649	0.111
932651	0.125
933204	0.111
933211	0.111
934048	0.167
934343	0.125
935094	0.333
935095	0.2
935098	0.2
935243	0.0833
935244	0.0909
935246	0.1
935248	0.111
935352	0.1
936809	0.0833
936857	0.125
937407	0.111
937676	0.125
938618	0.111
938620	0.111
938623	0.111
938626	0.125
938733	0.143
938775	0.143
939589	0.5
940423	0.143
940424	0.143
940455	0.5
940573	0.125
940575	0.111
940654	0.125
941496	0.222
942881	0.25
944562	0.125
944925	0.2
945203	0.143
945204	0.143
945206	0.143
945207	0.143
945245	0.1
945247	0.1
945354	0.167
945544	0.2
945545	0.2
945546	0.2
945551	0.5
945694	0.5
945696	0.5
945700	0.5
945701	0.5
945985	0.4
947105	0.2
947310	0.2
947584	0.2
948262	0.143
948431	0.111
948444	0.1
948482	0.1
948566	0.0909
948916	0.25
949146	0.333
949158	0.333
949202	0.333
950160	0.143
950463	0.0909
950911	0.125
950981	0.1
950982	0.1
951131	0.0833
951132	0.0833
951146	0.1
951147	0.1
951149	0.1
951151	0.1
951884	0.25
951960	0.25
952083	0.111
952084	0.111
952183	0.111
952513	0.0769
953061	0.2
953456	0.25
953561	0.125
953968	0.5
953971	0.333
954064	0.111
954067	0.111
954104	0.0909
954110	0.0909
954117	0.0909
954120	0.0833
954122	0.0769
954131	0.167
954152	0.25
954182	0.25
954278	0.1
954281	0.111
954296	0.1
954297	0.1
954298	0.1
954332	0.0833
954333	0.0909
954335	0.0833
954484	0.143
954486	0.143
954973	0.125
955045	0.0769
955187	0.167
955189	0.154
955190	0.154
956175	0.25
956177	0.25
956210	0.167
956278	0.2
956323	0.0909
956325	0.0909
956345	0.0909
956467	0.111
956750	0.1
956828	0.0833
957700	0.5
