site_id	SPIT_TGnew_Virome_1
756503	0.333
756505	0.333
756512	0.333
756515	0.286
756645	0.1
756650	0.125
756651	0.125
756757	0.5
756789	0.333
756888	0.5
756916	0.4
756919	0.4
756961	0.25
756964	0.25
756997	0.25
757307	0.167
757308	0.167
757309	0.167
757324	0.333
757327	0.333
757348	0.333
757385	0.143
757457	0.333
757458	0.333
757459	0.333
757656	0.2
757710	0.167
757999	0.333
758006	0.333
758037	0.5
758052	0.25
758057	0.25
758093	0.2
758127	0.2
758190	0.5
758217	0.429
758225	0.444
758226	0.444
758230	0.1
758232	0.1
758234	0.111
758235	0.4
758244	0.333
758370	0.0833
758379	0.0909
758380	0.0909
758382	0.0909
758392	0.1
758394	0.111
758510	0.2
758521	0.0909
758526	0.167
758529	0.167
758551	0.154
758565	0.154
758566	0.154
758567	0.0909
758574	0.143
758613	0.167
758800	0.2
758801	0.2
758944	0.2
758946	0.2
758947	0.2
758954	0.2
759048	0.222
759075	0.333
759159	0.111
759178	0.0833
759180	0.0833
759182	0.0769
759186	0.0833
759188	0.0714
759191	0.0714
759192	0.357
759213	0.5
759270	0.25
759279	0.0909
759327	0.0909
759329	0.0833
759330	0.0833
759335	0.0833
759337	0.0769
759582	0.143
759610	0.222
759612	0.222
759649	0.333
759694	0.5
759715	0.5
759718	0.333
759724	0.333
759949	0.2
759971	0.5
760163	0.2
760183	0.4
760194	0.2
760237	0.2
760246	0.2
760251	0.167
760278	0.4
760319	0.167
760369	0.286
760389	0.333
760396	0.333
760408	0.2
760410	0.2
760411	0.2
760435	0.2
760659	0.143
760783	0.25
760809	0.5
760876	0.2
760938	0.4
761134	0.25
761149	0.2
761173	0.2
761245	0.2
761247	0.2
761248	0.2
761258	0.143
761260	0.143
761261	0.286
761262	0.143
761605	0.111
761704	0.125
761729	0.125
761774	0.5
761809	0.5
762058	0.25
762061	0.25
762166	0.286
762186	0.4
762226	0.4
762247	0.5
762262	0.25
762267	0.25
762393	0.2
762402	0.167
762574	0.5
762603	0.429
762612	0.25
762614	0.333
762616	0.25
762618	0.25
762636	0.333
762639	0.333
762655	0.286
762681	0.25
762699	0.2
762735	0.111
762744	0.0833
762772	0.0769
762828	0.0833
762879	0.1
762897	0.444
762900	0.444
762916	0.444
762933	0.333
762939	0.333
762972	0.4
762978	0.2
762984	0.2
763017	0.25
763104	0.333
763122	0.5
763159	0.25
763175	0.333
763208	0.25
763230	0.333
763290	0.125
763293	0.1
763298	0.1
763303	0.1
763309	0.222
763316	0.111
763320	0.2
763341	0.3
763342	0.1
763343	0.1
763382	0.1
763450	0.2
763471	0.333
763549	0.167
763683	0.0769
763828	0.154
763834	0.182
763849	0.273
763913	0.286
764028	0.4
764036	0.4
764281	0.444
764305	0.5
764347	0.5
764348	0.5
764365	0.25
764407	0.333
764410	0.333
764898	0.143
764967	0.4
765025	0.4
765028	0.2
765047	0.5
765049	0.5
765064	0.5
765070	0.25
765073	0.5
765088	0.25
765097	0.333
765126	0.333
765130	0.333
765139	0.333
765144	0.333
765145	0.333
767497	0.167
767556	0.25
767613	0.273
767637	0.333
767644	0.125
767645	0.125
767650	0.125
767724	0.25
767728	0.25
767748	0.2
767834	0.0909
767837	0.0833
767840	0.0833
767846	0.143
767852	0.143
767901	0.333
767938	0.0833
767945	0.1
767964	0.333
767970	0.375
768004	0.375
768021	0.143
768024	0.143
768344	0.25
768598	0.429
768722	0.25
768749	0.4
768752	0.4
768758	0.4
768794	0.4
768815	0.4
768830	0.5
768833	0.25
768836	0.25
768872	0.333
768878	0.333
768896	0.5
769076	0.25
769109	0.5
769121	0.333
769223	0.167
769232	0.4
769235	0.5
769272	0.25
769281	0.5
769305	0.25
769328	0.25
769331	0.222
769352	0.444
769364	0.5
769592	0.5
769597	0.5
769602	0.154
769610	0.462
769637	0.4
769641	0.167
769724	0.375
769775	0.5
769799	0.1
769802	0.3
769811	0.364
769823	0.444
769841	0.417
769889	0.3
769925	0.143
769934	0.429
769958	0.286
770003	0.4
770111	0.0833
770160	0.231
770180	0.167
770207	0.385
770238	0.0833
770258	0.0833
770259	0.0833
770262	0.1
770263	0.273
770284	0.1
770291	0.1
770292	0.444
770301	0.4
770346	0.333
770363	0.333
770426	0.5
770441	0.5
770456	0.333
770459	0.2
770462	0.2
770480	0.417
770483	0.25
770502	0.357
770626	0.0769
770642	0.308
770670	0.364
770716	0.125
770726	0.143
770757	0.2
770761	0.4
770762	0.4
770768	0.2
770817	0.25
770861	0.429
770867	0.143
770896	0.143
770903	0.143
770936	0.111
771009	0.167
771029	0.143
771071	0.143
771080	0.111
771131	0.167
771160	0.2
771163	0.2
771209	0.5
771212	0.5
771215	0.5
771216	0.5
771227	0.5
771437	0.25
771455	0.143
771458	0.2
771474	0.167
771500	0.167
771519	0.333
772825	0.143
773581	0.143
773586	0.143
773727	0.111
773729	0.1
773731	0.1
773817	0.125
774552	0.5
774865	0.333
774866	0.333
774909	0.4
774916	0.4
774918	0.4
774920	0.4
774928	0.167
774930	0.4
774931	0.167
774934	0.125
775024	0.286
775228	0.5
775252	0.5
775476	0.25
777002	0.333
777008	0.2
777104	0.143
777110	0.154
777125	0.143
777135	0.0714
777158	0.364
777160	0.364
777179	0.364
777194	0.3
777224	0.3
777244	0.333
777269	0.4
777290	0.167
777305	0.4
777309	0.333
777311	0.333
777313	0.333
777314	0.333
777326	0.4
777377	0.333
777422	0.4
777464	0.2
777467	0.2
777518	0.333
777519	0.333
777520	0.333
778001	0.25
778167	0.167
778183	0.125
778244	0.333
778734	0.0909
778740	0.1
778755	0.0909
778770	0.1
778782	0.0769
778792	0.333
778872	0.111
778878	0.444
779013	0.143
779061	0.2
779067	0.2
779070	0.25
779142	0.111
779181	0.182
779333	0.25
779416	0.333
779618	0.333
779622	0.25
779656	0.4
779658	0.2
779713	0.143
779768	0.167
779808	0.2
780128	0.2
780131	0.2
780151	0.2
780186	0.2
780209	0.333
780222	0.2
780228	0.2
780241	0.2
780247	0.2
780255	0.2
780256	0.2
780294	0.4
780297	0.4
780359	0.4
780360	0.4
781364	0.2
781926	0.333
781964	0.5
781965	0.5
781970	0.5
782080	0.333
782089	0.4
782120	0.333
782206	0.333
782225	0.333
782236	0.4
782260	0.125
782413	0.0833
782422	0.429
782788	0.0909
782812	0.125
782899	0.375
782905	0.444
782977	0.429
783010	0.4
783103	0.25
783104	0.25
783166	0.4
783202	0.2
783304	0.333
783316	0.2
783352	0.2
783484	0.5
783487	0.0909
783593	0.167
783740	0.2
783742	0.25
783778	0.333
783814	0.333
783817	0.5
783849	0.25
783878	0.333
783892	0.333
783894	0.125
783934	0.429
783958	0.385
783991	0.364
784015	0.429
784021	0.429
784024	0.429
784039	0.143
784072	0.143
784078	0.333
784081	0.5
784410	0.167
784430	0.143
784433	0.143
784437	0.143
784459	0.375
784462	0.375
784555	0.455
784564	0.455
784577	0.111
784580	0.111
784582	0.1
784585	0.0909
784588	0.1
784660	0.222
784667	0.222
784720	0.333
784737	0.143
784738	0.143
784792	0.167
784801	0.429
784835	0.143
784863	0.167
784903	0.5
784924	0.2
784964	0.167
785088	0.286
785098	0.333
785100	0.167
785133	0.375
785261	0.5
785262	0.5
785263	0.5
785418	0.111
785448	0.111
785454	0.1
785460	0.0909
785463	0.0909
785901	0.4
785922	0.4
785924	0.4
785925	0.5
785931	0.2
785940	0.2
785949	0.2
785973	0.4
785988	0.25
786000	0.25
786018	0.333
786031	0.5
786032	0.5
786106	0.333
786111	0.333
786114	0.333
786119	0.333
786141	0.2
786144	0.25
786147	0.222
786223	0.125
786227	0.125
786265	0.111
786309	0.2
786336	0.5
786375	0.455
786414	0.111
786417	0.111
786423	0.25
786426	0.25
786439	0.125
786467	0.111
786480	0.111
786507	0.222
786508	0.25
786528	0.125
786537	0.125
786555	0.167
786646	0.4
786721	0.25
786739	0.167
786796	0.333
786831	0.333
787113	0.143
787124	0.286
787255	0.333
787421	0.2
787435	0.25
787482	0.125
787527	0.2
787546	0.167
787561	0.167
787572	0.333
787577	0.333
787589	0.333
787614	0.5
787616	0.333
787623	0.333
788126	0.167
788140	0.167
788141	0.167
788148	0.167
788233	0.333
788267	0.125
788379	0.0909
788500	0.333
788526	0.167
788763	0.286
788824	0.286
789022	0.1
789023	0.1
789037	0.222
789171	0.2
789172	0.25
789173	0.2
789180	0.5
789184	0.333
789330	0.286
789353	0.333
789363	0.2
789369	0.4
789372	0.25
789677	0.333
789738	0.333
789789	0.143
789816	0.25
789817	0.25
789864	0.5
789892	0.125
789930	0.5
790265	0.455
790272	0.0833
790273	0.0833
790274	0.0833
790282	0.0833
790304	0.1
790307	0.364
790308	0.364
790360	0.167
790361	0.167
790371	0.125
790417	0.143
790420	0.143
790422	0.143
790472	0.429
790683	0.167
790690	0.25
790730	0.333
790905	0.333
790914	0.333
790921	0.25
790923	0.25
790924	0.25
790950	0.429
790959	0.5
791059	0.0714
791082	0.25
791091	0.0833
791169	0.429
791172	0.143
791202	0.429
791244	0.2
791352	0.333
791358	0.25
791421	0.25
791463	0.5
791574	0.333
791580	0.167
791584	0.167
791613	0.25
791631	0.286
791637	0.375
791642	0.333
791673	0.167
791752	0.0909
791844	0.5
792072	0.333
792150	0.5
792152	0.4
792170	0.125
792237	0.1
792292	0.125
792441	0.2
792504	0.125
792512	0.125
792513	0.125
792515	0.143
792540	0.25
792566	0.167
792598	0.286
792758	0.125
792761	0.111
792788	0.5
792875	0.375
792893	0.375
792896	0.375
792902	0.375
792904	0.143
792905	0.143
792906	0.143
792907	0.143
792908	0.143
792914	0.5
792962	0.333
793015	0.4
793049	0.2
793076	0.25
793181	0.222
793187	0.25
793226	0.3
793229	0.3
793268	0.182
793367	0.231
793370	0.214
793413	0.0909
793541	0.167
793634	0.286
793847	0.167
794465	0.167
794471	0.167
794480	0.167
794502	0.143
794503	0.167
794504	0.143
794515	0.0909
794574	0.0833
794575	0.0833
794576	0.0833
794627	0.5
794635	0.286
794642	0.429
794652	0.0714
794654	0.0714
794721	0.125
794724	0.143
794726	0.143
794834	0.125
794893	0.111
794915	0.375
794921	0.375
794963	0.5
794987	0.167
795089	0.286
795136	0.0833
795137	0.1
795143	0.1
795162	0.154
795170	0.5
795244	0.25
795280	0.2
795281	0.2
795283	0.2
795284	0.167
795286	0.2
795314	0.2
795338	0.2
795341	0.2
795412	0.333
795413	0.333
795522	0.167
795523	0.143
795527	0.143
795534	0.143
795536	0.143
795686	0.2
795761	0.25
795773	0.4
795805	0.25
795812	0.5
795878	0.231
795898	0.308
795899	0.308
795908	0.154
795913	0.167
795914	0.5
795915	0.167
795941	0.455
795946	0.111
795953	0.222
795959	0.25
795968	0.167
795977	0.286
795980	0.286
795989	0.25
796001	0.429
796076	0.25
796082	0.2
796088	0.2
796106	0.429
796115	0.375
796213	0.333
796219	0.3
796226	0.4
796328	0.111
796337	0.4
796340	0.4
796373	0.333
796478	0.333
796650	0.2
796654	0.2
796657	0.2
796658	0.2
796786	0.286
796803	0.167
796864	0.5
797092	0.2
797227	0.333
797317	0.333
797719	0.111
797788	0.5
797800	0.444
797813	0.111
797815	0.111
797842	0.111
797889	0.25
797925	0.2
797926	0.2
797938	0.25
797954	0.2
797989	0.167
798019	0.167
798132	0.5
798135	0.333
798140	0.333
798146	0.333
798147	0.333
798149	0.333
798155	0.333
798164	0.5
798168	0.5
798169	0.5
798310	0.111
798380	0.0769
798428	0.0769
798539	0.5
798620	0.429
798622	0.429
798659	0.286
798674	0.25
798676	0.25
798677	0.25
798695	0.5
798932	0.167
799022	0.2
799031	0.0909
799035	0.0909
799049	0.0769
799050	0.0714
799148	0.462
799161	0.0769
799178	0.357
799181	0.0714
799184	0.0769
799186	0.0714
799187	0.0769
799188	0.0769
799196	0.167
799197	0.0769
799201	0.0833
799208	0.182
799238	0.429
799241	0.286
799337	0.25
799433	0.143
799442	0.143
799464	0.143
799466	0.143
799473	0.2
799488	0.111
799562	0.167
799573	0.2
799577	0.2
799593	0.25
799608	0.25
800014	0.333
800016	0.333
800018	0.333
800162	0.167
800163	0.167
800164	0.167
800165	0.167
800169	0.167
800299	0.2
800302	0.25
800303	0.25
800304	0.25
800445	0.111
800450	0.143
800451	0.143
800568	0.2
800575	0.2
800589	0.333
800601	0.333
800605	0.333
800607	0.333
801478	0.143
801479	0.143
801563	0.111
801628	0.167
801776	0.2
801777	0.2
801778	0.2
801781	0.2
802574	0.429
802636	0.333
802643	0.333
802644	0.333
802701	0.5
802703	0.5
802757	0.5
803003	0.0909
803009	0.455
803013	0.455
803021	0.455
803081	0.429
803087	0.5
803199	0.25
803260	0.5
803272	0.5
803504	0.333
803572	0.333
803573	0.333
803576	0.333
803581	0.333
803585	0.333
803587	0.333
804064	0.5
804082	0.5
804086	0.5
804104	0.5
804322	0.2
804323	0.273
804324	0.273
804335	0.455
804338	0.455
804341	0.455
804353	0.5
804442	0.4
804449	0.4
804596	0.5
804638	0.4
804650	0.333
804679	0.429
804721	0.143
804728	0.143
804755	0.1
805121	0.5
805124	0.5
805168	0.5
805691	0.333
805712	0.333
805713	0.333
805714	0.333
806803	0.25
806824	0.2
806885	0.333
807035	0.5
807076	0.333
807125	0.167
807127	0.2
807128	0.2
807131	0.2
807140	0.2
807170	0.2
807217	0.333
807227	0.333
807260	0.5
807362	0.5
807368	0.5
807485	0.5
807488	0.5
807927	0.333
808001	0.2
808003	0.167
808004	0.167
808023	0.125
808122	0.167
808149	0.5
808156	0.333
808158	0.333
808193	0.5
808199	0.333
808241	0.333
808308	0.2
808322	0.2
808331	0.2
808343	0.2
808352	0.167
808370	0.143
808406	0.143
808412	0.167
808415	0.143
808444	0.222
808448	0.143
808469	0.286
808478	0.286
808490	0.286
808493	0.4
808538	0.4
808638	0.167
808639	0.231
808677	0.154
808681	0.286
808690	0.286
808693	0.286
808699	0.0714
808701	0.0714
808707	0.154
809207	0.429
809291	0.333
809342	0.25
809384	0.167
809417	0.167
809420	0.333
809429	0.2
809561	0.308
809620	0.0714
809666	0.375
809792	0.333
809848	0.167
809854	0.143
809860	0.143
809980	0.429
809996	0.286
810016	0.333
810031	0.5
810032	0.5
810034	0.5
810070	0.222
810142	0.143
810145	0.143
810268	0.5
810269	0.5
810270	0.5
810272	0.5
810273	0.5
810344	0.333
810367	0.0769
810368	0.0769
810369	0.0769
810416	0.0769
810433	0.1
810475	0.222
810517	0.1
810518	0.1
810519	0.1
810610	0.0833
810656	0.143
810660	0.143
810665	0.222
810736	0.111
810737	0.222
810812	0.25
810813	0.25
810816	0.25
810817	0.25
810818	0.25
810986	0.167
810987	0.143
811095	0.25
811132	0.111
811134	0.25
811182	0.25
811221	0.167
811234	0.111
811329	0.333
811347	0.333
811356	0.3
811359	0.3
811365	0.364
811409	0.5
811415	0.5
811416	0.429
811426	0.429
811521	0.333
811523	0.25
811524	0.25
811525	0.167
811572	0.167
811573	0.167
811665	0.0909
811668	0.0909
811669	0.0833
811670	0.0833
811671	0.1
811672	0.1
811673	0.1
811815	0.222
811872	0.167
811917	0.0909
811938	0.143
811953	0.1
812004	0.1
812074	0.286
812181	0.125
812190	0.125
812264	0.2
812265	0.2
812352	0.25
812385	0.167
812414	0.167
812415	0.167
812430	0.167
812490	0.167
812517	0.143
812523	0.143
812550	0.286
812565	0.167
812568	0.333
812589	0.4
812604	0.4
812649	0.333
812664	0.25
812740	0.222
812823	0.143
812826	0.0714
812845	0.0714
812850	0.0714
812891	0.25
812924	0.0909
812931	0.0833
813024	0.167
813081	0.111
813082	0.111
813083	0.111
813084	0.111
813108	0.2
813136	0.143
813141	0.143
813156	0.1
813167	0.1
813169	0.0909
813170	0.0833
813171	0.0833
813172	0.0833
813173	0.0833
813175	0.0833
813179	0.0769
813192	0.0769
813257	0.0769
813293	0.0714
813310	0.0769
813318	0.0833
813323	0.0769
813324	0.0769
813325	0.0769
813347	0.0909
813374	0.3
813380	0.222
813382	0.1
813449	0.222
813454	0.0909
813455	0.0909
813486	0.222
813491	0.222
813522	0.0909
813575	0.1
813581	0.0909
813601	0.111
813602	0.111
813603	0.125
813605	0.125
813653	0.143
813689	0.167
813697	0.2
813706	0.2
813829	0.333
813830	0.333
813831	0.333
813832	0.333
813864	0.4
813977	0.167
813980	0.167
814048	0.167
814077	0.286
814137	0.2
814184	0.167
814186	0.25
814189	0.2
814198	0.25
814200	0.25
814201	0.333
814332	0.0909
814342	0.111
814344	0.286
814345	0.286
814503	0.5
814575	0.333
814777	0.0909
815039	0.222
815040	0.111
815042	0.222
815066	0.0909
815324	0.5
815374	0.333
815375	0.333
815392	0.4
815449	0.429
815455	0.429
815554	0.143
815596	0.222
815611	0.222
815629	0.222
815713	0.25
815731	0.5
815845	0.5
815884	0.5
815893	0.5
816368	0.25
816527	0.0714
816581	0.111
816772	0.143
816839	0.167
816842	0.143
816854	0.125
816953	0.1
816989	0.111
817025	0.143
817043	0.333
817046	0.167
817085	0.333
817121	0.286
817160	0.0833
817161	0.0833
817163	0.0833
817166	0.0833
817309	0.0909
817311	0.0909
817312	0.0909
817450	0.333
817451	0.333
817586	0.5
817597	0.5
817677	0.5
817728	0.333
817748	0.4
817767	0.25
817827	0.4
817831	0.333
817848	0.5
817860	0.429
817862	0.429
817866	0.429
817899	0.25
818214	0.5
818223	0.5
818247	0.5
818251	0.5
818253	0.5
818268	0.5
818271	0.4
818292	0.25
818331	0.2
818706	0.167
818709	0.167
818801	0.0769
818853	0.5
818886	0.273
818907	0.333
818984	0.25
819005	0.167
819062	0.167
819116	0.0769
819117	0.0769
819118	0.0769
819120	0.0769
819143	0.1
819158	0.1
819179	0.0909
819266	0.2
819293	0.333
819365	0.333
819383	0.5
819389	0.5
820121	0.5
820858	0.333
820864	0.333
820882	0.333
820988	0.5
821005	0.2
821059	0.167
821081	0.167
821156	0.2
821230	0.2
821266	0.364
821267	0.333
821315	0.364
821342	0.273
821354	0.3
821368	0.1
821378	0.222
821408	0.308
821427	0.111
821429	0.2
821432	0.2
821435	0.3
821513	0.444
821564	0.5
821570	0.143
821579	0.143
821641	0.0769
821657	0.333
821669	0.385
821686	0.333
821693	0.417
821735	0.154
821768	0.333
821834	0.429
821873	0.333
821893	0.2
821912	0.167
821918	0.5
821940	0.2
821963	0.4
821993	0.5
822697	0.25
822715	0.25
822727	0.25
822730	0.25
822748	0.455
822832	0.25
822838	0.143
822840	0.143
822853	0.125
822871	0.1
822877	0.111
822880	0.111
822918	0.167
822940	0.143
822943	0.143
822977	0.25
823507	0.5
823514	0.2
823529	0.333
823534	0.333
823535	0.286
823549	0.25
823567	0.111
823601	0.125
823607	0.125
823626	0.167
823812	0.143
823963	0.5
823966	0.5
823968	0.5
824110	0.333
824170	0.5
824192	0.4
824233	0.333
824245	0.333
824257	0.333
824260	0.333
824269	0.333
824272	0.333
824303	0.5
824311	0.5
824326	0.333
824328	0.333
824371	0.5
824398	0.5
824404	0.5
824407	0.5
824588	0.5
824689	0.333
824702	0.5
824716	0.5
824734	0.2
824743	0.167
824752	0.167
824796	0.143
824809	0.143
824818	0.143
824944	0.143
824947	0.5
824984	0.5
824998	0.5
825002	0.2
825010	0.444
825037	0.0909
825039	0.0909
825102	0.2
825129	0.286
825165	0.4
825183	0.333
825185	0.25
825187	0.25
825315	0.25
825439	0.0769
825441	0.0769
825447	0.0833
825531	0.111
825540	0.1
825585	0.111
825586	0.125
825587	0.111
825591	0.111
825593	0.111
825657	0.125
825686	0.1
825689	0.1
825737	0.125
825755	0.111
825771	0.286
825791	0.375
825873	0.125
825985	0.333
826150	0.25
826192	0.25
826231	0.375
826248	0.1
826270	0.182
826285	0.273
826288	0.182
826291	0.167
826303	0.0769
826327	0.154
826332	0.154
826354	0.154
826392	0.143
826411	0.154
826414	0.167
826568	0.143
826572	0.143
826584	0.167
826585	0.167
826914	0.25
826942	0.25
826951	0.2
827033	0.167
827036	0.143
827038	0.143
827042	0.143
827044	0.143
827183	0.2
827190	0.2
827191	0.2
827319	0.5
827340	0.5
827364	0.25
827365	0.375
827496	0.143
827499	0.143
827623	0.222
827647	0.2
827659	0.111
827660	0.3
827663	0.3
827669	0.222
827670	0.2
827687	0.0769
827711	0.0833
827717	0.4
827723	0.182
827728	0.4
827734	0.364
827755	0.0909
827758	0.364
827764	0.364
827818	0.125
828095	0.1
828109	0.25
828136	0.25
828141	0.25
828142	0.25
828154	0.25
828409	0.0769
828448	0.25
828457	0.25
828493	0.417
828502	0.25
828539	0.222
828558	0.2
828616	0.2
828631	0.286
828637	0.2
828640	0.2
828643	0.333
828652	0.429
828662	0.429
828673	0.125
828674	0.125
828682	0.125
828736	0.1
828739	0.111
828790	0.167
828796	0.5
828805	0.143
828813	0.143
828817	0.429
828826	0.5
828832	0.167
828836	0.333
828862	0.5
828863	0.5
828865	0.2
828866	0.2
828868	0.2
828877	0.286
828913	0.444
828928	0.444
828953	0.429
829006	0.429
829014	0.167
829015	0.167
829018	0.167
829019	0.167
829042	0.333
829048	0.4
829132	0.2
829155	0.333
829162	0.333
829168	0.333
829232	0.25
829253	0.4
829256	0.4
829304	0.333
829328	0.333
829334	0.333
829418	0.182
829451	0.167
829454	0.167
829499	0.231
829502	0.25
829511	0.214
829556	0.333
829568	0.167
829599	0.25
829637	0.2
829646	0.2
829655	0.111
829670	0.25
829790	0.2
829865	0.333
829886	0.2
829904	0.25
829928	0.333
830027	0.5
830137	0.5
830197	0.333
830292	0.167
830322	0.286
830573	0.222
830574	0.222
830584	0.231
830585	0.231
830586	0.231
830589	0.25
830593	0.273
830601	0.143
830616	0.0769
830697	0.214
830721	0.308
830733	0.3
830734	0.333
830890	0.25
830983	0.5
830984	0.4
830996	0.5
831039	0.1
831071	0.167
831253	0.333
831314	0.5
831335	0.5
831353	0.5
831359	0.333
831420	0.5
831428	0.333
831439	0.5
831580	0.25
831615	0.167
831631	0.2
831751	0.375
831752	0.125
831772	0.444
831867	0.2
831871	0.2
832121	0.2
832126	0.2
832141	0.2
832154	0.167
832183	0.167
832213	0.5
832228	0.375
832252	0.333
832270	0.375
832309	0.429
832351	0.4
832386	0.333
832416	0.333
832546	0.2
832669	0.222
832679	0.333
832680	0.333
832696	0.286
832700	0.286
832858	0.429
832909	0.25
832943	0.125
832993	0.143
833005	0.143
833014	0.0714
833035	0.143
833083	0.154
833086	0.167
833090	0.0833
833092	0.0833
833107	0.3
833119	0.2
833128	0.273
833131	0.273
833140	0.273
833190	0.5
833211	0.167
833352	0.5
833376	0.143
833379	0.429
833391	0.286
833394	0.143
833406	0.143
833421	0.143
833430	0.286
833483	0.4
833541	0.25
833544	0.25
833588	0.25
833633	0.25
833652	0.25
833724	0.143
833736	0.143
833739	0.143
833779	0.2
833841	0.333
833844	0.167
833871	0.2
833873	0.167
833874	0.2
833876	0.2
833877	0.167
833880	0.167
833883	0.167
833900	0.167
833902	0.167
833913	0.429
833917	0.286
833937	0.4
833949	0.5
833952	0.417
834022	0.125
834025	0.125
834026	0.125
834347	0.333
834398	0.25
834411	0.111
834413	0.364
834416	0.364
834446	0.333
834479	0.273
834500	0.273
834503	0.2
834753	0.0714
834754	0.0769
834758	0.0769
834759	0.364
834767	0.125
834845	0.2
834870	0.2
836042	0.333
836054	0.333
836063	0.333
836108	0.4
836110	0.4
836114	0.4
836132	0.5
836204	0.4
836207	0.4
836210	0.4
836249	0.5
836294	0.25
836295	0.25
836296	0.25
836333	0.333
836441	0.5
836442	0.5
838733	0.2
838831	0.25
839018	0.167
839200	0.333
839224	0.333
839229	0.333
839308	0.2
839340	0.25
839467	0.111
839482	0.143
839485	0.429
839492	0.143
839494	0.286
839501	0.333
839502	0.333
839503	0.286
839504	0.286
839518	0.4
839521	0.4
839536	0.143
839545	0.286
839620	0.167
839657	0.25
839664	0.167
839668	0.333
839680	0.5
839740	0.333
839748	0.333
839779	0.125
839802	0.222
839803	0.2
839812	0.3
839896	0.462
839929	0.444
839953	0.333
839959	0.333
840109	0.167
840117	0.2
840138	0.2
840157	0.2
840236	0.333
840243	0.333
840245	0.333
840410	0.333
840575	0.25
840614	0.0833
840626	0.0833
840632	0.0833
840656	0.154
840662	0.143
840743	0.125
840744	0.125
840797	0.333
840827	0.2
840844	0.167
840893	0.2
840895	0.2
840896	0.25
840941	0.429
840956	0.429
840959	0.286
840974	0.167
841004	0.333
841022	0.5
841040	0.5
841076	0.333
841078	0.333
841104	0.167
841124	0.4
841165	0.2
841199	0.2
841217	0.167
841262	0.167
841292	0.143
841321	0.125
841342	0.333
841345	0.444
841349	0.222
841372	0.375
841373	0.375
841386	0.111
841387	0.111
841388	0.1
841606	0.0714
841641	0.1
841646	0.2
841855	0.111
841871	0.0909
841886	0.0769
841895	0.231
841910	0.231
841927	0.214
842047	0.25
842065	0.25
842081	0.25
842104	0.25
842105	0.25
842303	0.2
842306	0.2
842321	0.286
842409	0.286
842441	0.125
842446	0.143
842590	0.143
842654	0.111
842678	0.1
842714	0.0909
842717	0.182
842732	0.1
842734	0.111
842736	0.1
842798	0.5
842813	0.375
842822	0.286
842825	0.375
842892	0.1
842930	0.0833
842945	0.0833
842957	0.0833
842966	0.0769
842967	0.0714
842968	0.0769
842970	0.0714
842987	0.0714
843012	0.0833
843029	0.0909
843032	0.0909
843058	0.111
843118	0.0909
843128	0.111
843137	0.111
843146	0.2
843209	0.143
843218	0.333
843242	0.333
843254	0.5
843257	0.2
843303	0.143
843316	0.125
843318	0.125
843354	0.125
843355	0.125
843403	0.0909
843496	0.125
843838	0.111
843839	0.125
843966	0.5
843995	0.2
844031	0.375
844047	0.222
844091	0.273
844124	0.3
844205	0.375
844262	0.364
844291	0.333
844326	0.273
844328	0.273
844352	0.2
844382	0.167
844397	0.167
844398	0.167
844440	0.25
844567	0.5
844613	0.333
844737	0.2
844749	0.25
844752	0.25
844755	0.25
844794	0.333
844842	0.4
844863	0.5
844866	0.5
844899	0.286
844920	0.286
844935	0.111
844939	0.1
844959	0.182
844992	0.222
845043	0.222
845064	0.2
845121	0.333
845151	0.25
845193	0.333
845196	0.333
845244	0.5
845257	0.25
845310	0.2
845340	0.167
845448	0.125
845449	0.125
845455	0.2
845514	0.2
845532	0.0833
845553	0.182
845675	0.143
845677	0.143
845678	0.111
845702	0.143
845785	0.182
845810	0.308
845823	0.0833
845825	0.0909
845826	0.0909
845827	0.0909
845846	0.111
845850	0.111
845933	0.25
845936	0.5
845975	0.143
846028	0.333
846035	0.333
846074	0.333
846078	0.125
846079	0.125
846080	0.125
846095	0.429
846117	0.143
846118	0.143
846171	0.143
846184	0.333
846194	0.143
846223	0.222
846228	0.125
846231	0.125
846232	0.286
846236	0.143
846267	0.167
846268	0.167
846286	0.167
846340	0.286
846535	0.111
846664	0.375
846694	0.125
846751	0.364
846781	0.444
846787	0.273
846811	0.3
846814	0.222
846826	0.222
846838	0.222
847020	0.0833
847045	0.364
847105	0.25
847433	0.143
847434	0.143
847447	0.25
847501	0.25
847516	0.222
847583	0.2
847584	0.25
847630	0.5
847654	0.333
847660	0.5
847662	0.333
847672	0.4
847686	0.25
847750	0.5
847807	0.0909
847953	0.111
848095	0.5
848338	0.273
848339	0.231
848390	0.125
848394	0.111
848460	0.0909
848626	0.111
848636	0.182
848639	0.2
848642	0.222
848648	0.182
848714	0.375
848738	0.143
848745	0.444
848755	0.111
848765	0.111
848776	0.111
848786	0.444
848870	0.375
848892	0.167
848927	0.25
848948	0.25
849185	0.333
849215	0.4
849221	0.333
849237	0.5
849244	0.5
849254	0.4
849258	0.4
849263	0.4
849268	0.5
849290	0.333
849316	0.25
849318	0.25
849319	0.125
849320	0.125
849342	0.1
849343	0.1
849344	0.1
849345	0.1
849356	0.111
849359	0.2
849363	0.1
849365	0.2
849376	0.5
849377	0.2
849386	0.182
849392	0.182
849423	0.1
849465	0.111
849492	0.25
849494	0.25
849506	0.333
849510	0.333
849518	0.333
849574	0.333
