site_id	SPIT_JP_VIROME_3
262416	0.333
262443	0.5
262468	0.5
262490	0.333
262532	0.333
262539	0.333
262542	0.2
262795	0.2
262806	0.25
262825	0.333
262834	0.333
262861	0.333
262870	0.5
262906	0.5
263012	0.25
263122	0.5
263127	0.5
263710	0.333
263731	0.5
263800	0.333
263815	0.5
263829	0.333
263835	0.333
263910	0.5
263912	0.5
263922	0.5
263927	0.333
263939	0.333
263964	0.25
263967	0.5
263968	0.25
263988	0.333
264093	0.444
264096	0.375
264099	0.375
264108	0.286
264117	0.286
264146	0.167
264162	0.143
264164	0.4
264180	0.2
264201	0.167
264264	0.5
264294	0.333
264312	0.333
264364	0.5
264365	0.5
265038	0.25
265278	0.286
265395	0.167
265412	0.167
265467	0.143
265512	0.286
265761	0.5
266006	0.2
266011	0.25
266024	0.2
266147	0.333
266150	0.333
266162	0.333
266198	0.25
266219	0.286
266228	0.25
266414	0.444
266420	0.444
266441	0.375
266471	0.1
266492	0.1
266528	0.125
266531	0.111
266549	0.111
266573	0.222
266582	0.333
266601	0.2
266609	0.2
266618	0.5
266621	0.125
266660	0.2
266672	0.2
266684	0.2
266687	0.2
266708	0.2
266711	0.2
266729	0.167
266732	0.167
266735	0.167
266738	0.143
266747	0.5
266795	0.333
266798	0.5
266816	0.4
266821	0.4
266867	0.333
266900	0.25
266936	0.25
266940	0.25
266946	0.25
266947	0.25
266966	0.5
266984	0.5
267101	0.333
267161	0.333
267206	0.5
267227	0.333
267337	0.5
267449	0.333
267461	0.4
267464	0.4
267514	0.143
267601	0.4
267631	0.5
267685	0.286
267694	0.143
267724	0.429
267733	0.167
267742	0.286
267790	0.25
267805	0.286
267901	0.286
267904	0.167
267907	0.143
267910	0.143
267922	0.167
267967	0.286
268069	0.25
268084	0.25
268090	0.25
268095	0.2
268156	0.333
268841	0.333
268847	0.333
268859	0.5
268904	0.25
268922	0.25
268934	0.2
268946	0.5
268949	0.5
268961	0.25
268976	0.429
268985	0.429
268994	0.286
269003	0.429
269080	0.125
269085	0.25
269108	0.3
269139	0.143
269149	0.25
269202	0.429
269212	0.5
269213	0.5
269554	0.333
270167	0.25
270176	0.25
270317	0.25
270320	0.2
270335	0.333
270347	0.429
270359	0.4
270368	0.3
270375	0.2
270467	0.3
270481	0.3
270488	0.222
270503	0.333
270572	0.5
270582	0.5
270602	0.5
270653	0.25
270686	0.25
270731	0.333
270734	0.5
270758	0.4
270764	0.25
271019	0.1
271022	0.4
271091	0.222
271092	0.125
271103	0.444
271106	0.125
271127	0.143
271130	0.125
271133	0.143
271139	0.286
271157	0.143
271175	0.25
271178	0.25
271217	0.5
272404	0.333
272577	0.5
272598	0.333
272682	0.125
272694	0.3
272724	0.444
272736	0.333
272770	0.111
272843	0.1
272917	0.3
272918	0.3
272971	0.1
273046	0.444
273052	0.111
273064	0.444
273067	0.333
273070	0.444
273088	0.333
273091	0.429
273106	0.4
273112	0.167
273115	0.2
273121	0.167
273130	0.5
273136	0.25
273193	0.2
273202	0.167
273211	0.167
273220	0.4
273229	0.333
273238	0.2
273268	0.143
273277	0.143
273283	0.286
273298	0.5
273307	0.4
273343	0.5
273412	0.2
273424	0.4
273437	0.2
273451	0.167
273454	0.4
273475	0.4
273616	0.4
273682	0.333
273691	0.25
273697	0.25
273715	0.167
273718	0.167
273736	0.4
273741	0.25
273760	0.167
273763	0.167
273772	0.167
273781	0.167
273832	0.5
273833	0.143
273841	0.429
273852	0.143
273880	0.2
273889	0.5
273895	0.5
273913	0.5
273925	0.5
274159	0.5
274174	0.5
274192	0.5
274222	0.5
274243	0.5
274258	0.333
274276	0.167
274282	0.4
274300	0.5
274312	0.143
274333	0.5
274339	0.286
274354	0.143
274360	0.286
274384	0.286
274396	0.429
274400	0.167
274411	0.25
274414	0.2
274443	0.2
274546	0.5
274561	0.4
274577	0.2
274621	0.2
274627	0.2
274636	0.2
274645	0.2
274666	0.2
274669	0.2
274702	0.5
274705	0.5
274862	0.25
274916	0.25
274919	0.25
274928	0.25
274931	0.25
274934	0.333
275045	0.25
275081	0.4
275096	0.4
275117	0.2
275123	0.375
275138	0.2
275147	0.2
275156	0.4
275186	0.167
275204	0.167
275222	0.333
275240	0.4
275246	0.4
275255	0.2
275297	0.5
276165	0.333
276177	0.333
276245	0.25
276249	0.333
276255	0.333
276276	0.333
276301	0.333
276312	0.333
276366	0.333
276387	0.333
276393	0.5
276621	0.375
276624	0.375
276627	0.375
276633	0.375
276641	0.111
276662	0.5
276708	0.5
276717	0.375
276720	0.333
276750	0.333
276753	0.222
276771	0.25
276837	0.167
277042	0.25
277045	0.25
277054	0.286
277120	0.5
277153	0.5
277162	0.333
277168	0.5
277186	0.4
277187	0.4
277222	0.333
277225	0.5
277361	0.5
277462	0.5
277475	0.5
277536	0.5
277731	0.25
277852	0.5
278167	0.5
278168	0.5
278169	0.5
278274	0.333
278304	0.333
278317	0.5
278318	0.5
278319	0.5
278514	0.25
278517	0.4
278520	0.5
278532	0.5
278559	0.333
278572	0.2
278574	0.5
278598	0.4
278617	0.2
278799	0.5
278823	0.2
278852	0.2
278871	0.25
278874	0.5
278898	0.25
278901	0.25
278904	0.25
278973	0.333
278993	0.5
279036	0.5
279108	0.333
279117	0.333
279193	0.5
279213	0.333
279290	0.2
279309	0.5
279384	0.444
279417	0.4
280001	0.333
285848	0.4
285851	0.4
285854	0.4
285872	0.25
285881	0.25
285893	0.25
285899	0.25
285902	0.25
285917	0.25
285923	0.25
286136	0.333
286941	0.333
286947	0.333
286961	0.333
286975	0.333
286983	0.333
287010	0.333
287016	0.333
287025	0.333
287677	0.5
287678	0.5
287780	0.333
290822	0.333
290847	0.25
291092	0.25
291100	0.25
291117	0.333
291121	0.5
291124	0.5
291174	0.5
291297	0.5
291441	0.2
291443	0.2
291499	0.2
291509	0.333
291523	0.333
291652	0.333
291697	0.2
291700	0.2
291778	0.167
291779	0.2
291832	0.5
295535	0.5
295568	0.333
295664	0.5
295850	0.333
295874	0.5
295927	0.333
295928	0.5
296543	0.333
296633	0.333
296648	0.333
296657	0.5
296666	0.5
296714	0.5
296717	0.5
296930	0.4
296934	0.4
296954	0.4
296960	0.4
297317	0.143
297389	0.111
297404	0.375
297410	0.125
297472	0.3
297478	0.2
297496	0.143
297580	0.5
297709	0.25
298064	0.25
298067	0.2
298088	0.4
298163	0.429
298175	0.333
298196	0.286
298226	0.5
298316	0.25
298340	0.2
298345	0.167
298352	0.2
298358	0.2
298465	0.5
298541	0.5
298745	0.429
298763	0.222
298784	0.25
300083	0.25
300129	0.167
300151	0.167
300157	0.333
300218	0.429
300243	0.167
300289	0.4
300295	0.2
300319	0.4
300349	0.429
300355	0.286
300356	0.286
300439	0.4
300443	0.4
300445	0.4
300473	0.5
300494	0.5
300496	0.4
300511	0.4
300535	0.4
300536	0.2
300541	0.25
300570	0.2
300614	0.5
300647	0.25
300697	0.25
300772	0.25
300785	0.333
300787	0.25
300793	0.25
300799	0.333
300811	0.333
300831	0.333
300835	0.333
300859	0.333
300865	0.333
300871	0.333
300874	0.333
300889	0.5
300892	0.5
300898	0.5
301039	0.5
301057	0.5
301062	0.5
303949	0.25
303957	0.333
304015	0.25
304132	0.167
304150	0.25
304345	0.333
304360	0.25
304363	0.25
304381	0.2
304481	0.125
304506	0.2
304523	0.25
304547	0.5
304658	0.286
304766	0.167
304784	0.167
304826	0.125
304835	0.143
304856	0.167
304868	0.222
304871	0.375
304876	0.111
305054	0.286
305091	0.5
305286	0.2
305289	0.2
305340	0.333
305403	0.5
305631	0.333
305637	0.333
305661	0.25
305670	0.4
305673	0.4
305679	0.4
305682	0.333
305712	0.167
305721	0.429
305724	0.429
305733	0.333
305766	0.333
305769	0.25
305778	0.2
305802	0.167
305805	0.333
305856	0.333
305868	0.333
305880	0.333
305913	0.333
305994	0.333
306042	0.333
306051	0.333
306072	0.25
306074	0.25
306099	0.333
306114	0.333
306117	0.333
306156	0.25
306198	0.25
306219	0.333
306677	0.125
306698	0.2
306726	0.2
306727	0.2
306797	0.333
306805	0.333
306932	0.333
306980	0.333
306989	0.333
307028	0.5
307064	0.333
307067	0.5
307109	0.333
307133	0.333
307152	0.333
307169	0.25
307172	0.5
307229	0.333
307265	0.333
307286	0.25
307295	0.25
307313	0.25
307317	0.167
307325	0.333
307335	0.333
307355	0.429
307359	0.143
307361	0.429
307367	0.429
307376	0.167
307379	0.167
307414	0.4
307415	0.4
307433	0.4
307442	0.4
307610	0.333
307661	0.333
307688	0.25
307692	0.25
307703	0.5
307745	0.5
307802	0.333
307811	0.333
307829	0.5
307898	0.4
307923	0.333
307928	0.286
307944	0.2
307976	0.4
307988	0.4
308000	0.429
308009	0.333
308018	0.25
308031	0.2
308036	0.4
308039	0.2
308043	0.4
308063	0.5
308066	0.5
308112	0.5
308114	0.5
308129	0.5
308147	0.5
308166	0.5
308173	0.5
308183	0.333
308189	0.333
308192	0.333
308249	0.4
308258	0.333
308309	0.5
308318	0.5
308336	0.333
308360	0.286
308372	0.333
308390	0.167
308410	0.2
308447	0.25
308582	0.25
308591	0.25
308603	0.25
308615	0.333
308690	0.25
309400	0.167
309419	0.222
309435	0.1
309438	0.2
309445	0.3
309478	0.444
309487	0.125
309501	0.286
309516	0.25
309562	0.167
309568	0.5
309577	0.4
309586	0.167
309595	0.333
309604	0.286
309648	0.429
309658	0.125
309686	0.25
309694	0.222
309697	0.222
309748	0.333
309751	0.333
309778	0.25
309784	0.25
309790	0.5
309830	0.333
309847	0.333
309873	0.333
309905	0.333
309906	0.333
309941	0.333
309977	0.5
310016	0.5
310076	0.5
310097	0.333
310154	0.333
310457	0.5
310480	0.25
310481	0.25
310484	0.167
310487	0.167
310508	0.167
310544	0.143
310582	0.429
310595	0.333
310646	0.25
310688	0.2
310701	0.4
310724	0.167
310737	0.5
310784	0.4
310799	0.4
311033	0.4
311045	0.4
311172	0.333
311227	0.5
311274	0.143
311353	0.25
311414	0.25
311665	0.5
311707	0.5
311710	0.5
311713	0.5
311716	0.5
311731	0.5
311758	0.4
311773	0.4
311779	0.25
311841	0.2
311869	0.2
311890	0.2
311893	0.2
311905	0.5
311917	0.333
311932	0.25
311935	0.25
311941	0.25
311944	0.333
311956	0.5
311959	0.333
311977	0.167
312010	0.333
312019	0.4
312094	0.5
312103	0.4
312139	0.25
312148	0.5
312171	0.25
312217	0.333
312229	0.5
312352	0.25
312394	0.333
312443	0.4
312445	0.4
312580	0.5
312610	0.5
312637	0.5
312700	0.5
312703	0.5
312913	0.25
312942	0.125
313042	0.125
313077	0.125
313099	0.25
313104	0.25
313105	0.5
313152	0.5
313157	0.5
313399	0.333
313456	0.2
313457	0.2
313458	0.2
313479	0.2
313612	0.5
313618	0.333
313639	0.5
313654	0.333
313672	0.5
313684	0.4
313696	0.2
313726	0.5
313741	0.2
313762	0.25
313771	0.25
313798	0.25
313810	0.25
313819	0.333
313957	0.333
314005	0.333
314026	0.375
314047	0.375
314104	0.429
314140	0.2
314143	0.2
314179	0.2
314185	0.4
314188	0.4
314287	0.4
314311	0.25
314314	0.25
314341	0.25
314410	0.333
314422	0.25
314425	0.25
314443	0.25
314572	0.125
314599	0.125
314605	0.125
314635	0.222
314665	0.222
314698	0.333
314733	0.143
314761	0.429
314767	0.5
314782	0.333
314910	0.333
314941	0.5
314956	0.333
314976	0.5
314979	0.5
314982	0.5
314990	0.5
315084	0.25
315114	0.2
315201	0.25
315216	0.25
315251	0.333
315252	0.4
315285	0.375
315287	0.125
315289	0.375
315388	0.5
315411	0.5
315423	0.333
315468	0.5
315474	0.375
315489	0.286
315504	0.125
315525	0.25
315543	0.429
315549	0.5
315576	0.111
315657	0.333
315844	0.5
315926	0.5
315944	0.2
315955	0.5
315964	0.167
315970	0.2
315973	0.4
316036	0.333
316066	0.5
316179	0.5
316180	0.5
316181	0.5
316222	0.25
316242	0.25
316282	0.4
316294	0.4
316309	0.4
316329	0.25
316330	0.25
316331	0.25
316366	0.5
316384	0.286
316387	0.143
316411	0.143
316417	0.143
316418	0.143
316420	0.167
316438	0.429
316477	0.222
316489	0.25
316495	0.222
316497	0.222
316563	0.4
316566	0.25
316569	0.2
316581	0.4
316591	0.333
316607	0.5
316698	0.5
316761	0.333
316791	0.333
316821	0.5
316887	0.5
316889	0.5
316892	0.333
317039	0.4
317043	0.4
317153	0.286
317186	0.125
317200	0.125
317219	0.125
317228	0.25
317249	0.125
317252	0.5
317262	0.125
317301	0.333
317311	0.333
317319	0.333
317342	0.5
317414	0.429
317429	0.333
317438	0.286
317489	0.222
317492	0.286
317495	0.286
317570	0.333
317579	0.333
317585	0.4
317597	0.4
317600	0.4
317603	0.4
317615	0.167
317633	0.25
317636	0.25
317747	0.333
317828	0.3
317836	0.3
317878	0.111
317882	0.111
317930	0.143
317947	0.4
317951	0.4
317955	0.2
317957	0.2
317960	0.25
317987	0.2
318017	0.333
318062	0.333
318086	0.5
318224	0.333
318281	0.5
318425	0.5
318431	0.333
318452	0.333
318512	0.5
318527	0.333
318536	0.333
318560	0.5
318572	0.5
318674	0.333
318845	0.333
318869	0.25
318938	0.4
318959	0.4
319007	0.5
319390	0.5
319412	0.5
319436	0.5
319439	0.5
319475	0.5
319496	0.333
319580	0.25
319607	0.2
319631	0.25
319658	0.167
319819	0.286
319879	0.4
319927	0.167
319936	0.143
319945	0.429
320009	0.286
320122	0.333
320188	0.5
320224	0.333
320233	0.333
320236	0.4
320299	0.333
320320	0.429
320347	0.333
320392	0.4
320410	0.25
320413	0.25
320428	0.333
320440	0.333
320470	0.5
320491	0.5
320497	0.5
320533	0.5
320560	0.333
320562	0.333
320566	0.333
321102	0.333
321144	0.2
321289	0.444
321304	0.111
321355	0.125
321453	0.333
322157	0.5
322177	0.5
322187	0.333
322258	0.5
322312	0.333
322321	0.25
322324	0.25
322327	0.25
322357	0.333
322438	0.5
322447	0.5
322861	0.2
322867	0.2
323192	0.333
323219	0.5
323225	0.429
323228	0.429
323237	0.429
323240	0.429
323246	0.429
323294	0.333
323301	0.333
323306	0.333
323342	0.2
323369	0.5
323615	0.25
323624	0.25
323705	0.143
323795	0.5
323804	0.5
323861	0.5
323862	0.5
323867	0.5
323889	0.333
323916	0.333
323922	0.333
323960	0.429
323970	0.429
323994	0.333
324006	0.333
324012	0.333
324021	0.444
324027	0.5
324051	0.429
324053	0.286
324066	0.375
324397	0.167
324405	0.333
324409	0.5
324436	0.143
324525	0.25
324564	0.5
324603	0.5
324681	0.5
324687	0.5
324689	0.5
324696	0.5
325245	0.333
325248	0.333
325272	0.429
325281	0.429
325316	0.25
325332	0.375
325338	0.25
325341	0.429
325371	0.286
325475	0.143
325564	0.333
325576	0.5
325595	0.286
325598	0.375
325842	0.333
325847	0.5
325856	0.25
325868	0.25
325877	0.25
325915	0.333
325927	0.333
325934	0.333
325952	0.5
325965	0.5
326006	0.333
326009	0.333
326024	0.333
326042	0.25
326099	0.4
326131	0.2
326132	0.2
326141	0.25
326166	0.5
326171	0.25
326179	0.25
326198	0.5
326300	0.333
326315	0.5
326378	0.5
326468	0.333
326471	0.25
326489	0.5
326501	0.167
326564	0.143
326567	0.429
326582	0.1
326618	0.222
326630	0.429
326633	0.222
326636	0.375
326645	0.333
326666	0.333
326717	0.286
326735	0.4
326759	0.333
326762	0.333
327017	0.333
327020	0.333
327046	0.5
327050	0.333
328075	0.25
328084	0.333
328120	0.333
328198	0.25
328222	0.4
328231	0.4
328264	0.2
328306	0.429
328318	0.5
328321	0.5
328345	0.25
328591	0.333
328651	0.25
328693	0.167
328705	0.167
328729	0.167
328732	0.4
328747	0.2
328774	0.333
328783	0.111
328834	0.333
328837	0.333
328840	0.333
328939	0.25
328948	0.25
328969	0.333
328975	0.5
328990	0.4
329020	0.2
329038	0.2
329072	0.25
329122	0.333
329137	0.5
329146	0.5
329245	0.333
329263	0.333
329275	0.333
329278	0.25
329317	0.25
329323	0.2
329335	0.2
329338	0.2
329596	0.5
329608	0.5
329626	0.5
329640	0.2
329686	0.429
329695	0.429
329767	0.333
329815	0.2
329830	0.4
329845	0.5
329863	0.333
329872	0.5
330022	0.25
330028	0.25
330040	0.5
330058	0.2
330072	0.25
330079	0.25
330088	0.25
330142	0.2
330223	0.2
330280	0.167
330289	0.167
330325	0.167
330346	0.167
330358	0.333
330361	0.143
330376	0.429
330396	0.429
330412	0.2
330427	0.4
330442	0.4
330448	0.25
330472	0.25
330477	0.333
330478	0.333
330484	0.333
330487	0.333
330505	0.5
330616	0.5
330664	0.333
330667	0.333
330712	0.5
330714	0.25
330784	0.4
330799	0.333
330820	0.4
330832	0.4
330856	0.5
330859	0.5
330898	0.333
330922	0.25
330979	0.167
330988	0.333
331012	0.333
331030	0.167
331051	0.2
331069	0.2
331084	0.25
331108	0.429
331144	0.4
331153	0.2
331165	0.2
331170	0.4
331177	0.2
331204	0.333
331210	0.25
331216	0.25
331309	0.5
331312	0.5
331315	0.5
331330	0.5
331357	0.5
331372	0.5
331381	0.5
331390	0.2
331417	0.2
331474	0.4
331480	0.5
331495	0.286
331558	0.5
331583	0.5
331585	0.5
331593	0.333
331957	0.333
331969	0.333
332275	0.2
332290	0.5
332335	0.4
332888	0.5
332894	0.5
332905	0.5
332923	0.5
333249	0.333
333259	0.25
333434	0.167
333440	0.4
333525	0.5
333530	0.5
333533	0.25
333536	0.4
333538	0.25
333539	0.4
333542	0.25
333560	0.4
333611	0.333
333638	0.25
333653	0.4
333659	0.2
333662	0.4
333677	0.5
333680	0.167
333689	0.429
333725	0.25
333737	0.222
333743	0.222
333764	0.125
333767	0.125
333821	0.286
333824	0.333
333833	0.4
333920	0.25
333935	0.2
333938	0.4
333941	0.2
333985	0.167
333986	0.333
334019	0.4
334043	0.333
334049	0.333
334073	0.286
334181	0.5
334184	0.5
334187	0.5
334295	0.25
334312	0.2
334313	0.25
334364	0.333
334367	0.333
334385	0.25
334391	0.5
334480	0.25
334499	0.333
334500	0.25
334508	0.5
334511	0.25
334535	0.5
334556	0.5
334655	0.333
334661	0.333
334691	0.4
334694	0.4
334718	0.5
334814	0.25
334880	0.5
335135	0.5
335141	0.5
335276	0.5
335439	0.5
335478	0.5
335517	0.2
335520	0.4
335526	0.4
335538	0.167
335574	0.429
335589	0.286
335613	0.143
335622	0.286
335625	0.429
335634	0.4
335656	0.5
335667	0.3
335682	0.1
335691	0.111
335877	0.25
335886	0.125
335925	0.143
336021	0.2
336143	0.5
336158	0.5
336174	0.5
336175	0.5
336186	0.5
336286	0.5
336402	0.25
336450	0.375
336486	0.125
336488	0.125
336513	0.111
336534	0.111
336555	0.111
336570	0.167
336576	0.25
336585	0.2
336600	0.2
336621	0.143
336663	0.143
336699	0.222
336702	0.222
336729	0.125
336756	0.25
336879	0.5
336955	0.333
336975	0.2
337038	0.111
337144	0.286
337152	0.286
337179	0.222
337185	0.125
337203	0.167
337209	0.167
337212	0.5
337221	0.333
337269	0.167
337284	0.375
337293	0.375
337332	0.2
337335	0.2
337377	0.4
337395	0.5
337401	0.5
338125	0.5
338137	0.5
338218	0.25
338261	0.5
338326	0.333
338343	0.333
338348	0.333
338358	0.5
338377	0.5
338380	0.5
338389	0.333
338394	0.333
338425	0.333
338485	0.5
338488	0.5
338509	0.333
338517	0.5
338521	0.5
338526	0.2
338529	0.2
338530	0.2
338532	0.167
338536	0.167
338553	0.2
338557	0.4
338558	0.4
338560	0.4
338565	0.4
338587	0.25
338599	0.333
338764	0.111
338788	0.222
338794	0.25
338796	0.143
338800	0.125
338805	0.125
338842	0.4
338856	0.167
338860	0.167
338869	0.167
338914	0.4
338929	0.25
338938	0.25
338941	0.25
338986	0.333
339013	0.5
339215	0.5
339220	0.5
339227	0.5
339239	0.5
339245	0.5
339299	0.333
339311	0.333
339326	0.333
339356	0.5
339413	0.5
339562	0.5
339590	0.25
339602	0.333
339608	0.333
339617	0.429
339629	0.25
339638	0.25
339641	0.25
339644	0.5
339647	0.25
339656	0.25
339668	0.5
339671	0.25
339731	0.4
339743	0.5
339788	0.5
339818	0.5
340263	0.286
340272	0.143
340280	0.286
340301	0.125
340340	0.125
340358	0.143
340361	0.286
340364	0.286
340367	0.286
340421	0.167
340439	0.25
340451	0.167
340487	0.2
340490	0.2
340523	0.143
340577	0.167
340589	0.286
340607	0.5
340610	0.5
340620	0.4
340628	0.4
340631	0.4
340751	0.5
340769	0.333
340790	0.25
341014	0.5
341040	0.5
341044	0.5
341170	0.5
341173	0.5
341200	0.5
341377	0.333
343023	0.333
343025	0.25
343046	0.5
343468	0.5
343475	0.25
343489	0.25
343510	0.5
343540	0.333
343624	0.429
343672	0.333
343677	0.3
343696	0.333
343700	0.333
343753	0.143
343768	0.25
343804	0.375
343863	0.25
343900	0.429
343976	0.333
344008	0.25
344073	0.25
344076	0.25
344077	0.25
344078	0.333
344125	0.4
344143	0.4
344170	0.25
344222	0.2
344223	0.2
344225	0.2
344362	0.333
344373	0.143
344416	0.286
344434	0.125
344440	0.375
344446	0.375
344465	0.429
344470	0.333
344491	0.5
344494	0.5
344501	0.444
344530	0.5
344536	0.375
344542	0.125
344569	0.444
344578	0.111
344588	0.125
344605	0.375
344719	0.333
344720	0.333
344722	0.333
344725	0.25
344734	0.25
344797	0.333
344800	0.333
344827	0.333
345084	0.111
345095	0.111
345180	0.125
345181	0.125
345182	0.125
345183	0.111
345282	0.3
345285	0.2
345331	0.1
345336	0.286
345339	0.143
345348	0.286
345351	0.286
345453	0.4
345486	0.2
345498	0.167
345813	0.5
345814	0.5
345819	0.333
345957	0.25
345963	0.125
345975	0.125
345984	0.3
346062	0.1
346101	0.286
346131	0.333
346133	0.111
346149	0.444
346150	0.222
346152	0.143
346171	0.2
346172	0.2
346314	0.5
346315	0.1
346320	0.125
346321	0.143
346323	0.25
346344	0.167
346361	0.25
346380	0.5
346398	0.5
346506	0.5
346514	0.5
346545	0.333
346599	0.2
346635	0.143
346671	0.5
346680	0.2
346681	0.2
346812	0.3
346857	0.4
346963	0.167
346977	0.4
346986	0.2
347001	0.167
347013	0.167
347155	0.333
347156	0.333
347218	0.5
347268	0.125
347270	0.375
347286	0.444
347298	0.222
347301	0.222
347322	0.222
347334	0.1
347363	0.222
347391	0.25
347412	0.5
347454	0.25
347468	0.5
347484	0.5
347505	0.5
347582	0.111
347619	0.2
347718	0.444
347762	0.4
347808	0.143
347812	0.429
347838	0.4
347844	0.4
347846	0.5
347853	0.25
347877	0.25
348103	0.167
348146	0.286
348153	0.429
348170	0.429
348191	0.286
348194	0.125
348272	0.333
348419	0.5
348420	0.5
348422	0.5
348446	0.5
348452	0.5
348481	0.5
348521	0.25
348542	0.333
348587	0.25
348608	0.5
348710	0.25
348767	0.5
348777	0.286
348788	0.429
348794	0.375
348803	0.375
348806	0.375
348809	0.375
348857	0.167
348866	0.111
348893	0.25
348904	0.125
349064	0.2
349142	0.5
349143	0.5
349398	0.25
349407	0.5
349440	0.4
349481	0.5
349512	0.5
349527	0.5
349539	0.333
349932	0.5
349938	0.5
349951	0.5
350026	0.2
350054	0.2
350115	0.25
350147	0.5
350594	0.5
350597	0.5
350603	0.5
350606	0.5
350615	0.5
350620	0.5
350675	0.5
350727	0.2
350732	0.333
350733	0.167
350736	0.167
350801	0.333
350813	0.25
350954	0.5
351020	0.5
351065	0.5
351074	0.5
351083	0.333
351101	0.5
351125	0.5
352274	0.143
352280	0.143
352310	0.143
352319	0.143
352332	0.125
352358	0.333
352393	0.333
352470	0.25
352477	0.2
352739	0.333
352850	0.333
352878	0.5
353051	0.5
353106	0.429
353111	0.429
353135	0.333
353138	0.333
353143	0.167
353195	0.5
353315	0.5
353345	0.5
353351	0.333
353371	0.5
353390	0.5
353864	0.333
353888	0.2
353918	0.25
353954	0.167
353963	0.167
353978	0.111
353993	0.5
354008	0.111
354020	0.2
354098	0.4
354131	0.222
354137	0.25
354164	0.4
354182	0.4
354194	0.167
354206	0.333
354207	0.333
354308	0.1
354377	0.333
354395	0.2
354398	0.125
354422	0.125
354424	0.125
354453	0.25
354474	0.111
354475	0.333
354487	0.143
354517	0.4
354524	0.25
354539	0.2
354551	0.167
354620	0.25
354683	0.4
354698	0.333
354707	0.333
354726	0.2
354727	0.2
354731	0.167
354732	0.167
354755	0.2
354775	0.25
354776	0.25
354791	0.5
354795	0.333
354800	0.333
354812	0.333
354859	0.25
354863	0.25
354873	0.333
354876	0.5
354877	0.5
354878	0.5
354879	0.5
354937	0.5
354938	0.5
354942	0.5
355088	0.5
355089	0.5
355100	0.333
355115	0.333
355139	0.5
355154	0.333
355205	0.25
355226	0.167
355367	0.333
355391	0.333
355400	0.333
355418	0.4
355463	0.2
355499	0.333
355505	0.167
355508	0.2
355717	0.333
355757	0.5
355922	0.333
355948	0.167
355958	0.5
355965	0.125
355976	0.5
356004	0.111
356005	0.111
356117	0.333
356154	0.1
356155	0.1
356168	0.222
356180	0.222
356184	0.111
356195	0.143
356201	0.143
356264	0.2
356351	0.429
356478	0.333
356759	0.5
356789	0.333
356801	0.333
356813	0.25
356819	0.333
356840	0.5
356852	0.25
356933	0.333
356954	0.333
356975	0.333
356978	0.333
357020	0.333
357026	0.25
357053	0.2
357062	0.25
357068	0.25
357071	0.25
357095	0.25
357122	0.25
357128	0.25
357143	0.5
357146	0.333
357149	0.25
357218	0.5
357386	0.2
357401	0.2
357404	0.25
357419	0.2
357431	0.25
357440	0.2
357449	0.111
357482	0.143
357499	0.222
357515	0.333
357527	0.444
357557	0.143
357575	0.375
357578	0.125
357596	0.25
357638	0.167
357719	0.125
357752	0.111
357761	0.222
357770	0.429
357773	0.286
357821	0.333
357993	0.333
357996	0.4
357999	0.4
358000	0.4
358014	0.333
358017	0.2
358033	0.167
358044	0.25
358056	0.2
358110	0.143
358116	0.143
358137	0.25
358146	0.375
358149	0.5
358174	0.143
358175	0.143
358176	0.143
358188	0.143
358232	0.286
358281	0.25
358317	0.333
358320	0.333
358332	0.25
358362	0.333
358368	0.333
358389	0.333
358392	0.333
358437	0.25
358667	0.333
358670	0.333
358679	0.333
358721	0.5
358807	0.333
358862	0.333
358863	0.333
358892	0.333
358977	0.5
359111	0.5
359126	0.5
359180	0.25
359824	0.333
360852	0.333
360921	0.333
360936	0.167
360939	0.5
360959	0.5
360969	0.333
360971	0.25
361026	0.5
361032	0.5
361377	0.5
361379	0.5
361380	0.5
361413	0.5
361418	0.5
361519	0.5
361648	0.5
361656	0.5
361695	0.333
361698	0.333
361710	0.333
361722	0.333
361737	0.333
361752	0.333
361758	0.5
361782	0.5
361899	0.333
361901	0.333
361902	0.25
361953	0.4
361962	0.4
361986	0.4
362024	0.286
362043	0.5
362047	0.2
362050	0.167
362054	0.4
362071	0.5
362076	0.333
362080	0.333
362100	0.333
362105	0.444
362108	0.444
362109	0.444
362115	0.111
362130	0.444
362148	0.25
362194	0.167
362255	0.333
362258	0.333
362277	0.333
362299	0.333
362300	0.333
362315	0.333
362321	0.333
362327	0.333
362414	0.333
362456	0.2
362495	0.25
362498	0.2
362627	0.4
362638	0.333
362682	0.286
362684	0.333
362703	0.111
362722	0.125
362726	0.111
362750	0.25
362756	0.125
362792	0.143
362805	0.333
362953	0.333
362962	0.333
363067	0.25
363088	0.286
363106	0.143
363109	0.143
363111	0.143
363136	0.333
363223	0.5
363280	0.143
363292	0.143
363349	0.25
363352	0.25
363357	0.25
363370	0.333
363400	0.333
363418	0.5
363544	0.25
363559	0.25
363592	0.2
363622	0.167
363661	0.333
363670	0.5
363682	0.4
363721	0.333
363757	0.25
363793	0.125
363809	0.375
363826	0.125
363830	0.125
363831	0.375
363844	0.125
363861	0.125
363874	0.143
364006	0.333
364028	0.25
364031	0.25
364093	0.286
364118	0.167
364146	0.25
364165	0.286
364178	0.167
364180	0.167
364181	0.167
364204	0.5
364213	0.5
364300	0.4
364315	0.4
364369	0.286
364383	0.25
